object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201612369349300346,770324027,OAK CENTER TOWERS,2185 N CALIFORNIA BLVD Ste 575,walnut Creek,CA,94596,942148270,afFORDABLE SENIOR HOUSING,CA,501(C)(3),9,Lytton gardens senior communities,0
201612379349300036,363891982,SQUIRE VILLAGE PRESERVATION NFP,323 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,263384581,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,WALDEN OAKS APARTMENTS PRESERVATION,324 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,680594528,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,HUMBOLDT PARK ELDERLY HOUSING CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,363779004,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,SACRAMENTO ELDERLY CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,364008356,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,HISPANIC ELDERLY HOUSING CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,363188493,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,LOGAN SQUARE ELDERLY HOUSING CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,363359500,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,O'FALLON APARTMENTS PRESERVATION NFP,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,203859870,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,ARMITAGE COMMONS PRESERVATION NFP,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,203859675,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,CRYSTAL LAKE PRESERVATION CORPORTAION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,363924095,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,WOODSTOCK PRESERVATION CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,363907579,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,DANVILLE PRESERVATION CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,363928353,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,ORCHARD PLACE NFP,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,453690894,RENTAL REAL ESTATE,MI,501(c)(3),Line 9,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300036,363891982,HISPANIC HOUSING DEVELOPMENT CORPORATION,325 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,362889871,RENTAL REAL ESTATE,IL,501(c)(3),Line 9,N/A,0
201612379349300036,363891982,LATINO ECONOMIC DEVELOPMENT ASSISTANCE CORPORATION,323 N WELLS ST 8TH FLOOR,CHICAGO,IL,60654,364318542,RENTAL REAL ESTATE,IL,501(c)(3),PF,HISPANIC HOUSING DEVELOPMENT CORPORATION,0
201612379349300301,311675146,Holland Theatre Ltd,124 East Columbus Ave,Bellefontaine,OH,43311,311675146,Supporting Organization,OH,N/A,false
201612379349300766,311603979,ST MICHAEL'S EPISCOPAL CHURCH INC,2499 N WESTMORELAND DRIVE,ORLANDO,FL,32804,590782458,CHURCH,FL,501(C)(3),LINE 7,N/A,0
201612389349300141,421396859,IOWA LABORERS' EDUCATION & TRAINING FUND,5806 MEREDITH DRIVE SUITE B,DES MOINES,IA,50322,421103470,TRAINING,IA,501(C)(5),N/A,IOWA LABORERS' EMPLOYERS COOPERATION & EDUCATION TRUST (LECET),0
201612389349300141,421396859,IOWA LABORERS' HEALTH & WELFARE FUND,150 1ST AVENUE NE SUITE 450,CEDAR RAPIDS,IA,52401,420946060,EE H&W FUND,IA,501(C)(9),N/A,IOWA LABORERS' EDUCATION & TRAINING FUND & LECET,0
201642459349300959,381443397,UNITY CHRISTIAN HIGH SCHOOL EDUCATIONAL FOUNDATION,5900 - 48TH AVENUE,HUDSONVILLE,MI,49426,237180233,RAISE FUNDS IN ORDER TO PROVIDE GRANTS TO UCHS TO REDUCE TUITION COSTS,MI,501(C)(3),7,N/A,0
201642449349300534,061070285,MasonicareCorp,PO Box 70,Wallingford,CT,06492,061435919,Parent holding and support organization,CT,501(c)(3),11C,NA,false
201642449349300534,061070285,Masonic Charity Foundation of CT,PO Box 70,Wallingford,CT,06492,061435920,Provide planned giving and development,CT,501(c)(3),7,NA,false
201642449349300534,061070285,Masonicare Health Center,PO Box 70,Wallingford,CT,06492,060655131,Provide medical services to elderly,CT,501(c)(3),9,NA,false
201642449349300534,061070285,Masonicare at Ashlar Village Inc,PO Box 70,Wallingford,CT,06492,061070285,Provide assisted living services,CT,501(c)(3),9,NA,false
201642449349300534,061070285,Masonicare Home Health and Hospice Inc,PO Box 70,Wallingford,CT,06492,061101924,Provide home health services to clients of all ages,CT,501(c)(3),9,NA,false
201642449349300534,061070285,Keystone Indemnity Company,126 College Street Suite 400,Burlington,VT,05401,030371612,Provide insurance services to Masonicare,VT,501(c)(3),11a,N/A,false
201642449349300534,061070285,Masonicare Partners Home Health & Hospic,111 Founders Plaza Suite 200,East Hartford,CT,06108,260758992,Provide home health services,CT,501(c)(3),9,Masonicare Home Health and Hospice65,false
201642449349300534,061070285,Masonicare at Home Inc,PO Box 70,Wallingford,CT,06492,202377783,Provide home services to elderly,CT,501(c)(3),9,NA,false
201642449349300534,061070285,Masonicare At Mystic Inc,PO Box 70,Wallingford,CT,06492,454656008,Manage senior living facility,CT,501(c)(3),9,Masonicare at Ashlar Village,false
201632509349300238,161723677,PARAMOUNT BAPTIST CHURCH,3924 4th Street SE,Washington,DC,20002,237376612,CHURCH,DC,501(c) (3),NO
201632509349300023,134224803,2101 Telegraph Avenue Inc,1999 Broadway Suite 1000,Denver,CO,80202,943222935,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,All Hallows Community,1999 Broadway Suite 1000,Denver,CO,80202,942722870,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Allegre Point Senior Residences,1999 Broadway Suite 1000,Denver,CO,80202,204295472,low-inc hsng,CO,501 (c) (3),9,NA,false
201632509349300023,134224803,Avondale Senior Village,1999 Broadway Suite 1000,Denver,CO,80202,860980810,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Camelot Casitas,1999 Broadway Suite 1000,Denver,CO,80202,860980809,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Cantebria Senior Homes,1999 Broadway Suite 1000,Denver,CO,80202,943361794,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Casa de Merced,1999 Broadway Suite 1000,Denver,CO,80202,860808941,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Casa de Shanti,1999 Broadway Suite 1000,Denver,CO,80202,860728526,low-inc hsng,AZ,501 (c) (3),11a,NA,false
201632509349300023,134224803,Central Coast Housing,1999 Broadway Suite 1000,Denver,CO,80202,770117473,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Charles Crest Corporation (Charles Crest,1999 Broadway Suite 1000,Denver,CO,80202,341399869,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,Charles Crest II Corporation,1999 Broadway Suite 1000,Denver,CO,80202,341714407,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,Charles Meadows Corporation,1999 Broadway Suite 1000,Denver,CO,80202,341552671,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,Decatur Place,1999 Broadway Suite 1000,Denver,CO,80202,841062097,low-inc hsng,CO,501 (c) (3),9,NA,false
201632509349300023,134224803,Dublin Manor Inc,1999 Broadway Suite 1000,Denver,CO,80202,020655254,low-inc hsng,KY,501 (c) (3),9,NA,false
201632509349300023,134224803,Eagle Senior Village,1999 Broadway Suite 1000,Denver,CO,80202,030410639,low-inc hsng,ID,501 (c) (3),9,NA,false
201632509349300023,134224803,EHCC Housing Corp (Eden House),1999 Broadway Suite 1000,Denver,CO,80202,943234538,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,El Mirage Senior,1999 Broadway Suite 1000,Denver,CO,80202,860847975,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Fairfax Nonprofit Housing Development Co,1999 Broadway Suite 1000,Denver,CO,80202,942772546,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Florin Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,680336533,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Francis of Assisi Community,1999 Broadway Suite 1000,Denver,CO,80202,942366315,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Garden Park Apt Community,1999 Broadway Suite 1000,Denver,CO,80202,680484147,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Gault Street Senior,1999 Broadway Suite 1000,Denver,CO,80202,752983979,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Guadalupe Senior Village,1999 Broadway Suite 1000,Denver,CO,80202,860897709,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Homes for Greeley,1999 Broadway Suite 1000,Denver,CO,80202,841349918,low-inc hsng,CO,501 (c) (3),9,NA,false
201632509349300023,134224803,Independence Hill Inc,1999 Broadway Suite 1000,Denver,CO,80202,721545927,low-inc hsng,ID,501 (c) (3),11a,NA,false
201632509349300023,134224803,Intercommunity Housing Ferndale,1999 Broadway Suite 1000,Denver,CO,80202,911667138,low-inc hsng,WA,501 (c) (3),9,NA,false
201632509349300023,134224803,John W King Senior Community,1999 Broadway Suite 1000,Denver,CO,80202,943282891,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Kane County Neighborhood Stabilization C,1999 Broadway Suite 1000,Denver,CO,80202,272239991,low-inc hsng,IL,501 (c) (3),9,NA,false
201632509349300023,134224803,Macleav Non-Proft Housing Development,1999 Broadway Suite 1000,Denver,CO,80202,942762529,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Maria B Freitas Senior Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,943190261,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Marin Homes for Independent Living,1999 Broadway Suite 1000,Denver,CO,80202,942787430,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Marin Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,941358291,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Marlton Affordable Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,912164481,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Marshside Village Inc,1999 Broadway Suite 1000,Denver,CO,80202,201910771,low-inc hsng,SC,501 (c) (3),9,NA,false
201632509349300023,134224803,McAuley Manor Inc,1999 Broadway Suite 1000,Denver,CO,80202,311548500,low-inc hsng,KY,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Bond Properties AZ I,1999 Broadway Suite 1000,Denver,CO,80202,943142767,low-inc hsng,AZ,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Bond Properties Colorado I,1999 Broadway Suite 1000,Denver,CO,80202,943286321,low-inc hsng,CO,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Bond Properties Nebraska I,1999 Broadway Suite 1000,Denver,CO,80202,680378674,low-inc hsng,NE,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Community Housing Georgia,1999 Broadway Suite 1000,Denver,CO,80202,582461689,low-inc hsng,GA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Gardens,1999 Broadway Suite 1000,Denver,CO,80202,330809069,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Holly Park East,1999 Broadway Suite 1000,Denver,CO,80202,841347445,low-inc hsng,CO,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Housing CA Holding Co,1999 Broadway Suite 1000,Denver,CO,80202,942834861,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Housing California,1999 Broadway Suite 1000,Denver,CO,80202,943081666,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing California Family Properti,1999 Broadway Suite 1000,Denver,CO,80202,330998451,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Housing California Senior Properti,1999 Broadway Suite 1000,Denver,CO,80202,203177114,low-inc hsng,IL,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing California Special Needs,1999 Broadway Suite 1000,Denver,CO,80202,943088260,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Housing CalWest,1999 Broadway Suite 1000,Denver,CO,80202,942963228,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Lakefront,1999 Broadway Suite 1000,Denver,CO,80202,363453183,low-inc hsng,IL,501 (c) (3),7,NA,false
201632509349300023,134224803,MERCY HOUSING MANAGEMENT GROUP,1999 Broadway Suite 1000,Denver,CO,80202,820376108,low-inc hsng,IL,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Midwest,1999 Broadway Suite 1000,Denver,CO,80202,470772351,low-inc hsng,NE,501 (c) (3),9,NA,false
201632509349300023,134224803,MERCY HOUSING MOUNTAIN PLAINS,1999 Broadway Suite 1000,Denver,CO,80202,201583332,low-inc hsng,CO,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Northwest,1999 Broadway Suite 1000,Denver,CO,80202,911546525,low-inc hsng,WA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Northwest Idaho Inc,1999 Broadway Suite 1000,Denver,CO,80202,363453183,low-inc hsng,ID,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Housing Ohio Inc,1999 Broadway Suite 1000,Denver,CO,80202,202373936,low-inc hsng,OH,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Housing Pembroke Inc,1999 Broadway Suite 1000,Denver,CO,80202,134224803,low-inc hsng,GA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Southeast,1999 Broadway Suite 1000,Denver,CO,80202,561993872,low-inc hsng,NC,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Southwest,1999 Broadway Suite 1000,Denver,CO,80202,860743192,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing West,1999 Broadway Suite 1000,Denver,CO,80202,680254564,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing 2904 N 45th St Omaha,1999 Broadway Suite 1000,Denver,CO,80202,371068780,low-inc hsng,NE,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Housing Inc,1999 Broadway Suite 1000,Denver,CO,80202,470646706,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Loan Fund,1999 Broadway Suite 1000,Denver,CO,80202,841559406,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Manor Inc,1999 Broadway Suite 1000,Denver,CO,80202,611344092,low-inc hsng,TN,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Midtown Inc,1999 Broadway Suite 1000,Denver,CO,80202,680002157,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Moscow Inc (Hawthorne),1999 Broadway Suite 1000,Denver,CO,80202,820475388,low-inc hsng,ID,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Oaks Village,1999 Broadway Suite 1000,Denver,CO,80202,753134134,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Oakwood Gardens,1999 Broadway Suite 1000,Denver,CO,80202,841344220,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Place Belmont Inc,1999 Broadway Suite 1000,Denver,CO,80202,800034784,low-inc hsng,NC,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Portfolio Services,1999 Broadway Suite 1000,Denver,CO,80202,264002114,low-inc hsng,CO,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Properties Arizona,1999 Broadway Suite 1000,Denver,CO,80202,860772987,low-inc hsng,AR,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Properties California,1999 Broadway Suite 1000,Denver,CO,80202,680233835,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Properties II Inc,1999 Broadway Suite 1000,Denver,CO,80202,820485862,low-inc hsng,ID,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Properties WA II,1999 Broadway Suite 1000,Denver,CO,80202,300117515,low-inc hsng,WA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Properties Washington,1999 Broadway Suite 1000,Denver,CO,80202,911903782,low-inc hsng,WA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Mercy Properties Inc (MPI),1999 Broadway Suite 1000,Denver,CO,80202,841173689,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Senior Housing Oxnard,1999 Broadway Suite 1000,Denver,CO,80202,943224446,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Southeast Idaho Inc,1999 Broadway Suite 1000,Denver,CO,80202,841284293,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Mercy Village Joplin,1999 Broadway Suite 1000,Denver,CO,80202,371459692,low-inc hsng,MO,501 (c) (3),9,NA,false
201632509349300023,134224803,Mesa Senior Meadows,1999 Broadway Suite 1000,Denver,CO,80202,860897708,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Most Holy Redeemer Senior Housing Corpor,1999 Broadway Suite 1000,Denver,CO,80202,943044873,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Neary Lagoon Inc,1999 Broadway Suite 1000,Denver,CO,80202,770214799,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Notre Dame Senior Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,943209503,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Oceana Senior Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,943167825,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Padre Apartments Community,1999 Broadway Suite 1000,Denver,CO,80202,840789830,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Peoria Place,1999 Broadway Suite 1000,Denver,CO,80202,860980811,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Plazas de Merced,1999 Broadway Suite 1000,Denver,CO,80202,860758961,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Presentation Senior Community,1999 Broadway Suite 1000,Denver,CO,80202,943264209,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Riverview - St Mary's Inc(St Mary's,1999 Broadway Suite 1000,Denver,CO,80202,621782683,low-inc hsng,TN,501 (c) (3),9,NA,false
201632509349300023,134224803,Roseland Place Inc NFP,1999 Broadway Suite 1000,Denver,CO,80202,262330256,low-inc hsng,IL,501 (c) (3),9,NA,false
201632509349300023,134224803,Roseland Village Inc,1999 Broadway Suite 1000,Denver,CO,80202,264723017,low-inc hsng,IL,501 (c) (3),9,NA,false
201632509349300023,134224803,Russell Manor,1999 Broadway Suite 1000,Denver,CO,80202,931189914,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Sacred Heart Village I Inc,1999 Broadway Suite 1000,Denver,CO,80202,311411531,low-inc hsng,KY,501 (c) (3),9,NA,false
201632509349300023,134224803,Sacred Heart Village II Inc,1999 Broadway Suite 1000,Denver,CO,80202,611339396,low-inc hsng,KY,501 (c) (3),9,NA,false
201632509349300023,134224803,Sacred Heart Village III Inc,1999 Broadway Suite 1000,Denver,CO,80202,611367719,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,San Juan Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,680378676,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Savannah Gardens Senior Residences Inc,1999 Broadway Suite 1000,Denver,CO,80202,273400284,low-inc hsng,GA,501 (c) (3),9,NA,false
201632509349300023,134224803,Siena Springs (Siena Springs I),1999 Broadway Suite 1000,Denver,CO,80202,311052772,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,Siena Springs II,1999 Broadway Suite 1000,Denver,CO,80202,311591780,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,South of Market Mercy,1999 Broadway Suite 1000,Denver,CO,80202,943199902,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,St Catherine Residence Inc,1999 Broadway Suite 1000,Denver,CO,80202,390857537,low-inc hsng,WI,501 (c) (3),1,NA,false
201632509349300023,134224803,St Elizabeth Housing Corp,1999 Broadway Suite 1000,Denver,CO,80202,942705149,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,St Mary's Villa at Riverview II Inc (,1999 Broadway Suite 1000,Denver,CO,80202,311723287,low-inc hsng,TN,501 (c) (3),11a,NA,false
201632509349300023,134224803,St Mary's Villa Inc,1999 Broadway Suite 1000,Denver,CO,80202,311548512,low-inc hsng,KY,501 (c) (3),9,NA,false
201632509349300023,134224803,St Theresa Village Inc,1999 Broadway Suite 1000,Denver,CO,80202,311411529,low-inc hsng,OH,501 (c) (3),9,NA,false
201632509349300023,134224803,Sterling Senior Housing,1999 Broadway Suite 1000,Denver,CO,80202,141866405,low-inc hsng,WA,501 (c) (3),9,NA,false
201632509349300023,134224803,Sunset Lane Apartments LLC,1999 Broadway Suite 1000,Denver,CO,80202,453959651,low-inc hsng,CA,501 (c) (3),11A,NA,false
201632509349300023,134224803,Tierra Del Sol Inc,1999 Broadway Suite 1000,Denver,CO,80202,753004763,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Transbay Block 6 LLC,1999 Broadway Suite 1000,Denver,CO,80202,465357713,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Villa Caridad Senior Housing,1999 Broadway Suite 1000,Denver,CO,80202,680387620,low-inc hsng,CA,501 (c) (3),9,NA,false
201632509349300023,134224803,Visitacion Valley Affordable Housing,1999 Broadway Suite 1000,Denver,CO,80202,943273336,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Vista Alegre,1999 Broadway Suite 1000,Denver,CO,80202,860947230,low-inc hsng,AZ,501 (c) (3),9,NA,false
201632509349300023,134224803,Walnut Grove,1999 Broadway Suite 1000,Denver,CO,80202,680233835,low-inc hsng,CA,501 (c) (3),11a,NA,false
201632509349300023,134224803,Willow Street Apartments,1999 Broadway Suite 1000,Denver,CO,80202,841334167,low-inc hsng,CO,501 (c) (3),9,NA,false
201642459349300949,237439391,POVERELLO SHELTER MISSOULA INC,1110 BROADWAY,MISSOULA,MT,59802,463921263,HOLD AND DEVELOP PROPERTY FOR POV CENTER,MT,501(C)(3),"LINE 11A, I",N/A,false
201642509349300384,431349378,RESTART HOUSING SERVICES INC,918 E 9TH STREET,KANSAS CITY,MO,64106,463323500,MO,509(a)(3),RESTART INC
201632529349301013,596196141,GW SERVICES OF SWFL INC,5100 TICE STREET,FORT MYERS,FL,33905,770673657,EMPLOYMENT OPPORTUNITIES FOR HADICAPPED INDIVIDUALS,FL,501(C)(3),LINE 9,1
201632529349301013,596196141,GOODWILL INDUSTRIES OF SW FLORIDA FOUNDATION INC,5100 TICE STREET,FORT MYERS,FL,33905,263590251,FOUDRAISING ACTIVITY FOR GOODWILL INDUSTRIES,FL,501(C)(3),"LINE 11A, I",1
201632529349301013,596196141,GOODWILL ACADEMIES OF SW FLORIDA INC,5100 TICE STREET,FORT MYERS,FL,33905,202089122,CHARTER SCHOOL,FL,501(C)(3),LINE 2,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING INC,5100 TICE STREET,FORT MYERS,FL,33905,311469227,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING II INC,5100 TICE STREET,FORT MYERS,FL,33905,311502533,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING III INC,5100 TICE STREET,FORT MYERS,FL,33905,650803040,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING IV INC,5100 TICE STREET,FORT MYERS,FL,33905,650914341,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING V INC,5100 TICE STREET,FORT MYERS,FL,33905,650976594,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING VI INC,5100 TICE STREET,FORT MYERS,FL,33905,650976594,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING VII INC,5100 TICE STREET,FORT MYERS,FL,33905,651090671,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING VIII INC,5100 TICE STREET,FORT MYERS,FL,33905,651157318,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING IX INC,5100 TICE STREET,FORT MYERS,FL,33905,651157322,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING X INC,5100 TICE STREET,FORT MYERS,FL,33905,510530426,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING XI INC,5100 TICE STREET,FORT MYERS,FL,33905,571232683,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
