object_id,ein,PrsnNm,TtlTxt,AvrgHrsPrWkRt,AvrgHrsPrWkRltdOrgRt,IndvdlTrstOrDrctrInd,OffcrInd,RprtblCmpFrmOrgAmt,RprtblCmpFrmRltdOrgAmt,OthrCmpnstnAmt
201612439349300006,042662873,ROBERT A BURKE,DIRECTOR,X,0,0,0
201612439349300006,042662873,BRUCE HOLMES,PRESIDENT,X,X,0,0,0
201612439349300006,042662873,BOB EVERS,SECRETARY,X,X,0,0,0
201612439349300006,042662873,BRIAN QUINN,DIRECTOR,X,0,0,0
201612439349300006,042662873,LAURA SEAMAN,DIRECTOR,X,0,0,0
201612439349300006,042662873,CHERYL LAGATTA,DIRECTOR,X,0,0,0
201612439349300006,042662873,BILL PLASKO,VICE-PRESIDE,X,X,0,0,0
201612439349300006,042662873,BRIAN KNELL,DIRECTOR,X,0,0,0
201612439349300006,042662873,THOMAS TOBIN,TREASURER,X,X,0,0,0
201612439349300006,042662873,TIMOTHY O'CONNELL,DIRECTOR,X,0,0,0
201612439349300006,042662873,JOHN J FOLEY,DIRECTOR,X,0,0,0
201612439349300006,042662873,PERRY SIEGEL,DIRECTOR,X,0,0,0
201612439349300006,042662873,PETER KING,DIRECTOR,X,0,0,0
201612439349300006,042662873,JAMES MORRISSEY,DIRECTOR,X,0,0,0
201612439349300006,042662873,JAMES SULLIVAN,DIRECTOR,X,0,0,0
201612439349300006,042662873,PETER CONNEELY,DIRECTOR,X,0,0,0
201612439349300026,042964630,DHARMENA DOWNEY,BOARD MEMBER,1.00,X,0,0,0
201612439349300026,042964630,ROSE FIORE,BOARD MEMBER,1.00,X,0,0,0
201612439349300026,042964630,MARY ELLEN WELCH,BOARD MEMBER,1.00,X,0,0,0
201632289349303273,741460204,ANGELA RODRIGUEZ,NURSE PRACTITIONER,40.00,X,160057,0,5527
201632289349303273,741460204,SHERI SKALSKY,NURSE PRACTITIONER,40.00,X,101759,0,4563
201632289349305258,463583955,Roy L McAdams Jr,Board Member,0.00,0.00,X,X,0,0,0
201632289349305258,463583955,Robert Watson,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Jake Defee,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Tammie Jackson,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Jim Tucker,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Craig Mobley,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Saneil Yarbrough,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Angela Norman,Board Member,0.00,0.00,X,0,0,0
201632289349305258,463583955,Melinda Gatheright,Officer,0.00,36.00,X,0,0,0
201632289349306863,752970180,DIANE POLINO,PRESIDENT,X,0,0,0
201632289349306863,752970180,TONI BELEW,VICE PRESIDE,X,0,0,0
201632289349306863,752970180,STEVE BERRY,MEMBER,X,0,0,0
201632289349306863,752970180,NIN HULETT,MEMBER,X,0,0,0
201632289349306863,752970180,DR SCOTT JONES,MEMBER,X,0,0,0
201632289349306863,752970180,ANN QUINLAN,MEMBER,X,0,0,0
201632289349306863,752970180,KARA RAPP,MEMBER,X,0,0,0
201632289349306863,752970180,VERNE WALKER,MEMBER,X,0,0,0
201632289349303708,470944542,SAKINA M ROBINSON,MEMBER,1.00,X,0,0,0
201632289349303708,470944542,TIFFANY WATTS,MEMBER,1.00,X,0,0,0
201632289349303708,470944542,LEASA FRANKLIN,MEMBER,1.00,X,0,0,0
201632289349303708,470944542,ADRIANA ROBINSON,MEMBER,1.00,X,0,0,0
201632289349303708,470944542,OLIVER L ROBINSON JR,PRESIDENT,1.00,X,0,0,0
201632289349306598,592434422,GLENN RITCHEY,CHAIRMAN,1.00,X,0,0,0
201632289349306598,592434422,HAROLD GOODEMOTE,VICE CHAIRMA,1.00,X,0,0,0
201632289349306598,592434422,DAN FRANCATI,SECRETARY,1.00,X,0,0,0
201632289349306598,592434422,TOM MCCALL,ASSISTANT SE,1.00,X,0,0,0
201632289349306598,592434422,SUSAN SCHANDEL,TREASURER,1.00,X,0,0,0
201632289349306598,592434422,ED CONNOR,MEMBER,1.00,X,0,0,0
201632289349306598,592434422,CARL LENTZ III,MEMBER,1.00,X,0,0,0
201632289349306598,592434422,JEFF FEASEL,CHIEF EXEC.,40.00,X,0,575025,98138
201632289349306598,592434422,ERIC PEBURN,CHIEF FINANC,40.00,X,0,361025,47002
201632289349306598,592434422,JONI RAHN HOFFMAN,DIR. OF PATI,40.00,X,146183,0,9634
201632289349306598,592434422,ELIZABETH GARARD,HIM DIRECTOR,40.00,X,116125,0,8581
201632289349306598,592434422,RONDA KENNEDY,MANAGER PBFS,40.00,X,101967,0,3129
201632289349306363,056020466,FREDERICK JAGGI,President,0.00,0.00,X,X,0,0,0
201632289349306363,056020466,RICHARD B HANSON,Vice President,0.00,0.00,X,0,0,0
201632289349306363,056020466,JEFFERY R BERRY,Secretary,0.00,0.00,X,0,0,0
201632289349306363,056020466,TERRENCE K JONES,Treasurer,0.00,0.00,X,X,0,0,0
201632289349306363,056020466,GERALD WEINSTEIN,Trustee,0.00,0.00,X,0,0,0
201632289349306363,056020466,ROBERT W MERRIAM,President Emer.,0.00,0.00,X,0,0,0
201632289349306363,056020466,NANCY A MERRIAM,Treasurer,0.00,0.00,X,0,0,0
201632289349306363,056020466,COLIN LEATH,Trustee,0.00,0.00,X,0,0,0
201632289349306363,056020466,SUSAM A MERRIAM,Trustee,0.00,0.00,X,0,0,0
201632289349306363,056020466,KENNETH A ADAMS,Trustee,0.00,0.00,X,0,0,0
201632289349306363,056020466,Warren Hagist,Trustee,0.00,0.00,X,0,0,0
201632289349302613,112411542,YOUSAF SYED,MEMBER,10.00,0.00,X,0,0,0
201632289349302613,112411542,SYED H RAHMAN,PRESIDENT ELECT,10.00,0.00,X,0,0,0
201632289349302613,112411542,MOHAMMAD MUHIBUR RAHMAN,GENERAL SECRETARY,10.00,0.00,X,0,0,0
201632289349302613,112411542,MOHAMMAD J AKHTAR,PRESIDENT,10.00,0.00,X,X,0,0,0
201632289349302613,112411542,M ABUMUSALLAM,MEMBER,10.00,0.00,X,0,0,0
201632289349302613,112411542,MUNIR IMAM,MEMBER,10.00,0.00,X,0,0,0
201632289349302613,112411542,TAHOUR CHOWDHURY,MEMBER,10.00,0.00,X,0,0,0
201632289349302613,112411542,IQBAL SAYED,MEMBER,10.00,0.00,X,0,0,0
201632289349302613,112411542,ISMAIL ZAHED,VICE CHAIR,10.00,0.00,X,X,0,0,0
201632289349302613,112411542,NIAZ AHMED,MEMBER,10.00,0.00,X,0,0,0
201632289349302613,112411542,NEMATULLAH SHEIKH,VICE PRESIDENT,10.00,0.00,X,0,0,0
201632289349302613,112411542,YASIN KURDI,TREASURER,10.00,0.00,X,0,0,0
201632289349302613,112411542,OVAIS SHAIKH,CHAIRMAN,10.00,0.00,X,0,0,0
201632289349301978,210681160,JAMIE BAGLEY,BOARD DIRECT,1.00,X,0,0,0
201632289349301978,210681160,STEVE DEVLIN,BOARD DIRECT,1.00,X,0,0,0
201632289349301978,210681160,NANCY DUFFY,BOARD DIRECT,1.00,X,0,0,0
201632289349301978,210681160,STEVE FIGARD,BOARD DIRECT,1.00,X,0,0,0
201632289349301978,210681160,JOSEPH FEDORA,BOARD DIRECT,1.00,X,0,0,0
201632289349301978,210681160,CINDY LYNCH,BOARD DIRECT,1.00,X,0,0,0
201632289349301978,210681160,JAMES GUTACKER,STATE DIRECT,50.00,X,18000,0,0
201632319349300748,204634687,KAREN MOORE,DIRECTOR,40.00,0.00,X,0,0,0
201632289349305448,237126914,MOLLIE ISAACSON,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,DR ARTHUR BRITTON MD,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,DAVID BELSER,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,ROBIN WHITE,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,CYNTHIA WILSON,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,NINA KYNARD,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,CHARLES FORD,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,CARMEN DOUGLAS,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,JOHN ROPER,EXEC. DIRECT,40.00,X,78880,0,17749
201632289349305448,237126914,TINA BUSH,DIRECTOR OF,40.00,X,59751,0,8401
201632289349305448,237126914,STEVE RUSSELL,BOARD MEMBER,2.00,X,0,0,0
201632289349305448,237126914,RAMONA BLANKENSHIP,TREASURER,2.00,X,0,0,0
201632289349305448,237126914,REV JONATHAN YARBORO,PRESIDENT-EL,2.00,X,0,0,0
201632289349305448,237126914,CINDY VEAZEY,PRESIDENT,2.00,X,0,0,0
201632289349305448,237126914,CEIL CHAMPION,SECRETARY,2.00,X,0,0,0
201632299349300208,471542811,TENZIN TSEPHEL,CFO,20.00,20.00,X,X,0,0,0
201632299349300208,471542811,KERSTEN ANCHETA,Secretary,20.00,20.00,X,X,0,0,0
201632299349300208,471542811,JACOB ARCHULETTA,President,20.00,20.00,X,X,0,0,0
201632289349304968,510197010,LORI SCHNEIDER WENDT,EXECUTIVE DI,40.00,X,52362,0,2100
201632289349304968,510197010,AL BEATINI,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,EILEEN GEYSEN,PRESIDENT,1.00,X,X,0,0,0
201632289349304968,510197010,RON GEYSEN,TREASURER,1.00,X,X,0,0,0
201632289349304968,510197010,ZHANII KEVII,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,MARIE BUCKSTAD,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,DEBRA PADWA,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,NESTOR MATTHIE,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,AGAHUDA KHANII,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,SHERMY ONLEY,BOARD MEMBER,1.00,X,0,0,0
201632289349304968,510197010,MARY MOORE,SECRETARY,1.00,X,X,0,0,0
201632289349306638,841559406,SR LINDA WERTHMAN,director/chairman,1.0,0.0,X,0,0,0
201632289349306638,841559406,KAREN PRZYPYSZNY,DIRECTOR/VICE CHAIRMAN,1.0,0.0,X,0,0,0
201632289349306638,841559406,Mike Walker,Director,1.0,0.0,X,0,0,0
201632289349306638,841559406,Steve Spears,DIRECTOR/vice president,1.0,40.0,X,X,0,268274,10132
201632289349306638,841559406,Jaime Gomez,Director,1.0,0.0,X,0,0,0
201632289349306638,841559406,Maureen Warren,Director,1.0,0.0,X,0,0,0
201632289349306638,841559406,RICH STATUTO,DIRECTOR,1.0,0.0,X,0,0,0
201632289349306638,841559406,doug jutte,Director,1.0,0.0,X,0,0,0
201632289349306638,841559406,Noni Ramos,director,1.0,0.0,X,0,0,0
201632289349306638,841559406,LAURIE GLASGOW-GILL,SECRETARY,1.0,40.0,X,0,66756,13827
201632289349306638,841559406,SANDRA MABEN,TREASURER,1.0,40.0,X,0,90201,13817
201632289349306638,841559406,VINCE DODDS,Vice President,1.0,40.0,X,0,179192,32549
201632289349306638,841559406,Jason Battista,President,1.0,40.0,X,0,144924,14457
201632289349306638,841559406,Joseph Rosenblum,Asst Secretary,1.0,40.0,X,0,85134,24357
201632289349306638,841559406,Brian Sample,Vice President,1.0,40.0,X,0,89760,13024
201632289349306638,841559406,Stefanie Joy,vice president,1.0,40.0,X,0,88492,5305
201632289349306638,841559406,julie gould,former president,1.0,40.0,X,0,118285,8314
201632289349307128,860743950,DEBBIE LIVERENCE,BOARD CHAIR,X,0,0,0
201632289349307128,860743950,AMANDA GROVER,SECRETARY/TR,X,0,0,0
201632289349307128,860743950,DEANA NELSON,BOARD MEMBER,X,0,0,0
201632289349307128,860743950,ERMA E ALLEN,BOARD MEMBER,X,0,0,0
201632289349307128,860743950,JAMIE SCOTT-STEHLY,BOARD MEMBER,X,0,0,0
201632289349307128,860743950,KEVIN MORGAN,BOARD MEMBER,X,0,0,0
201632289349307128,860743950,LIZA NOLAND,BOARD MEMBER,X,0,0,0
201632289349307128,860743950,SCOTT KERN,BOARD MEMBER,X,0,0,0
201632289349305023,061003712,HON DANIEL COSGROVE,OFFICER EMERITUS,0.00,0.00,X,X,0,0,0
201632289349305023,061003712,ANTHONY J DAROS,OFFICER AND DIRECTOR,5.00,5.00,X,X,0,0,0
201632289349305023,061003712,WEN-JEN HWU MD PHD,DIRECTOR,5.00,5.00,X,0,0,0
201632289349305023,061003712,FREDERICK J MANCHESKI,OFFICER EMERITUS,0.00,0.00,X,X,0,0,0
201632289349305023,061003712,EUGENE MICHAEL,OFFICER AND DIRECTOR,1.00,2.00,X,X,0,0,0
201632289349305023,061003712,CHIEF WILLIAM FARRELL,DIRECTOR,1.00,2.00,X,0,0,0
201632289349305023,061003712,HON DONALD POGUE,DIRECTOR,2.00,2.00,X,0,0,0
201632289349305023,061003712,ARLENE M SAYERS,OFFICER AND DIRECTOR,1.00,2.00,X,X,0,0,0
201632289349305023,061003712,WAYNE O SOUTHWICK MD,OFFICER AND DIRECTOR,1.00,1.00,X,X,0,0,0
201632289349305023,061003712,JOHN P STACK CPA,DIRECTOR,0.50,0.50,X,0,0,0
201632289349305023,061003712,CAPTAIN KAYE WILLIAMS,OFFICER AND DIRECTOR,3.00,3.00,X,X,0,0,0
201632289349305023,061003712,MICHAEL MASSARO,DIRECTOR,3.00,3.00,X,0,0,0
201632289349305023,061003712,MRS NATALIE NIKKI O'NEIL,DIRECTOR,1.00,1.00,X,0,0,0
201632289349305023,061003712,GEORGE WALDRON,DIRECTOR,1.00,2.00,X,0,0,0
201632289349305023,061003712,THEODORE ZANKER MD,DIRECTOR,2.00,2.00,X,0,0,0
201632289349305023,061003712,PETER YARROW,DIRECTOR HONORARY,0.20,0.20,X,0,0,0
201632289349305023,061003712,THOMAS MCGOVERN,CHIEF FINACIAL OFFICER,5.00,40.00,X,16223,129782,13938
201632289349305023,061003712,RONNY J KNIGHT,SENIOR VP REIMB/PLANNING,2.00,43.00,X,8881,190947,8107
201632289349305023,061003712,MRS MARC A HURZELER,PRESIDENT & CEO,25.00,65.00,X,X,63743,165732,8184
201632289349305023,061003712,DR JOSEPH ANDREWS,CHIEF MEDICAL OFFICER,10.00,35.00,X,47053,164684,5968
201632289349305023,061003712,ANDREA PETERSON,ASSISTANT MEDICAL DIRECTOR,10.00,35.00,X,32809,114831,9522
201632289349305023,061003712,DR ANTHONY COSCIA PT,PHYSICIAN,4.00,20.00,X,23099,115493,8184
201632289349305023,061003712,SYLVIA VANHEERDEN,CHIEF OF QUALITY ASSURANCE,8.00,32.00,X,25982,103927,11519
201632289349305023,061003712,MARCEL BLANCHET,CHIEF INFORMATION OFFICER,5.00,35.00,X,16100,112700,15722
201632289349305023,061003712,JAMES PROTA,DIRECTOR OF PHARMACY,5.00,35.00,X,14999,104996,19789
201632289349304128,273211797,BROOKS DOUGLAS HOWARD,BOARD MEMBER,X,0,0,0
201632289349304128,273211797,JEANINE F PAGE,BOARD MEMBER,X,0,0,0
201632289349304128,273211797,TRAVIS G PAGEII,BOARD MEMBER,X,0,0,0
201632289349305693,396125537,Jayne Plumer,Director,1.00,X,0,0,0
201632289349305693,396125537,Daniel Kincaid,Director,1.00,X,0,0,0
201632289349305693,396125537,summer Robinson,Vice president,1.00,X,X,0,0,0
201632289349305693,396125537,Rick Ayres,PRESIDENT,1.00,X,X,0,0,0
201632289349305693,396125537,Dale Kiesow,Secretary,1.00,X,0,0,0
201632289349305693,396125537,Jackie Hineline,DIRECTOR,1.00,X,0,0,0
201632289349305693,396125537,Bob Merrill,DIRECTOR,1.00,X,0,0,0
201632289349305693,396125537,frank schemberger,director,1.00,X,0,0,0
201632289349305693,396125537,Kris Gildenzoph,Director,1.00,X,0,0,0
201632289349305693,396125537,Kathy Nuenke,Treasurer (May-Dec),1.00,X,0,0,0
201632289349303163,510247185,JACK KIERVIN,CHAIR,1.50,X,X,0,0,0
201632289349303163,510247185,IAN ELLIOTT,"VICE CHAIRPERSON, MEMBER",1.50,X,X,0,0,0
201632289349303163,510247185,ANDY CORLEY,"TREASURER, MEMBER",1.50,X,X,0,0,0
201632289349303163,510247185,CHARLES COFIE,SECRETARY,1.50,X,X,0,0,0
201632289349303163,510247185,BOB MILLIGAN,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,IDA DRAMEH,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,TOM MCCABE,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,MELISSA KWEE,DIRECTOR,1.50,1.00,X,0,0,0
201632289349303163,510247185,GREG PENNOYER,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,LACIDES HERNANDEZ,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,SYMOHOIRIEN TOI,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,MARCIS WITZKE,DIRECTOR,1.50,X,0,0,0
201632289349303163,510247185,DANIEL VAN NESS,VP STRATEGIC PROGRAMS,37.50,3.00,X,161480,0,24222
201632289349303163,510247185,FRANK LOFARO,CHIEF EXECUTIVE OFFICER,37.50,3.00,X,201091,0,30164
201632289349303163,510247185,JOHN CLAUSE,SVP MINISTRY ADVANCEMENT,37.50,X,176393,0,26459
201632289349303163,510247185,RAVEENDRAN GOPAL RAO,VP FIELD OPERATIONS,37.50,X,180460,0,23111
201632289349303163,510247185,WENDY G ROLDAN,VP FINANCE & ADMINISTRATIO,37.50,X,141890,0,21284
201632289349303163,510247185,DAVID VAN PATTEN,SENIOR ADVISOR,37.50,X,142463,0,21369
201632289349303163,510247185,RUTH CHODNIEWICZ,SR DIR MARKETING & COMMUNI,37.50,X,103776,0,15566
201632289349303643,931215090,Verena Borton,Asst Secretary,0.00,0.00,X,0,0,0
201632289349303643,931215090,Raymond Borton,President,0.00,0.00,X,0,0,0
201632289349303643,931215090,Dolf Starreveld,Treasurer,0.00,0.00,X,0,0,0
201632289349303643,931215090,Joan Starreveld,Secretary,0.00,0.00,X,0,0,0
201632289349301418,161508946,Barbara Shanahan,Executive director,40.00,X,X,60000,0,0
201632289349301418,161508946,Fr Paul Steller,Director,25.00,X,12000,0,0
201612329349300301,841132204,MICHAEL JACKSON,PRESIDENT,30.0,0.0,X,X,0,0,0
201612329349300301,841132204,ANASS KHELIK,TREASURER,20.0,0.0,X,X,0,0,0
201612329349300301,841132204,JAMES GILMORE,SECOND VICE PRESIDENT,5.0,0.0,X,X,0,0,0
201612329349300301,841132204,DAN STECKMAN,CHAIRMAN OF THE REPS,5.0,0.0,X,0,0,0
201612329349300301,841132204,Joe Cleveland,Vice President,20.0,0.0,X,X,0,0,0
201612329349300301,841132204,Sonya Leyba,Secretary,20.0,0.0,X,X,0,0,0
201612329349300301,841132204,Anthony Mazzei,Sgt at arms,5.0,0.0,X,0,0,0
201612329349300301,841132204,Hosea Cannon,Chaplain,5.0,0.0,X,X,0,0,0
201612329349300301,841132204,Frank Gale,National 2nd Vice President,5.0,0.0,X,X,0,0,0
201642229349301184,954843536,JUDY RICHTER,President,35.00,0.00,X,42000,0,0
201642229349301184,954843536,PAM SNODGRASS,Secretary,1.00,0.00,X,0,0,0
201642229349301184,954843536,SHIRLEY JORDAN,Director,1.00,0.00,X,0,0,0
201642229349301184,954843536,LEONORE MILLER,Director,1.00,0.00,X,0,0,0
201642229349301184,954843536,JEWEL ALEJOS,Director,1.00,0.00,X,0,0,0
201642249349301549,237088770,ARNON HOTER-ISHAY,President,0.00,0.00,X,X,0,0,0
201642249349301549,237088770,GAT HOTER-ISHAY,Director,0.00,0.00,X,0,0,0
201642249349301549,237088770,YARON BONE,Director,0.00,0.00,X,0,0,0
201642249349301549,237088770,NIRIT MOLA,Director,0.00,0.00,X,0,0,0
201642249349301549,237088770,STANLEY J ABRAMS,Secretary,20.00,0.00,X,55000,0,0
201642249349301549,237088770,SUSAN DENEROFF,OFFICE MANAGER,40.00,0.00,X,80000,0,0
201642249349301549,237088770,IDALIA BONET,CONTROLLER,40.00,0.00,X,65000,0,0
201632249349300013,592350275,Janessa Gross,Director,3.00,0.00,X,0,0,0
201632249349300013,592350275,David Faerman,President,3.00,0.00,X,0,0,0
201632249349300013,592350275,Tina Trujillo,Secretary,3.00,0.00,X,0,0,0
201632249349300013,592350275,Wayne Tonning,Treasurer,3.00,0.00,X,0,0,0
201632249349300013,592350275,Marie Birchansky,Director,3.00,0.00,X,0,0,0
201632249349300013,592350275,Chari Sassin,Vice President,3.00,0.00,X,0,0,0
201632249349300013,592350275,Michelle Vaughan,Director,3.00,0.00,X,0,0,0
201632249349300013,592350275,Sheri McCants-Hubers,Director,3.00,0.00,X,0,0,0
201632249349300013,592350275,Teresa Harmon,Executive director,0.00,0.00,X,X,X,73000,0,0
201642229349300839,571192504,Gloria Morningstar,Director,1.00,0.00,X,0,0,0
201642229349300839,571192504,Jennifer Artis,CEO,25.00,0.00,X,X,23134,0,2500
201642229349300839,571192504,Marie Hansel,Secretary,1.00,0.00,X,X,0,0,0
201642229349300839,571192504,Stephanie Dunn,Director,1.00,0.00,X,0,0,0
201642229349300839,571192504,Rick Reinbold,President,1.00,0.00,X,X,0,0,0
201642229349300839,571192504,Johanns Williams,Director,1.00,0.00,X,0,0,0
201642229349300839,571192504,Bernard Ogunlana,Treasurer,1.00,0.00,X,X,0,0,0
201642229349300839,571192504,William C Kling,Director,1.00,0.00,X,0,0,0
201642229349300839,571192504,Sharlene Stanley,Director,1.00,0.00,X,0,0,0
201642229349300839,571192504,Maria Benitez-Crews,COO,40.00,0.00,X,102516,0,14147
201642229349300839,571192504,Leslie Durr,CPO,40.00,0.00,X,28652,0,7088
201642229349300909,431786847,OTIS BOYCE,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,CAROL JANE BURKE,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,PASTOR DAVID COLLUM,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,DAVID DAHLBECK PHD,PRESIDENT,25.00,X,0,0,0
201642229349300909,431786847,EMILY DAHLBECK,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,KERRY DAVIS,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,GEORGE DEMEYERS SR,BOARD MEMBER,5.00,X,2700,0,0
201642229349300909,431786847,EARL FARMER,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,KATHY GOODE,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,L FRANCINE HALTER,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,ROBERT HEARNES,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,MARTHA ELLEN LANKHEIT,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,RICHARD LOGAN III,VICE PRESIDENT,5.00,X,0,0,0
201642229349300909,431786847,MAXINE MCDOWELL,BOARD MEMBER,5.00,X,0,0,0
201642229349300909,431786847,JILL MCWILLIAMS,BOARD MEMBER,5,X
201642229349300909,431786847,NANCY MOORE,BOARD MEMBER,5,X
201642229349300909,431786847,ELEANOR MORETON,SECRETARY,5,X
201642229349300909,431786847,TERESA MORRIS,TREASURER,5,X,3938
201642229349300909,431786847,TYRONNE PRICE,BOARD MEMBER,5,X
201642229349300909,431786847,KAREN RAFFETY,BOARD MEMBER,5,X
201642229349300909,431786847,JASON RENAUD,BOARD MEMBER,5,X
201642229349300909,431786847,BUZ SUTHERLAND,BOARD MEMBER,5,X
201642229349300909,431786847,MARSHA KEENE-HUTCHASON,EXECUTIVE DIRECTOR,40,X,56340
201632249349302078,232236788,DENNIS PRIMAVERA,PRESIDENTTREASURER,18.00,0.00,X,X,0,0,0
201632249349302078,232236788,JEFF KRIEGER,VICE PRESIDENT,2.00,0.00,X,X,0,0,0
201632249349302078,232236788,MATTHEW GRADY,NOT AN OFFICER,3.00,0.00,X,0,0,0
201632249349302078,232236788,ROGER V ASHODIAN,NOT AN OFFICER,1.00,0.00,X,0,0,0
201632249349302078,232236788,JOEL ZICKLER,NOT AN OFFICER,2.00,0.00,X,0,0,0
201632249349302078,232236788,CRAIG HOSAY,NOT AN OFFICER,1.00,0.00,X,0,0,0
201632249349302078,232236788,BRENDAN MAY,NOT AN OFFICER,3.00,0.00,X,0,0,0
201632249349302078,232236788,THOMAS MCLAUGHLIN,NOT AN OFFICER,3.00,0.00,X,0,0,0
201632249349302078,232236788,RICHARD MOSELEY,NOT AN OFFICER,4.00,0.00,X,0,0,0
201632249349302078,232236788,JOSEPH M PIE,NOT AN OFFICER,7.00,0.00,X,0,0,0
201632249349302078,232236788,TERESA SACHS,SECRETARY,4.00,0.00,X,X,0,0,0
201632249349302078,232236788,JAY VALINIS,NOT AN OFFICER,4.00,0.00,X,0,0,0
201632249349302078,232236788,RICHARD WEISHAUPT,NOT AN OFFICER,2.00,0.00,X,0,0,0
201632249349302078,232236788,TONY BANKS,NOT AN OFFICER,1.00,0.00,X,0,0,0
201632249349302078,232236788,JENNIFER BRETSCHNEIDER,NOT AN OFFICER,1.00,0.00,X,0,0,0
201632249349302078,232236788,JOSEPH HOHENLEITNER,NOT AN OFFICER,1.00,0.00,X,0,0,0
201632249349302078,232236788,KEN FLAXMEN,NOT AN OFFICER,1.00,0.00,X,0,0,0
201632249349300513,010520715,LESLIE LINDGREN,PRESIDENT,10.00,X,X,0,0,0
201632249349300513,010520715,WILLIAM SOUTER,TREASURER,1.00,X,X,0,0,0
201632249349300513,010520715,CYNTHIA PAQUETTE,SECRETARY,1.00,X,X,0,0,0
201632249349300513,010520715,RONALD W SCHNEIDER JR,DIRECTOR,1.00,X,0,0,0
201632249349300513,010520715,ELIZABETH BITHER,DIRECTOR,1.00,X,0,0,0
201632249349300513,010520715,KATHERINE NELSON,DIRECTOR,1.00,X,0,0,0
201632249349300513,010520715,LINDA ISELBORN,DIRECTOR,1.00,X,0,0,0
201632249349300513,010520715,CONNIE MACALPINE,DIRECTOR,1.00,X,0,0,0
201632249349300513,010520715,DIANE CONLEY,DIRECTOR,1.00,X,0,0,0
201632249349300513,010520715,VICTORIA DONAGHY,DIRECTOR,1.00,X,0,0,0
201632249349300503,454264204,ALLITHIR MCGILL,DIRECTOR,40.00,X,0,0,0
201632249349300503,454264204,KEN BUBP,PRESIDENT,1.00,X,0,0,0
201632249349300503,454264204,CORRIE MEYER,VICE-PRESEID,1.00,X,0,0,0
201632249349300503,454264204,BRIAN WISE,TREASURER,1.00,X,0,0,0
201632249349301498,465687557,JOSH BRAHM,PRESIDENT,40.00,X,62700,0,0
201632249349301498,465687557,DAVID CONLEY,TREASURER,2.00,X,0,0,0
201632249349301498,465687557,PHIL FRIESEN,SECRETARY,1.00,X,0,0,0
201632249349301498,465687557,NATHAN HITCHEN,DIRECTOR,1.00,X,0,0,0
201632249349301498,465687557,ALICE WITT,DIRECTOR,1.00,X,0,0,0
201642249349302379,050318003,NORA ALMOND,SECRETARY,3.00,X,X,0,0,0
201642249349302379,050318003,BRUCE E ANDREWS,VICE PRES & TREASURER,3.00,X,X,0,0,0
201642249349302379,050318003,HANNAH BELL-LOMBARDO,BOARD MEMBER,3.00,X,0,0,0
201642249349302379,050318003,DOUGLAS BURGESS,BOARD MEMBER,3.00,X,0,0,0
201642249349302379,050318003,VALERIE A PERRY,BOARD MEMBER,3.00,X,0,0,0
201642249349302379,050318003,MICHAEL COLE,BOARD MEMBER,3.00,X,0,0,0
201642249349302379,050318003,DANIEL GENANNT,PRESIDENT,3.00,X,X,0,0,0
201642249349302379,050318003,REV DR JAMES MARTIN,BOARD MEMBER,3.00,X,0,0,0
201642249349302379,050318003,KENNETH SAUNDERS,BOARD MEMBER,3.00,X,0,0,0
