object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
202001559349301860,910565553,Sodexo Inc & Affiliates,Dept 880328,Los Angeles,CA,900880001,Food Services,4973547
202001559349301860,910565553,Arcon Tenant Improvement,5150 Village Park Dr SE,Ste 107,Bellevue,WA,98006,Construction,3452287
202001559349301860,910565553,Enviromech,430 SW 153rd St,Burien,WA,981662215,Mechanical Contractors,811631
202001559349301860,910565553,Synergy Building Services,2559 152nd Ave NE,Redmond,WA,980525549,Janitorial Services,605885
202001559349301860,910565553,NW Landscape Services of WA,7120 185th Ave NE,Ste 150,Redmond,WA,98052,Landscaping Services,340481
202001559349301720,540506314,MERIWETHER GODSEY INC,4944 OLD BOONSBORO ROAD,LYNCHBURG,VA,24503,FOOD SERVICES,2388764
202001559349301720,540506314,BOWMAN EXAVATING INC,540 IKENBERRY ROAD,BOONES MILL,VA,24065,EXAVATING SERVICES,725690
202001559349301720,540506314,G&H CONTRACTING INC,1320 SOUTHSIDE DRIVE,SALEM,VA,24153,ARCHITECTURE/CONSTRUCTION,359033
202001559349301720,540506314,EAB,PO BOX 603519,CHARLOTTE,NC,28260,ENROLLMENT MANAGEMENT,480620
202001559349301720,540506314,CAMBRIDGE ASSOCIATES LLC,125 HIGH STREET,BOSTON,MA,021102112,INVESTMENT MANAGEMENT,565186
202042979349301859,350886846,Tonn and Blank Construction LLC,1623 Greenwood Ave,Michigan City,IN,46360,General Contractor,10171904
202042979349301859,350886846,Whiteboard Communications LLC,37 West Avenue,Suite 204,Wayne,PA,19087,Enrollment Management Advisor,165725
202042979349301859,350886846,Parkview Health,PO Box 5600,Fort Wayne,IN,46895,Health Clinic Operation,154703
202042979349301859,350886846,Calculate LLC,42 Ridgeway Street,Newington,CT,06111,Marketing Support,123325
202131379349304083,540573801,SODEXHO INC AFFILIATES,500 ROSS STREET 154-0455,PITTSBURG,PA,15262,FOOD AND CLEANING SERVICES,4320943
202131379349304083,540573801,CFO AV 4040 BENEFICIARY LLC,PO BOX 37075,BALTIMORE,MD,21297,PROPERTY MANAGEMENT,1691335
202131379349304083,540573801,BENNETT GROUP,1230 31ST STREET NW,WASHINGTON,DC,20007,CONSTRUCTION SERVICES,1018081
202131379349304083,540573801,COLLABORATIVE SOLUTIONS LLC,11190 SUNRISE VALLEY DR,RESTON,VA,20191,ENTERPRISE CLOUD CONSULTING,983843
202131379349304083,540573801,INTERNATIONAL LIMOUSINE SERVICES INC,2300 9TH STREET SUITE 505,ARLINGTON,VA,22204,CORPORATED TRANSPORTATION,838263
202021979349300832,314379435,ARAMARK SERVICES,PO BOX 7548,PHILADELPHIA,PA,19101,DINING SERVICES,1682413
202021979349300832,314379435,ALADDIN FOOD MANAGEMENT SERVICES LLC,PO BOX 71612,CHICAGO,IL,60694,DINING SERVICES,1648961
202021979349300832,314379435,AETNA INTEGRATED SERVICES,PO BOX 145200,CINCINNATI,OH,45250,CLEANING SERVICES,1591960
202021979349300832,314379435,PRESIDIO HOLDINGS,PO BOX 677638,DALLAS,TX,75267,TECHNOLOGY SERVICES,626408
202021979349300832,314379435,NF MANSUETTO SONS INC,116 WOOD STREET,MARTINS FERRY,OH,43935,CONSTRUCTION SERVICES,581056
202021979349301527,660191965,St James Security Services,Urb Caribe 1604,Ave Ponce de Leon,San Juan,PR,009272723,Security Services,827318
202021979349301527,660191965,A Rivera & Associados,5579 Calle Julio Medina,Amalia Marin,Ponce,PR,00716,Remodeling Services,241386
202021979349301527,660191965,KPMG LLC,American Intl Plaza Suite 1100,250 Munoz Rivera Avenue,San Juan,PR,009181819,Accounting,181300
202021979349301527,660191965,FZ Security Services,HC-04 Box 20800,Lajas,PR,006679504,Security Services,232880
202021979349301527,660191965,Maral Engineering Corp,Camino El Guayo,Buzon 627,Mayaguez,PR,00680,Engineering,222912
202031959349303048,050258932,DIMEO CONSTRUCTION COMPANY,75 CHAPMAN STREET,PROVIDENCE,RI,02905,CONSTRUCTION SERVICE,23922097
202031959349303048,050258932,BOND BROTHERS INC,10 CABOT ROAD SUITE 300,MEDFORD,MA,02155,CONSTRUCTION SERVICE,16373459
202031959349303048,050258932,SODEXO INC,PO BOX 360170,PITTSBURGH,PA,15251,FOOD SERVICES,10927173
202031959349303048,050258932,UG2 LLC,116 HUNTINGTON AVENUE,BOSTON,MA,02116,JANITORIAL SERVICES,3620200
202031959349303048,050258932,ADVENT LLC,2310 KLINE AVENUE,NASHVILLE,TN,37211,DESIGN SERVICES,3096953
202041899349300549,362167048,BULLEY ANDREWS LLC,1755 W ARMITAGE AVE,CHICAGO,IL,60622,CONSTRUCTION,26804591
202041899349300549,362167048,MILLARD GROUP INC,94346 EAGLE WAY,CHICAGO,IL,606789430,JANITORIAL,9531363
202041899349300549,362167048,MARC USACHICAGO INC,325 N LASALLE ST,CHICAGO,IL,60654,FACILITIES RENTAL,6379962
202041899349300549,362167048,ABLE ENGINEERING SERVICES,DEPT 34637,SAN FRANCISCO,CA,941390001,OPERATING ENGINEER,5378292
202041899349300549,362167048,HILL MECHANICAL CORPORATION,11045 GAGE AVE,FRANKLYN PARK,IL,601311437,OPERATING ENGINEER,3225490
202011959349303786,135562985,SOS SECURITY LLC,PO Box 6373 1915 Route 46,PARSIPPANY,NJ,07054,SECURITY,605878
202011959349303786,135562985,ROBERTOS BUILDING MAINTENANCE CO,PO BOX 1210 GRACIE STATION,NEW YORK,NY,11103,MAINTENANCE,426259
202011959349303786,135562985,PATTERSON BELKNAP WEBB TYLER LLP,1133 AVE OF THE AMERICAS,NEW YORK,NY,100366710,LEGAL SERVICES,471448
202011959349303786,135562985,DWD BUILDERS INC,1930 Wilshire Boulevard Suite 616,LOS ANGELES,CA,90057,CONSTRUCTION,768194
202011959349303786,135562985,UG2 LLC,116 Huntington Avenue 12TH FLOOR,BOSTON,MA,02116,CUSTODIAL SERVICES,385885
202041959349302409,520591613,Whiting-Turner Contracting Comp,14900 Conference Center Dr,Chantilly,VA,20151,General contracting services,15198744
202041959349302409,520591613,Bon Appetit Management Co,1021 Dulaney Valley Road,Baltimore,MD,21204,Food service provider,5507055
202041959349302409,520591613,Ayers Saint Gross Inc,1040 Hull Street,Suite 100,Baltimore,MD,21230,Construction design services,699956
202041959349302409,520591613,Gaudreau Inc,810 Light St,Baltimore,MD,21230,Contractor & general maintnc,510086
202041959349302409,520591613,APT Acquisition & Construction,d/b/a Astroturf Corp,2680 Abutment Road,Daton,GA,30721,Contractor,499560
202011979349305641,610469267,AMPLIFIED PERFORMANCE SOLUTIONS,1410 LYONS AVENUE,LASALLE,ONTARIO,CA,N9J 3K3,MARKETING,5750133
202011979349305641,610469267,LEARNING HOUSE INC,427 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,DISTANCE LEARNING,4190288
202011979349305641,610469267,HILPP CONSTRUCTION,313 KOEHLER DR,LEBANON,KY,40033,CONSTRUCTION,3079205
202011979349305641,610469267,PIONEER COLLEGE CATERERS,25055 W VALLEY PKWY,OLATHE,KS,66061,FOOD SERVICE,2990782
202011979349305641,610469267,VESTA TECHNOLOGY SOLUTIONS LLC,632 LOOKOUT RD,ZEPHYR COVE,NV,89448,MARKETING,2469505
202031919349300228,363108821,Maintenance & Cleaning Services Inc,5342 N Broadway,Chicago,IL,60660,Janitorial,557054
202031919349300228,363108821,Michael Best & Friedrich LLP,PO Box 88462,Milwaukee,WI,532880462,Legal,254407
202031919349300228,363108821,Univision Television Group,PO Box 740719,Los Angeles,CA,900740719,Advertising,167980
202031919349300228,363108821,RSM US LLP,5155 Paysphere Circle,Chicago,IL,60674,Audit,139449
202031919349300228,363108821,Harney & Associates Inc,1108 Florence St,Lemont,IL,60439,Finance / Strategy,114000
202031979349300703,042105768,UNION THEOLOGICAL SEMINARY,3041 BROADWAY,NEW YORK,NY,10027,UTS PROGRAM FEES,1413589
202031979349300703,042105768,LOCKE LORD LLP,PO BOX 301170,DALLAS,TX,753031170,LEGAL SERVICES,328561
202031979349300703,042105768,CAMBRIDGE ASSOCIATES LLC,PO BOX 412015,BOSTON,MA,022412015,CONSULTING SERVICES,266206
202011979349300726,042452884,ARAMARK CORPORATION,525 MONROE STREET,CHICAGO,IL,60661,DINING SERVICES,1105890
202011979349300726,042452884,PINE MANOR COLLEGE,400 HEATH ST,CHESTNUT HILL,MA,02467,HOUSING,791000
202011979349300726,042452884,LONGWOOD SECURITY SERVICES,429 NEWBURY STREET,BOSTON,MA,02115,SECURITY SERVICES,786652
202011979349300726,042452884,ARAMARK HIGHER ED FACILITIES,525 MONROE STREET,CHICAGO,IL,60661,MAINTENANCE SERVICES,731042
202011979349300726,042452884,B&B LODGING HOUSES LLC,1047 BEACON STREET,BROOKLINE,MA,02446,STUDENT HOUSING,701484
202011979349307261,581357177,THE KICKLIGHTER COMPANY,1712 FROST DRIVE,SAVANNAH,GA,31404,CONSTRUCTION SERVICES,18650751
202011979349307261,581357177,CLAYCO INC,2199 INNERBELT BUSINESS CENTER DRIV,SAINT LOUIS,MO,63114,CONSTRUCTION SERVICES,16311129
202011979349307261,581357177,BON APPETIT MANAGEMENT COMPANY,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,CONTRACTED FOOD SERVICE,14432241
202011979349307261,581357177,FIRST TRANSIT INC,600 VINE STREET SUITE 1400,CINCINNATI,OH,45202,TRANSPORTATION SERVICES,8630975
202011979349307261,581357177,ALLIED BARTON SECURITY SERVICES,PO BOX 828854,PHILADELPHIA,PA,19182,SECURITY SERVICES,4677060
202011979349304846,381357980,SODEXO MANAGEMENT INC,110 SOUTH MADISON,ADRIAN,MI,49221,CAMPUS DINING,4972774
202011979349304846,381357980,KRIEGHOFF-LENAWEE CO,PO BOX 100,ADRIAN,MI,49221,CONSTRUCTION CONTRACTOR,3187133
202011979349304846,381357980,SLUSARSKI EXCAVATING & PAVING INC,119 GREENLY STREET,ADRIAN,MI,49221,EXCAVATING,973084
202011979349304846,381357980,BIANCO TRAVEL & TOURS INC,12555 UNIVERSAL DRIVE,TAYLOR,MI,48180,TRANSPORTATION,332390
202011979349304846,381357980,CYNOSURE FINANCIAL INC,33490 HARPER AVENUE,CLINTON TOWNSHIP,MI,48035,COLLECTIONS,323748
202023149349303442,231352008,idfive LLP,31 Mosher St 3rd Floor,Baltimore,MD,21217,Marketing and Retention Consulting,946685
202023149349303442,231352008,Dechert LLP,Cira Centre 2929 Arch Street,Philadelphia,PA,191042808,Legal Services,266075
202023149349303442,231352008,Thomas M Brinker,187 Willits Way,Glen Mills,PA,19342,"Academic Center Director, Course Instruc",231103
202023149349303442,231352008,Sloan & Company LLC,1150 18th Street NW Suite 800,Washington,DC,20036,Public Relations Consulting,203718
202023149349303442,231352008,The Regis Company LLC,600 12th Street Ste 150,Golden,CO,80401,Course Design Services,163038
202001979349308905,630400608,GSI Management Company,P O Box 56346,Atlanta,GA,30343,Food Services,2048954
202001979349308905,630400608,Ala-Temp Corporation,19959 Remlap Drive,Remplap,AL,35133,HVAC Services,652045
202001979349308905,630400608,Tate's Landscape LLC,5813 Court Q,Birmingham,AL,35288,Grounds Maintenance,270231
202001979349308905,630400608,Omega Janitorial Services,P O Box 10325,Birmingham,AL,35202,Janitorial Services,821123
202001979349308905,630400608,Protection One Inc,P O Box 219044,Kansas City,MO,64121,Security Services,240322
202003159349300730,370661231,CHARTWELLS,PO BOX 91337,CHICAGO,IL,606931337,FOOD SERVICE,1976348
202003159349300730,370661231,NATIONAL MANAGEMENT RESOURCES CORP,PO BOX 1224,LAGRANGE,GA,30241,MAINTENANCE OUT,1464428
202003159349300730,370661231,BLESSING RIEMAN COLLEGENURSING,PO BOX 7005,QUINCY,IL,62301,CURRICULUM,232176
202003159349300730,370661231,GREAT RIVER BUS LINE INC,817 OHIO ST,QUINCY,IL,62301,TRANSPORTATION,167614
202003159349300730,370661231,QUINCY AVIATION,3687 N AVIATION WAY,GREENFIELD,IN,46140,CURRICULUM,152376
202022689349301617,260152908,VITROBERTSON LLC,2305 HISTORIC DECATUR,SAN DIEGO,CA,92106,MARKETING,4843149
202022689349301617,260152908,UNITED HEALTH INSURANCE COMPANY,DEPT 846940,LOS ANGELES,CA,90084,HEALTH SERVICES,3277336
202022689349301617,260152908,FIDELITY MANAGEMENT TRUST COMPANY,82 DEVONSHIRE ST F38,BOSTON,MA,02109,RETIREMENT SERVICES,2777588
202022689349301617,260152908,TIAA-CREFF SERVICES,8500 ANDREW CARNEGIE BLVD,CHARLOTTE,NC,28262,RETIREMENT SERVICES,2662947
202022689349301617,260152908,KAISER FOUNDATION HEALTH PLAN INC,PO BOX 80204,LOS ANGELES,CA,90080,HEALTH SERVICES,2334554
202011979349307901,591157081,ARAMARK,1101 MARKET ST,PHILADELPHIA,PA,19107,FOOD SERVICES,3836465
202011979349307901,591157081,WW GAY CO,524 STOCKTON ST,JACKSONVILLE,FL,32204,CONSTRUCTION,1086558
202011979349307901,591157081,DIMARE CONSTRUCTION CO,3545 US 1 SOUTH,ST AUGUSTINE,FL,32086,CONSTRUCTION,989382
202011979349307901,591157081,EAB INC,PO BOX 603519,CHARLOTTE,NC,28260,MARKETING,551133
202011979349307901,591157081,JENZABAR INC,PO BOX 55018,BOSTON,MA,02205,TECHNOLOGY - ERP,483889
202131379349306933,237421224,SYSTEM MANAGEMENT GROUP,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,ADMIN & BACK OFFICE SUPPORT,2683764
202131379349306933,237421224,SIERRA-CEDAR INC,1255 ALDERMAN DRIVE,ALPHARETTA,GA,30005,SERVER MANAGEMENT,448645
202131379349306933,237421224,SYNOPTEK LLC,412 E PARKCENTER BLVD SUITE 300,BOISE,ID,83706,NETWORK MANAGEMENT,200056
202131379349306933,237421224,ORACLE AMERICA INC,500 ORACLE PARKWAY,REDWOOD SHORES,CA,94065,SYSTEM TECH SUPPORT SERVICES,128879
202131379349306933,237421224,OATRIDGE SECURITY GROUP,2111 SOUTH 90TH STREET,TACOMA,WA,98444,CYBER SECURITY,127796
202121349349307792,951664112,Solomon Cordwell Buenz,255 California Street,San Francisco,CA,94111,Architect,1400002
202121349349307792,951664112,Cambridge Associateds LLC,PO Box 412015,Boston,MA,022412015,INVESTMENT ADVISORY,1474504
202121349349307792,951664112,Hirschfeld Kramer LLC,505 Montgomery Street 13th floor,San Francisco,CA,94111,LEGAL,1289008
202121349349307792,951664112,KPMG LLC,Dept0922 PO Box 120922,Dallas,TX,753120922,Audit & Tax Services,439682
202121349349307792,951664112,Tortoise Capital Advisors LLC,5100 W115th Place,Leawood,KS,66211,INVESTMENT ADVISORY,465285
202131379349305043,610469267,Amplified Performance Solutions LLP,1410 LYONS AVENUE,LASALLE,ONTARIO,CA,N9J 3K3,Marketing,7532752
202131379349305043,610469267,HILPP Construction Inc,313 Koehler Dr,LEBANON,KY,40033,Construction,4960486
202131379349305043,610469267,Wiley Education Services LLC,1415 West 22nd Street,OAKBROOK,IL,60523,Online Platform,4544660
202131379349305043,610469267,Pro-Services Inc,541 Blue Hole Rd,CAMPBELLSVILLE,KY,42718,Construction,3044823
202131379349305043,610469267,Pioneer College Caterers,25055 W Valley Pkwy Suite 120,OLATHE,KS,66061,Food Services,3013543
202131379349305803,550559322,Lighthouse Cleaning Service,504 Tottem Circle,Ronceverte,WV,24970,Contracted housekeeping services,110240
202121479349301552,610444763,SYSCO,PO BOX 32470,LOUISVILLE,KY,40232,FOOD SERVICE,675112
202121479349301552,610444763,ELLUCIAN COMPANY LP,62578 COLLECTIONS CENTER DR,CHICAGO,IL,60693,TECHNOLOGY,227451
202121479349301552,610444763,CENGAGE LEARNING,PO BOX 936754,ATLANTA,GA,31193,DIGITAL LEARNING SOLUTIONS,146095
202121479349301552,610444763,BSN SPORTS,PO BOX 660176,DALLAS,TX,75266,ATHLETIC EQUIPMENT,136549
202121479349301552,610444763,DON FRANKLIN FORD MERCURY,PO BOX 669,COLUMBIA,KY,42728,VEHICLES,110855
202141379349304189,370661491,FRESH IDEAS,3220 VANDIVER DR,COLUMBIA,MO,65202,FOOD SERVICE,866267
202141379349304189,370661491,AREA HEATING AND AIR CONDITIONING,222 1/2 W 2ND SOUTH ST,CARLINVILLE,IL,62626,HEATING/AIR CONDITIONING,163320
202022759349301527,930391563,Stoel Rives LLP,760 SW 9th Ave,Portland,OR,97205,Legal,649943
202022759349301527,930391563,1616 Killingsworth LLP,Urban Development Partners,116 NE 6th Ave Suite 400,Portland,OR,97232,Student Housing,348530
202022759349301527,930391563,Dell Marketing LP,1 Dell Way,Round Rock,TX,78682,IT services and supplies,136331
202022759349301527,930391563,Taskstream Holdings LLC dba Watermark Insights LLP,71 W 23rd St,New York,NY,10010,Education support services,136525
202022759349301527,930391563,Moss Adams LLC,PO Box 101822,Pasadena,CA,91189,Audit and consulting services,161560
202033179349307863,420730347,GRAHAM CONSTRUCTION COMPANY,421 GRAND AVE,DES MOINES,IA,50309,GENERAL CONTRACTOR,4635566
202033179349307863,420730347,UG2 LLC,PO BOX 5972,SPRINGFIELD,MA,011015972,FACILITIES MANAGEMENT,2770951
202033179349307863,420730347,WORKSPACE,309 LOCUST STREET,DES MOINES,IA,50309,CONSULTING SERVICE,1161423
202033179349307863,420730347,AVI SYSTEMS INC,3001 104TH ST,URBANDALE,IA,50322,TECHNOLOGY SERVICES,877447
202033179349307863,420730347,ALADDIN FOOD MANAGEMENT SERVICES,4135 SOUTH STREAM BLVD STE 250,CHARLOTTE,NC,28217,FOOD SERVICE,484531
202111379349300196,240839402,METZ CULINARY MANAGEMENT,2 WOODLAND DRIVE,DALLAS,PA,18612,FOOD SERVICE,1315806
202111379349300196,240839402,SORDONI CONSTRUCTION,45 OWEN STREET,FORTY FORT,PA,18704,CONSTRUCTION,748958
202111379349300196,240839402,CRAFT & ASSOCIATES INC,PO BOX 88337,SIOUX FALLS,SD,57109,MARKETING SERVICE,357941
202111379349300196,240839402,A BOOK COMPANY LLC,2573 APALUMBO DRIVE,LEXINGTON,KY,40509,BOOKSTORE,298104
202111379349300196,240839402,UNIVERSAL PROTECTION SERVICES,PO BOX 828854,PHILADELPHIA,PA,19182,SECURITY,282406
202131379349307433,830434307,ALADDIN,767 EUSTIS STREET SUITE 145,SAINT PAUL,MN,55114,FOOD SERVICE PROVIDER,347791
202013099349300936,350885591,PIONEER COLLEGE CATERERS,303 GLENROSE AVENUE,NASHVILLE,TN,37210,FOOD SERVICE,5490526
202013099349300936,350885591,SPECTRUM REACH,PO BOX 782922,PHILADELPHIA,PA,19178,ADVERTISING,757259
202013099349300936,350885591,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,50303,ENROLL. CONSULTANT,509903
202013099349300936,350885591,PEREGRINE ACADEMIC SERVICES,PO BOX 741,GILLETTE,WY,82717,ASSESSMENT,509014
202013099349300936,350885591,REACH NETWORK INC,123 LAKE ST S STE B-1,KIRKLAND,WA,98033,ADVERTISING,291555
202023239349300902,362167792,Darwill Inc,11900 West Roosevelt,Hillside,IL,60162,Direct Mail Mkting,2125988
202023239349300902,362167792,Oracle America,12120 Collection Dr,Chicago,IL,60693,Software Support,1109824
202023239349300902,362167792,Versa Press Inc,1465 Spring Bay Rd,East Peoria,IL,61611,Printing,1051798
202023239349300902,362167792,Bethany Press International,6820 West 115th Street,Bloomington,MN,55438,Printing,696987
202023239349300902,362167792,Sheridan Publishing Grand Rapids,5100 33rd St SE,Grand Rapids,MI,49512,Printing,686506
202111379349301556,042103544,CONNELLY PARTNERS LLC,46 WALTHAM STREET,BOSTON,MA,02118,ADVERTISING,2146946
202111379349301556,042103544,ASPIRE TECHNOLOGY PARTNERS LLC,PO BOX 789172,PHILADELPHIA,PA,191789172,IT CONSULTING,1287731
202111379349301556,042103544,ENTREPRENEURSHIP POLICY ADVISORS L,475 ARSENAL COURT SUITE J,WATERTOWN,MA,02472,CONSULTING,679612
202111379349301556,042103544,ATTAIN LLC,1600 TYSONS BOULEVARD SUITE 1400,MCLEAN,VA,22102,CONSULTING,670285
202111379349301556,042103544,NORTH COUNTRY ROOFING LLC,64 AMES STREET,BROCKTON,MA,02301,CONSTRUCTION,566966
202131379349308248,630302179,ARAMARK SERVICES,4000 DAUPHIN STREET,MOBILE,AL,36606,CATERING AND CAMPUS DINING,2089339
202131379349308248,630302179,NATIONAL MANAGEMENT RESOURCES CO,113 CORPORATE PARK E CT,LAGRANGE,GA,30241,CUSTODIAL/ LAND MANAGEMENT,818800
202131379349308248,630302179,REGISTRY FOR COLLEGE AND UNVERSITY PRESI,THREE CENTENNIAL DRIVE,PEABODY,MA,01960,STAFFING SERVICES,567825
202131379349308248,630302179,CLARKNIKDEL INC,72 4TH STREET NW,WINTER HAVEN,FL,33881,MARKETING SERVICE,396538
202131379349308248,630302179,JENZABAR INC,101 HUNTINGDON AVENUE SUITE 2200,BOSTON,MA,02199,EDUCATION MANAGEMENT SERVICES,288078
202013039349302021,450231180,Sodexo,6014 College Lane,Jamestown,ND,58405,Food service provider,2155318
202013039349302021,450231180,Hillerud Construction,311 1st Ave S,Jamestown,ND,58401,General Contracting,533609
202013039349302021,450231180,Jenzabar,PO Box 55018,Boston,MA,02205,Software Maintenance,244292
202013039349302021,450231180,Border States Paving,PO Box 2586,Fargo,ND,58103,Paving Company,223739
202013039349302021,450231180,Two Rivers Printing,1214 10th St SE,Jamestown,ND,58401,Printing and mailing,114578
202013169349303571,221487164,ARAMARK CORPORATION,135 NEW RD,MADISON,NJ,07940,FOOD SERVICES,5707563
202013169349303571,221487164,BRAVO BUILDING SERVICES INC,29 KING GEORGE RD,GREENBROOK,NJ,08812,CLEANING MAINTENANCE,1446545
202013169349303571,221487164,FRANKOSKI CONSTRUCTION CO INC,314 DODD ST,EAST ORANGE,NJ,07017,CONTRACTORS,1319434
202013169349303571,221487164,ARAMARK HIGHER EDUCATION,24818 NETWORK PL,CHICAGO,IL,60673,FACILITIES MAINTENANCE,1289921
202013169349303571,221487164,JOSEPH A NATOLI CONSTRUCTION CORPORATIO,293 CHANGEBRIDGE RD,PINE BROOK,NJ,07058,CONTRACTORS - BUILDING RENOVATION,1123162
202033179349301238,112206183,O'CONNOR'S COMMERCIAL CLEANING,45433 DRAYDEN ROAD,VALLEY LEE,MD,20692,CLEANING,290725
202003189349303795,420681049,ARAMARK HIGHER EDUCATION,2300 WARENVILLE ROAD,DOWNERS GROVE,IL,60515,FOOD SERVICE,1934987
202003189349303795,420681049,MARSDEN BUILDING MAINTENANCE LLC,MI 87,MINNEAPOLIS,MN,554801150,CUSTODIAL,284223
202003189349303795,420681049,ARROW STAGE LINES,4220 S 52ND ST,OMAHA,NE,68117,TRANSPORTATION,241083
202003189349303795,420681049,FBG SERVICE,407 S 27TH AVE,OMAHA,NE,68131,CUSTODIAL,163088
202003189349303795,420681049,UNITYPOINT HEALTH,C/O EDUCATION DEVELOPMENT DT,DES MOINES,IA,50309,ATHLETIC TRAINING & HEALTH SERVICES,159371
202033039349300808,570314408,ARAMARK,PO BOX 978839,DALLAS,TX,753978839,DINING SERVICE,2521291
202033039349300808,570314408,THE BUDD GROUP,PO BOX 890856,CHARLOTTE,NC,282890856,FACILITIES,1273659
202033039349300808,570314408,WALDROP INC,PO BOX 369,REIDVILLE,SC,293750369,FACILITIES,809973
202033039349300808,570314408,ADIDAS AMERICA INC,DEPT CH 19361,PALATINE,IL,600550001,APPAREL,269624
202033039349300808,570314408,BIG SOUTH CONFERENCE,7233 PINEVILLE-MATTHEWS RD STE 100,CHARLOTTE,NC,28226,ATHLETICS,214569
202033119349301788,830621846,Securitas Security Services USA In,1412 Broadway,NEW YORK,NY,10018,security services,2388251
