object_id,ein,FrmAndLnRfrncDsc
202011279349301111,240795460,"Schedule E, Part I, Line 6","The College receives National Science Foundation grants, National Endowment for the Humanities grants and a NASA sub-grant through West Virginia University Research Corporation. Students attending the College participate in Federal Family Education Loans, Direct Student Loans, PELL Grants, Supplemental Educational Opportunity Grants, Federal work study program, the Academic Competitiveness Grant and the National Smart Grant, US Department of Veterans Affairs and US Department of Health and Human Services programs."
202041339349302114,541251090,"SCHEDULE E, LINE 3",CDU SOLICITS STUDENTS THROUGH PROMOTIONAL LITERATURE AND ITS WEB SITE THAT CONTAINS A STATEMENT OF CDU'S NONDISCRIMINATORY POLICY.
202041339349302114,541251090,"SCHEDULE E, LINE 4",COURSES ARE OFFERED ON THE INTERNET OR BY CORRESPONDENCE AND STUDENTS ARE NOT ASKED ABOUT THEIR RACE.
202001359349303465,560529988,"PART I, LINE 3:",PUBLICIZED ON THE WEBSITE. https://www.peace.edu/student-life/diversity-inclusion/
202001359349303465,560529988,"PART I, LINE 6 - EXPLANATION OF GOVERNMENT FINANCIAL AID:",WILLIAM PEACE UNIVERSITY RECEIVES FUNDS FROM GOVERNMENTAL AGENCIES TO BE USED AS FINANCIAL AID TO STUDENTS AND FROM SPECIAL GRANTS AWARDED FOR SPECIAL PROGRAMS. ALL PROGRAMS AND FINANCIAL AID AWARDS ARE ADMINISTERED ON A NON-DISCRIMINATORY BASIS.
202031119349300313,621861520,"SCHEDULE E, LINE 3",THE INFORMATION IS PUBLISHED IN THE SCHOOLS CATALOG THAT IS GIVEN TO ALL PROSPECTIVE STUDENTS.
202031119349300313,621861520,"SCHEDULE E, LINE 6",THE INSTITUTION PARTICIPATES IN THE STUDENT FINANCIAL AID PROGRAMS OF TITLE IV ADMINISTERED BY THE U.S. DEPARTMENT OF EDUCATION.
202031979349302188,131624225,SCHEDULE E - PART I LINE 3,"THE UNIVERSITY'S WEBSITE, RECRUITMENT ADVERTISING AND HANDBOOK CONTAIN YESHIVA UNIVERSITY'S NON-DISCRIMINATION POLICY."
202031979349302188,131624225,SCHEDULE E - PART I LINE 6A,"YESHIVA UNIVERSITY RECEIVES FUNDS FROM THE NEW YORK STATE EDUCATION DEPARTMENT IN THE FORM OF GRANTS AND SCHOLARSHIPS, MOSTLY THROUGH THE TUITION ASSISTANCE PROGRAM TO PROVIDE FINANCIAL AID ASSISTANCE TO QUALIFYING STUDENTS AND RECEIVED BUNDY AID BASED ON DEGREES CONFERRED. FROM THE U.S. FEDERAL GOVERNMENT, YESHIVA RECEIVES AID THROUGH TITLE IV AND TITLE VII, INCLUDING PELL GRANTS, STAFFORD AND PLUS LOANS, SEOG, WORK STUDY, AND PERKINS AND HEALTH PROFESSION STUDENT LOAN PROGRAMS. FUNDS ARE USED 100% FOR FINANCIAL ASSISTANCE BY THE ELIGIBLE STUDENTS."
202031359349301613,131740451,"SCHEDULE E, PART I, LINE 3","NONDISCRIMINATION POLICY: THE UNIVERSITY INCLUDES A STATEMENT OF ITS NON-DISCRIMINATION POLICY ON ITS WEBSITE, AS WELL AS IN STUDENT REGISTRATION MATERIALS, STUDENT COURSE CATALOGS, AND EMPLOYEE JOB POSTINGS."
202031359349301613,131740451,"SCHEDULE E, PART I, LINE 6A","EXPLANATION OF GOVERNMENT FINANCIAL AID: THE UNIVERSITY RECEIVES GRANTS FOR RESEARCH, TRAINING, AND FINANCIAL AID FROM THE NATIONAL SCIENCE FOUNDATION, THE U.S. DEPARTMENT OF EDUCATION, THE U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES, AND VARIOUS OTHER FEDERAL, NEW YORK STATE AND NEW YORK CITY AGENCIES."
202001959349300610,231352651,"SCHEDULE E, PART I; QUESTION 3","THE ORGANIZATION IS COMMITTED TO PROVIDING EDUCATION & EMPLOYMENT OPPORTUNITIES FOR ALL PERSONS WITHOUT REGARD TO RACE, COLOR, NATIONAL ETHNIC ORIGIN, RELIGION, SEXUAL ORIENTATION, SEX, AGE, HANDICAP OR VETERAN STATUS. THE ORGANIZATION COMPLIES WITH ALL RELEVANT LOCAL ORDINANCES AND STATE AND FEDERAL STATUTES IN THE ADMINISTRATION OF ITS EDUCATIONAL AND EMPLOYMENT POLICIES AND IS AN AFFIRMATIVE ACTION EMPLOYER. AN EQUAL OPPORTUNITY EMPLOYMENT POLICY WAS PUBLICIZED IN FY2018-2019 IN THE LOCAL NEWSPAPER, THE PHILADELPHIA INQUIRER."
202001959349300610,231352651,"SCHEDULE E, PART I; QUESTION 6","DURING THE FISCAL YEAR ENDED JUNE 30, 2019, THE ORGANIZATION RECEIVED FINANCIAL ASSISTANCE FUNDING FROM THE STATE OF DELAWARE. PLEASE REFER TO CORE FORM, PART VIII, LINE 1E FOR THIS AMOUNT."
201932889349301228,710350954,Governmental Agency Financial Aid (Questions 6a and 6b),WE WORK WITH OUR COLLEGE STUDENTS WHO RECEIVE FINANCIAL AID TO ATTEND OUR UNIVERSITY - WE ARE IN COMPLIANCE WITH GUIDELINES ON ADMISTRATION OF THIS PROCESS
202010999349300801,251120678,"SCHEDULE E, PART I, LINE 3",A STATEMENT CONCERNING THE UNIVERSITY'S NON-DISCRIMINATORY POLICY IS INCLUDED IN ALL ADVERTISING
202010999349300801,251120678,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES FINANCIAL AID FROM VARIOUS FEDERAL AND STATE AGENCIES. THE UNIVERSITY OPERATES UNDER A NONDISCRIMINATORY POLICY, AND DISTRIBUTES FINANCIAL AID IN ACCORDANCE WITH SUCH POLICY."
202000819349300210,620475751,"SCHEDULE E, PART I, LINE 3","THE COLLEGE INCLUDES A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY IN ALL BROCHURES AND CATALOGUES WHICH CONTAIN INFORMATION ON STUDENT ADMISSIONS, PROGRAMS AND SCHOLARSHIPS."
202000819349300210,620475751,"SCHEDULE E, PART I, LINE 6","TAXPAYER RECEIVES FINANCIAL AID FROM THE U.S. GOVERNMENT THROUGH PELL GRANTS, FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS, DIRECT LOANS, AND THE FEDERAL WORKSTUDY PROGRAMS. FINANCIAL AID IS ALSO RECEIVED FROM THE STATE THROUGH TSAA GRANTS AND HOPE SCHOLARSHIP GRANTS."
201903199349310165,391620530,"SCHEDULE E, PART I, LINE 3","THROUGH WRITTEN AND BROADCAST MEDIA, BELLIN COLLEGE, INC. PUBLICIZES ITS NONDISCRIMINATION POLICY TO THE GENERAL PUBLIC WITH WRITTEN OR VISIBLE EXAMPLES THAT ARE EASILY IDENTIFIABLE TO THE AVERAGE CITIZEN."
201903199349310165,391620530,"SCHEDULE E, PART I, LINE 6","THE COLLEGE PARTICIPATES IN FEDERAL AND STATE STUDENT FINANCIAL ASSISTANCE PROGRAMS INCLUDING THE FOLLOWING: FEDERAL SUPPLEMENTAL EDUCATION OPERATING GRANT, FEDERAL PELL GRANT PROGRAM, FEDERAL DIRECT LOANS AND VARIOUS STATE LOANS AND GRANTS. THE COLLEGE IS REQUIRED TO PROVIDE MATCHING FUNDS FOR CERTAIN FEDERAL PROGRAMS."
202041009349300024,750827465,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","TCU FOLLOWS A RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS AND ENROLLS STUDENTS OF RACIAL MINORITY GROUPS IN MEANINGFUL NUMBERS. TCU INCLUDES A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY TOWARD STUDENTS IN ITS BROCHURES, CATALOGUES, AND OTHER WRITTEN COMMUNICATIONS WITH THE PUBLIC DEALING WITH STUDENT ADMISSIONS, PROGRAMS, AND SCHOLARSHIPS. TCU DOES NOT PUBLICIZE ITS POLICY THROUGH NEWSPAPER OR BROADCAST MEDIA SINCE TCU IS A NATIONAL UNIVERSITY AND DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE FROM WIDESPREAD GEOGRAPHIC SECTIONS OF THE COUNTRY."
202041009349300024,750827465,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",TEXAS CHRISTIAN UNIVERSITY FUNCTIONS AS AN ADMINISTRATOR FOR FEDERAL GRANT-SUPPORTED PROJECTS AND VARIOUS FORMS OF FEDERAL FINANCIAL AID GRANTED OR AWARDED TO STUDENTS ATTENDING THE UNIVERSITY.
202020449349300947,460224589,"SCHEDULE E, LINE 3",POLICY IS INCLUDED IN ALL PROMOTIONAL LITERATURE AND REGISTRATION MATERIALS.
202020449349300947,460224589,"SCHEDULE E, LINE 6",FINANCIAL AID FOR COLLEGE STUDENTS
201923159349301657,640303094,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
201923159349301657,640303094,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201923159349301657,640303094,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201923159349301657,640303094,"Schedule E, Line 6 - Explanation of Aid or Assistance from Governmental Agency",The Southern Association of Colleges & Schools (SACS) removed accreditation for Wood College Inc effective 13 March 2002 based on the Commission on Colleges of the Southern Association of Colleges & Schools determination that the College had not shown sufficient progress in addressing accreditation criteria regarding financial resources. The loss of accreditation disqualified the College from participation in Title IV financial aid programs.
202011299349301031,352158366,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","The College's nondiscriminatory policy is published in the student catalog, and is also included in all recruitment and application materials."
202011299349301031,352158366,"Schedule E, Part I, Line 5(h) DISCRIMINATION BY RACE",A donor may require that the scholarship donated by them be awarded to a minority. The College honors the donors' stipulations.
202011299349301031,352158366,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",The College receives financial assistance from governmental agencies in the form of scholarship and grant funds for students' tuition and related expenses.
202010989349301321,620518288,"Schedule E, Part I, Line 3","The university policy is noted in the school's catalog, on the school's website and in printed brochures."
202010989349301321,620518288,"Schedule E, Part I, Line 6","Through the student financial aid system, the school receives money to disburse to students under the Federal Work Study Program. It was $409,419 in this fiscal year and it is listed on the 990, Part VIII, line 1e."
202011329349301411,431633187,"SCHEDULE E, PART I, LINE 3","THE COLLEGE'S RACIALLY NONDISCRIMINATORY POLICY IS PUBLISHED IN THE COLLEGE HANDBOOK, WHICH IS ALSO ONLINE."
202011329349301411,431633187,"SCHEDULE E, PART I, LINE 6",THE COLLEGE RECEIVES MONEY FROM TITLE IV FUNDING THAT IS GIVEN TO STUDENTS.
202010949349300021,750983821,"Schedule E, Part I, Line 3",The organization's nondiscriminatory policy is published in the university's catalog and on its website. The University is in the process of updating its website to be in full compliance with the Rev. Proc. 2019-22 standards in order to check yes to Line 3 on future Form 990's.
202010949349300021,750983821,"Schedule E, Part I, Line 6","The organization receives the following types of student financial aid from the U.S. Department of Education: Federal Direct Student Loans, Federal Pell Grants, and TEACH Grants."
202012279349302781,721234351,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
202012279349302781,721234351,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
202012279349302781,721234351,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
202001299349301140,431742297,Line 3,"Our racially nondiscriminatory policy is publicized by being published in our student catalog, website and employee handbook. All students receive copies of the nondiscriminatory policy during orientation. Fully explained in Part 1"
202011359349301721,480543715,"SCHEDULE E, LINE 3","POLICY IS INCLUDED IN ALL PRESS RELEASES, ADMISSIONS APPLICATIONS, CATELOGS, ETC."
202011359349301721,480543715,"SCHEDULE E, LINE 6",THE COLLEGE IS IN COMPLIANCE WITH ALL FEDERAL FINANCIAL AWARDS PROGRAMS.
202030439349301143,430610813,"SCHEDULE E, PART I, LINE 3",INCLUDED IN COLLEGE CATALOG AND FINANCIAL AID LITERATURE
202030439349301143,430610813,"SCHEDULE E, PART I, LINE 6","CULVER STOCKTON COLLEGE RECEIVES FINANCIAL ASSISTANCE FROM THE UNITED STATES DEPARTMENT OF EDUCATION. THIS ASSISTANCE INCLUDES PELL GRANTS, DIRECT LOANS, WORK STUDY, SEOG AND TEACH PROGRAMS."
202041369349303009,251578241,"SCHEDULE E, LINE 3",ADVERTISED ORGANIZATION'S NON-DISCRIMINATORY POLICY IN LOCAL PAPER.
202041369349303009,251578241,"SCHEDULE E, LINE 4",ORGANIZATION DOES NOT SOLICIT CONTRIBUTIONS.
202041369349303009,251578241,"SCHEDULE E, LINE 6","THE INSTITUTE RECEIVED FEDERAL PELL GRANTS AND FEDERAL DIRECT LOAN FUNDS FOR THE BENEFIT OF THE STUDENTS. FURTHER THE ORGANIZATION RECEIVED, AS A PASS-THROUGH ENTITY FROM THE U.S. DEPARTMENT OF LABOR & INDUSTRY, WORK INVESTMENT ACT FUNDS AS WELL AS TRADE ADJUSTMENT ASSISTANCE."
202011549349301706,030179593,"SCHEDULE E, PART I, LINE 3","THE NONDISCRIMINATION POLICY IS PUBLISHED IN THE COLLEGE CATALOGUE AND STUDENT HANDBOOK, AND WEBSITE."
202011549349301706,030179593,"SCHEDULE E, PART I, LINE 6",THE ORGANIZATION RECEIVES FEDERAL AND STATE GOVERNMENT GRANT MONEY.
202011009349300821,240795506,"SCHEDULE E, PART I, LINE 3",ALL PUBLICATIONS IN THE AREAS OF RECRUITMENT PUBLICIZE THE UNIVERSITY'S NON-DISCRIMINATORY POLICY.
202011009349300821,240795506,"SCHEDULE E, PART I, LINE 6","THE ORGANIZATION RECEIVED ASSISTANCE THROUGH THE FOLLOWING: LOAN PROGRAMS, SEOG, COLLEGE WORK STUDY, DIRECT LOAN PROGRAM, PELL GRANT, MISCELLANEOUS NEED-BASED PHEAA GRANTS, NATIONAL GUARD AWARDS, AND PRIVATE SCHOLARSHIPS (ROTC PROGRAM)."
202031069349301408,951643334,"FORM 990, SCHEDULE E, LINE 3","THE NON-DISCRIMINATION POLICY IS ACCESSIBLE VIA THE UNIVERSITY'S WEBSITE AND IS INCLUDED IN UNIVERSITY PUBLICATIONS INCLUDING THE UNIVERSITY BULLETIN, RECRUITMENT MATERIALS, ADVERTISEMENTS (STUDENT, FACULTY, STAFF), AND OTHER RELATED MATERIALS."
202031069349301408,951643334,"FORM 990, SCHEDULE E, LINE 6A",THE UNIVERSITY RECEIVES ASSISTANCE FROM THE FOLLOWING STATE AND FEDERAL AGENCIES: 1. DEPARTMENT OF HEALTH AND HUMAN SERVICES 2. NATIONAL SCIENCE FOUNDATION 3. U.S. DEPARTMENT OF EDUCATION 4. U.S. DEPARTMENT OF AGRICULTURE 5. INSTITUTE OF MUSEUM AND LIBRARY SERVICES 6. DEPARTMENT OF DEFENSE 7. DEPARTMENT OF JUSTICE 8. ENVIRONMENTAL PROTECTION AGENCY
202040239349301019,233069199,"SCHEDULE E, PART I, LINE 3",POLICIES ARE AVAILABLE ON IIRP'S WEBSITE.
202031359349301583,741233796,"SCHEDULE E, PART I, LINE 3","AN ANNUAL NOTICE IS PUBLISHED IN THE FOLLOWING NEWSPAPERS: WILLIAMSON COUNTY SUN, AUSTIN AMERICAN STATESMAN, HOUSTON CHRONICLE, AND DALLAS MORNING NEWS. POLICIES ARE INCLUDED IN ALL STUDENT, FACULTY, AND STAFF HANDBOOKS."
202031359349301583,741233796,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES FINANCIAL AID FROM BOTH THE FEDERAL GOVERNMENT AND THE STATE OF TEXAS, WHICH IS AWARDED TO STUDENTS USING THE DEPARTMENT OF EDUCATION METHODOLOGY. THE MAIN FEDERAL FINANCIAL ASSISTANCE PROGRAMS FOR STUDENTS INCLUDE: FEDERAL DIRECT LOANS, FEDERAL PELL GRANTS, FEDERAL WORK-STUDY, AND FEDERAL SEOG. THE MAIN STATE FINANCIAL ASSISTANCE GRANT IS THE TUITION EQUALIZATION GRANT. THE UNIVERSITY ALSO RECEIVES FEDERAL FINANCIAL ASSISTANCE FOR ACADEMIC GRANTS AND RESEARCH."
202030719349301423,610448560,"SCHEDULE E, PART I, LINE 3",NEWSPAPER ADVERTISEMENTS
202030719349301423,610448560,"SCHEDULE E, PART I, LINE 6","THE AID IN SUPPORT OF THE BACCALAUREATE NURSING PROGRAM WAS SUSPENDED FOR ONE YEAR ON JULY 1, 1998 AND REINSTATED ON JUNE 30, 1999 BY THE DEPARTMENT OF HUMAN HEALTH AND SERVICES"
202032479349300418,810378823,"SCHEDULE E, PART I, LINE 3","THE COLLEGE'S NON-DISCRIMINATION POLICY STATES: ""SKC IS COMMITTED TO EQUAL OPPORTUNITY FOR EDUCATION, EMPLOYMENT, AND PARTICIPATION IN COLLEGE ACTIVITIES WITHOUT REGARD TO RACE, COLOR, GENDER, AGE, RELIGIOUS CREED, POLITICAL IDEAS, MARITAL STATUS, PHYSICAL OR MENTAL DISABILITIES, SEXUAL ORIENTATION, GENDER IDENTITY, OR NATIONAL ORIGIN OR ANCESTRY. SKC IS COMMITTED TO THE COMPLIANCE OF TITLE IX OF THE EDUCATIONAL AMENDMENTS OF 1972 SPECIFICALLY PROHIBITS DISCRIMINATION IN EDUCATION PROGRAMS AND ACTIVITIES ON THE BASIS OF GENDER."""
202032479349300418,810378823,"SCHEDULE E, PART I, LINE 6",THE COLLEGE RECEIVES FEDERAL AND STATE OF MONTANA GRANTS AND APPROPRIATIONS FOR EDUCATION PROGRAMS.
202010709349300641,370661217,"Schedule E, Part I, Line 3","All recruiting publications, our catalog and all our advertisements contain a summary statement of the non-discrimination policy."
202010709349300641,370661217,"Schedule E, Part I, Line 6","The College received various government grants totaling 96,981."
202030739349301458,640428676,"SCHEDULE E, PART I, LINE 3","THE SEMINARY'S NONDISCRIMINATION POLICY IS COMMUNICATED TO THE GENERAL COMMUNITY THROUGH ITS OFFICIAL WEBSITE, WWW.RTS.EDU, AND CATALOG."
202030739349301458,640428676,"SCHEDULE E, PART I, LINE 6A","THE SEMINARY RECEIVED PAYMENTS FROM THE DEPARTMENT OF VETERANS AFFAIRS (GI BILL AND POST 9/11 VETERAN EDUCATION FUNDING), FROM THE DEPARTMENT OF MILITARY AFFAIRS (FLORIDA NATIONAL GUARD'S EDUCATIONAL DOLLARS FOR DUTY), FOR TUITION AND FEES RELATED TO STUDENTS THAT QUALIFY FOR THOSE BENEFITS. IN ADDITION, IN NEW YORK STATE, THE SEMINARY RECEIVES FUNDS FROM THE NEW YORK STATE OFFICE OF CHILDREN AND FAMILY SERVICES FOR TUITION AND FEES RELATED TO STUDENTS THAT QUALIFY FOR THOSE BENEFITS."
202020629349301332,742016083,"SCHEDULE E, PART I, LINE 3",ACADEMIC CATALOG; WEBSITE; BROCHURES; PRINT; HANDBOOKS; JOB ANNOUNCEMENTS.
202020629349301332,742016083,"SCHEDULE E, PART I, LINE 6",CBS DISTRIBUTES DEPARTMENT OF EDUCATION PELL AND SEOG GRANTS FOR ELIGIBLE STUDENTS.
201933539349300208,350868181,"Schedule E, Part I, Line 3",Taylor University is in compliance with Rev. Proc. 75-50. Nondiscrimination policies are included in all materials available to the public.
201933539349300208,350868181,"Schedule E, Part I, Line 6","Taylor University receives assistance and grants from the following federal programs: Perkins, SEOG, Pell, Federal Direct Loan Programs and work study."
202000559349301750,314379584,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","Non-discrimination policy is contained in publications mailed to all students expressing interest in Marietta College as well as the Application for Admission. Marietta College admits students of any race, color, national or ethnic origin, disability, gender orientation, or religious affiliation to all the rights, privileges, programs and activities generally accorded or made available to students at the school. It does not discriminate on the basis of race, color, national or ethnic origin, disability, gender orientation, or religious affiliation in administration of its educational policies, admissions policies, scholarship and loan programs, and athletic and other college-administered programs."
202000559349301750,314379584,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","MARIETTA COLLEGE RECEIVES ASSISTANCE FROM THE U.S. Department of Education FEDERAL STUDENT AID PROGRAM TO FUND THE COST OF ATTENDANCE FOR ELIGIBLE STUDENTS. THESE PROGRAMS INCLUDE PELL, WORK STUDY, FEDERAL SUPPLEMENTAL EDUCATION OPPORTUNITY GRANTS, STAFFORD LOANS, Academic Competitiveness Grants and SMART Grants. THE COLLEGE ALSO RECEIVES GRANT MONEY FROM THE STATE OF OHIO FOR THE ACHIEVEMENT OF SPECIFIC EDUCATIONAL RELATED ACTIVITIES."
202040499349301414,910473310,"SCHEDULE E, PART I, LINE 3",THE NON-DISCRIMINATION POLICY IS PUBLISHED IN ALL STUDENT BROCHURES AND WEBSITES. THE POLICY IS ALSO PUBLISHED IN THE LOCAL NEWSPAPER AT LEAST ONCE DURING THE FISCAL YEAR.
202040499349301414,910473310,"SCHEDULE E, PART I, LINE 6","WHITWORTH UNIVERSITY PARTICIPATES IN THE FEDERAL FINANCIAL AID PROGRAM AND AS SUCH, MANAGES FEDERAL AND STATE AID THAT IS ALLOCATED TO THE STUDENTS."
202041899349300024,060646959,"SCHEDULE E, LINE 3","THE NONDISCRIMINATORY POLICY IS PROMINENTLY DISPLAYED ON ADVERTISEMENTS FOR EMPLOYMENT THAT APPEAR IN NEWSPAPERS AND THE INTERNET. IT ALSO APPEARS IN ADMISSIONS CATALOGUES, EMPLOYMENT APPLICATIONS AND EMPLOYEE AND FACULTY HANDBOOKS. In addition to the other forms of publication, the University makes its racially nondiscriminatory policy available year-round on its webpage (www.wesleyan.edu/hr/handbook/discrimination.html)."
202041899349300024,060646959,"SCHEDULE E, LINE 6A",THE UNIVERSITY RECEIVES AWARDS FROM THE DEPARTMENT OF EDUCATION TO BE USED FOR STUDENT FINANCIAL ASSISTANCE. IT ALSO RECEIVES VARIOUS RESEARCH AND DEVELOPMENT GRANTS PRIMARILY FROM THE NATIONAL SCIENCE FOUNDATION AND DEPARTMENT OF HEALTH AND HUMAN SERVICES.
202001709349301700,841029228,"SCHEDULE E, PART I, LINE 3",THE STATEMENT IS POSTED ON THE UNIVERSITY'S PUBLIC WEBSITE.
202001709349301700,841029228,"SCHEDULE E, PART I, LINE 6","NAROPA OFFERS STUDENT LOANS THROUGH GOVERNMENT PROGRAMS SUCH AS PELL, STAFFORD, PERKINS, AND DIRECT LOANS. NAROPA ALSO HAS STUDENT WORKERS AND RECEIVES A SUBSIDY FROM THE GOVERNMENT TO OFFSET A PORTION OF THEIR COMPENSATION."
202041919349300429,660277132,"SCHEDULE E, LINE 3",IT WAS INCLUDED IN THE CATALOG DELIVERED TO THE STUDENTS AND PUBLISHED IN THE WEBSITE OF THE INSTITUTION.
202041919349300429,660277132,"SCHEDULE E, LINE 4",THERE WERE NO CONTRIBUTIONS REQUESTED DURING THE FISCAL YEAR.
202041919349300429,660277132,"SCHEDULE E, LINE 6","FOR THE YEAR ENDED JUNE 30, 2019, THE INSTITUTION RECEIVED FROM THE DEPARTMENT OF EDUCATION ASSISTANCE GRANTS PROVIDED TO INSTITUTIONS OF HIGHER EDUCATION FOR THE AMOUNT OF 111,076. ALSO RECEIVED 60,875 UNDER A SUBRECIPIENT CONTRACT OF FEDERAL GRANTS AWARDED BY THE PUERTO RICO DEPARTMENT OF EDUCATION (21 CENTURY COMMUNITY LEARNING CENTER, TITLE II), 13,710 FROM THE LIBRARY CENTER AND TECHNOLOGY PROGRAM (LSTA), 4,000 FROM THE LEGISLATURE OF PUERTO RICO AS A GRANT FOR EDUCATIONAL RELATED ACTIVITIES AND 29,552 FROM OTHER FEDERAL FUNDS."
201933509349301023,344430762,"SCHEDULE E, LINE 3",A STATEMENT OF THE SCHOOL'S POLICY WAS PUBLISHED IN THE AREA NEWSPAPER WHICH IS WIDELY READ IN THE REGIONAL AREA MANY PROSPECTIVE STUDENTS ARE RECRUITED.
201933509349301023,344430762,"SCHEDULE E, LINE 6","DEFIANCE COLLEGE RECEIVES FEDERAL AND STATE AID ON BEHALF OF ITS STUDENTS, IN THE STUDENT'S NAME."
202021819349201402,382899848,"SCHEDULE E, LINE 3",INSTITUTE OF NATURAL HEALTH SCIENCES HAS A DOCUMENTED NONDISCRIMINATORY POLICY.
202030939349301133,560532297,"SCHEDULE E, PART I, LINE 3",THE COLLEGE'S NON-DISCRIMINATION POLICY IS STATED IN ALL MAJOR PUBLICATIONS AND THE TRANSYLVANIA TIMES.
202030939349301133,560532297,"SCHEDULE E, PART I, LINE 6",THE COLLEGE RECEIVED STUDENT FINANCIAL AID GRANTS FROM THE U.S. DEPARTMENT OF EDUCATION AND THE NC STATE EDUCATION ASSISTANCE AUTHORITY.
202001979349303335,630288870,Line 3,"The College does not discriminate on the basis of race,color, national or ethnic origin in administration of its educational policies, scholarships, and loan programs. The College does not discriminate on the basis of race, color, national or ethnic origin in administration of its educational policies, scholarships, and loan programs and athletic and school administered programs. The College's non-discrimination statement appears in all brochures and applications for admission."
202001979349303335,630288870,Line 6b,The College's right to such aid has never been revoked or suspended.
202021619349300317,750957351,Line 3,All advertising and publication provided by the College
202021619349300317,750957351,Line 3,has all of the proper non discrimination wording in them.
202021619349300317,750957351,Line 6b,They have never lost their right to federal financial aid.
202031369349304543,941581707,"SCHEDULE E, PART I, LINE 3",THE NON-DISCRIMINATORY POLICY IS PUBLISHED IN THE GRADUATE THEOLOGICAL UNION'S PRINTED MATERIALS AND THE WEBSITE.
202031369349304543,941581707,"SCHEDULE E, PART I, LINE 6",THE INSTITUTION RECEIVES FINANCIAL ASSISTANCE FROM THE US GOVERNMENT IN CONNECTION WITH VARIOUS PROGRAMS SUCH AS THE PERKINS STUDENT LOAN PROGRAM AND THE FEDERAL COLLEGE WORK-STUDY PROGRAM.
202001289349301325,382410852,"Schedule E, Part I, Line 3","In public relations releases and interviews with the media, the policy of non-discrimination is made clear. All published recruiting materials for both students and employees carry a statement which declares the institution's policy of non-discrimination."
202001289349301325,382410852,"Schedule E, Part I, Line 6",Kettering University receives multiple state and federal grants.
202011339349303066,911036794,"SCHEDULE E, PART I, LINE 3",BASTYR UNIVERSITY POSTS ITS RACIALLY NONDISCRIMINATORY POLICY IN RECRUITING PUBLICATIONS AND ON ITS WEBSITE.
202011339349303066,911036794,"SCHEDULE E, PART I, LINE 6",THE SCHOOL RECEIVES GRANTS FROM FEDERAL AND STATE AGENCIES WHICH ARE USED TO FUND VARIOUS MEDICAL RESEARCH STUDIES.
202020999349300807,133800725,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","In all of its dealings, including its admissions, educational, and employment practices, it is the policy of Sunbridge Institute, its Trustees, officers, employees and other duly authorized agents not to discriminate against any individual or group for reasons of race, color, creed, gender, age, culture, ethnicity, national origin, marital status, sexual orientation or identification, or mental or physical handicap."
202020999349300807,133800725,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
202020999349300807,133800725,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201933189349303248,113358541,"SCHEDULE E, PART I, LINE 3","THE COLLEGE STATES ITS NONDISCRIMINATORY POLICY CLEARLY IN ALL BROCHURES, ADMISSIONS DOCUMENTATION, NEWSPAPER AND LOCAL ADVERTISING."
