202131339349302713,042103580,CH NBS II Limited,814342773,Investments,JE,Atlantic NBS Limited,Excluded,-56697,0,false,0,false,0.8521
202131339349302713,042103580,CH NBS Limited,981207239,Investments,JE,Atlantic NBS Limited,Excluded,-83880,0,false,0,false,0.7574
202131339349302713,042103580,CH Oceanside LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,462568911,Investments,DE,Crown Atlantic 2756 Long Beach Road LLC (Crown Atlantic Retail II LLC),Excluded,73012,6363844,false,0,false,0.7574
202131339349302713,042103580,Cherokee Investment Partners III Parallel Fund LP,310 South West Street Suite 200,Raleigh,NC,27603,710890767,Investments,DE,HPC Cherokee Ventures LLC,Excluded,-2078007,0,false,-767118,false,0.5305
202131339349302713,042103580,Coral Senior Housing II LLC,1275 Pennsylvania Avenue North West,2nd Floor,Washington,DC,20004,320410036,Investments,DE,Coral Living II LLC (Atlantic US Real Estate LLC),Excluded,269138,34290102,false,0,false,0.9421
202131339349302713,042103580,Coral Senior Housing III LLC,1275 Pennsylvania Avenue North West,2nd Floor,Washington,DC,20004,383931197,Investments,DE,Coral Living III LLC (Atlantic US Real Estate LLC),Excluded,36876212,89995423,false,0,false,0.9421
202131339349302713,042103580,Coral Senior Housing IV LLC,1275 Pennsylvania Avenue North West,2nd Floor,Washington,DC,20004,814574488,Investments,DE,Coral Living III LLC (Atlantic US Real Estate LLC),Excluded,25545701,92740502,false,0,false,0.9421
202131339349302713,042103580,Coral-FSP Investment Fund II LLC,178 South Main Street Suite 375,Alparetta,GA,30009,901033350,Investments,DE,Washington,Excluded,-147743,67173,false,0,false,0.8008
202131339349302713,042103580,Crown 144 Fulton LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,473233984,Investments,DE,144 Fulton MMEE JV LLC,Excluded,370884,35674215,false,0,false,0.7274
202131339349302713,042103580,Crown Atlantic Intl Olive LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,471830643,Investments,DE,Crown Atlantic Retail I LLC (Crown Atlantic Retail LLC),Excluded,16211,11400636,false,0,false,0.7785
202131339349302713,042103580,Crown Atlantic Retail II LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,364806500,Investments,DE,Atlantic Urban Retail Inc,Excluded,-3909799,74230419,false,0,false,0.8416
202131339349302713,042103580,Crown Atlantic Retail LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,461605646,Investments,DE,Atlantic Urban Retail Inc,Excluded,55928,61596489,false,0,false,0.8416
202131339349302713,042103580,Crown ICS 5th Acquisitions LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,471827246,Investments,DE,Atlantic Urban Retail Inc,Excluded,8954665,41574052,false,0,false,0.5735
202131339349302713,042103580,Crown SRP LLC,C/O Crown Acquisitions Inc,667 Madison Avenue 12th Floor,New York,NY,10065,472106149,Investments,DE,Atlantic Urban Retail Inc,Excluded,52401,2054459,false,0,false,0.7574
202131339349302713,042103580,CVI CHVF LP,9320 Excelsior Blvd MS144-7-2,Hopkins,MN,55343,800941373,Investments,DE,Harvard Management Private Equity Corporation,Excluded,0,6736592,false,0,false,0.9999
202131339349302713,042103580,CVI CHVF Lux Securities Sarl,9320 Excelsior Blvd MS144-7-2,Hopkins,MN,55343,981120470,Investments,LU,CVI CHVF Lux Master Sarl,Excluded,0,4409236,false,0,false,0.9999
202131339349302713,042103580,CVI CHVF Master Fund I LP,9320 Excelsior Blvd MS144-7-2,Hopkins,MN,55343,800941608,Investments,DE,CVI CHVF LP,Excluded,-1821,4471,false,0,false,0.9999
202131339349302713,042103580,CVI CHVF Master Fund II LP,9320 Excelsior Blvd MS144-7-2,Hopkins,MN,55343,320415499,Investments,DE,CVI CHVF LP,Excluded,-4548862,6891935,false,0,false,0.9999
202131339349302713,042103580,EAE Atlantic LLC,C/O AE Real Estate Holdings LLC,1065 Av of the Americas Fl 31,New York,NY,10024,364743445,Investments,DE,Atlantic WFH Investor LLC (Atlantic US Real Estate LLC),Excluded,-309636,302066201,false,0,false,0.8606
202131339349302713,042103580,Ellipsis Partners LLC,600 Atlantic Avenue,Boston,MA,02210,833308875,Investments,DE,Harvard Management Private Equity Corporation,Excluded,1490133,151936464,false,0,false,0.9998
202131339349302713,042103580,Epiris Fund II Co-Investment (A) LP,981455895,Investments,JE,Harvard Management Private Equity Corporation,Excluded,0,14405535,false,0,false,0.6667
202131339349302713,042103580,Epiris Fund II Co-Investment (C) LP,981485534,Investments,JE,Harvard Management Private Equity Corporation,Excluded,0,19,false,0,false,0.56
202131339349302713,042103580,Evolution Credit Partners Finance I-E LP,125 High Street High Street Tower,26th Floor,Boston,MA,02210,844015063,Investments,DE,Harvard Management Private Equity Corporation,Excluded,0,0,false,0,false,1.00
202131339349302713,042103580,Evolution Credit Partners I LP,125 High Street High Street Tower,26th Floor,Boston,MA,02210,Investments,DE,Evolution Credit Partners I (Cayman) LP,Excluded,9599667,300938111,false,0,false,0.887
202131339349302713,042103580,GBE Investments LP,Maples Corporate Services Ltd,PO Box 309 Ugland House,George Town,Grand Cayman,CJ,Investments,CJ,Blue Marble Holdings Corp,Excluded,2769597,37573347,false,0,false,0.989
202131339349302713,042103580,Gerrity Atlantic Retail Partners LLC,973 Lomas Santa Fe Drive,Solana Beach,CA,92075,274257497,Investments,DE,Atlantic Retail West LLC (Atlantic US Real Estate LLC),Excluded,5084611,-69413839,false,0,false,0.9305
202131339349302713,042103580,Hampden Insurance Partners I LP,c/o Mourant Ozannes Corp Svcs Ltd,94 Solaris Avenue PO Box 1348,Camana Bay,Grand Cayman,CJ,KY11108,Investments,CJ,Harvard Management Private Equity Corporation,Excluded,4526,39661561,false,0,false,0.99
202131339349302713,042103580,HARVARD COMMINGLED ACCOUNT,HMC INC 600 ATLANTIC AVE,Boston,MA,02210,043344621,Investments,MA,President and Fellows of Harvard College,Excluded,494167701,376170893,false,0,true,0.9064
202131339349302713,042103580,HARVARD GLOBAL SERVICES INDIA LLP,ZEE SQUAREMG ROADVILE PARLE EAST,OPP BANK OF BARODA,MUMBAI,MUMBAI,IN,400057,RESEARCH,IN,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC,Excluded,29,97990,false,0,false,0.9999
202131339349302713,042103580,HB Institutional Limited Partnership,10 St James Ave Ste 1700,Boston,MA,02116,043425685,Investments,MA,Harvard Management Private Equity Corporation,Excluded,14657125,1158286842,false,-1557285,false,0.9693
202131339349302713,042103580,HLS SPV LLC,1345 Ave of the Americas 42nd Fl,New York,NY,10105,472205984,Investments,DE,Harvard Management Private Equity Corporation,Excluded,3220079,32199133,false,0,false,0.9995
202131339349302713,042103580,HMC Juweel Holdings LP,Maples Corporate Services Ltd,PO Box 309 Ugland House,George Town,Grand Cayman,CJ,KY11104,981196430,Investments,CJ,HMC Juweel Investors LP,Excluded,1537759,26474735,false,0,false,0.9925
202131339349302713,042103580,Indy Blue Equity LLC,C/O US Realty Advisors LLC,1370 Avenue of the Americas,New York,NY,10019,453668839,Investments,DE,Indy Blue Manager LLC (Tetris Property LP),Excluded,72881798,0,false,0,false,0.9373
202131339349302713,042103580,Internet Economy Holdings III LLC,PO Box 171305,Salt Lake City,UT,84117,832567678,Investments,DE,Harvard Management Private Equity Corporation,Excluded,0,8356285,false,0,false,0.9923
202131339349302713,042103580,Internet Economy Holdings LLC,PO Box 171305,Salt Lake City,UT,84117,821208714,Investments,DE,Harvard Management Private Equity Corporation,Excluded,0,61014703,false,0,false,0.7957
202131339349302713,042103580,Iron Point Co-Investment I LLC,201 Main Street Suite 2300,Fort Worth,TX,76102,454748900,Investments,DE,Atlantic T5 Holdings LLC (Atlantic US Real Estate LLC),Excluded,-10328061,28225030,false,0,false,0.7574
202131339349302713,042103580,Island C-III Atlantic Holdings LLC,300 N Main Street Suite 402,Greenville,SC,29601,471180960,Investments,DE,Atlantic C-III LLC,Excluded,587948,8207628,false,-247864,false,1.00
202131339349302713,042103580,JC Silos Fundo De Investimento Em Direitos Creditorios Nao-Padronizado,Investments,BR,BLC FIC FIDC-NP,Excluded,2630,2663427,false,0,false,0.5266
202131339349302713,042103580,Jus BG I - Master LP,3500 S Dupont Highway,Dover,DE,19901,462781217,Investments,DE,Jus BG I - Feeder LP,Excluded,2792424,1594942,false,0,false,1.00
202131339349302713,042103580,L-A Saturn Acquisition LP,2929 Arch Street Suite 1525,Philadelphia,PA,19104,300825127,Investments,DE,Atlantic US Real Estate LLC,Excluded,-110108,317493665,false,0,false,0.5867
202131339349302713,042103580,LMA RESEARCH COMPLEX PRIMARY CONDOMINIUM ASSOCIATION LLC,181 A LONGWOOD AVENUE,Boston,MA,02116,001330896,REAL ESTATE,MA,President and Fellows of Harvard College,Excluded,302995,656486,false,0,true,0.642
202131339349302713,042103580,Longfellow Atlantic Holdings LLC,260 Franklin Street Suite 1920,Boston,MA,02110,800965922,Investments,DE,Atlantic Science LLC (Atlantic US Real Estate LLC),Excluded,197686675,71190768,false,0,false,0.9373
202131339349302713,042103580,Lubert-Adler Capital Real Estate Fund III LP,2929 Arch Street Suite 1525,Philadelphia,PA,19104,522279515,Investments,DE,Harvard Private Capital Realty Inc,Excluded,0,0,false,0,false,0.7786
202131339349302713,042103580,Lubert-AdlerLaramar Urban Neighborhood Capital Fund LP,171 17th Street NW Suite 1575,Atlanta,GA,30363,611804548,Investments,DE,Atlantic Fund Holdings LLC,Excluded,-450437,36479928,false,0,false,0.50
202131339349302713,042103580,MCRB LLC,1503 LBJ Freeway Suite 300,Dallas,TX,75234,461235435,Investments,DE,Sapphire Hospitality LLC (Atlantic US Real Estate LLC),Excluded,-6778702,274840,false,0,false,0.7081
202131339349302713,042103580,MCRS LLC,1503 LBJ Freeway Suite 300,Dallas,TX,75234,273637201,Investments,MD,Sapphire Hospitality LLC (Atlantic US Real Estate LLC),Excluded,-7641,11383,false,0,false,0.8133
202131339349302713,042103580,MDH Atlantic Holdings LLC,3715 Northside Parkway NW,Building 400,Atlanta,GA,30327,465214306,Investments,DE,Atlantic Southeast Industrial LLC (Atlantic US Real Estate LLC),Excluded,111744,0,false,0,false,0.9277
202131339349302713,042103580,Mountain Capital Partners NPI LP,811 Louisiana Street Suite 2550,Houston,TX,77002,810788984,Investments,DE,Harvard Management Private Equity Corporation,Excluded,77865,170018890,false,0,false,0.7338
202131339349302713,042103580,OAK 1425 Harrison Street Property LLC,220 Montgomery Street 20th Floor,SAN FRANCISCO,CA,94104,814003488,Investments,DE,OAK-Mosser REIT Inc,Excluded,176655,16389510,false,0,false,0.8805
202131339349302713,042103580,OAK-Mosser LLC,220 Montgomery Street 20th Floor,SAN FRANCISCO,CA,94104,813349445,Investments,DE,Atlantic Oak LLC (Atlantic US Real Estate LLC),Excluded,-279772,20835934,false,0,false,0.8805
202131339349302713,042103580,OMNI BRIDGEWAY (FUND 4) HPCR LP,437 Madison Avenue 19th Floor,New York,NY,10022,832788960,Investments,DE,Harvard Private Capital Realty Inc,Unrelated,157567,15910430,false,157567,false,0.998
202131339349302713,042103580,PAG Asia Alpha LP,PO Box 472 2nd Floor Harbor Place,103 S Church St,George Town,Grand Cayman,CJ,KY11106,981269265,Investments,CJ,PAG Asia Alpha Feeder Limited,Excluded,15894,0,false,0,false,0.5463
202131339349302713,042103580,Premier A-1 St Louis Holdings LLC,3519 Fee Fee Rd 221,Bridgeton,MO,63044,814162579,Investments,DE,PSI Atlantic Holdings III LLC,Excluded,-1534751,32767539,false,0,false,0.9249
202131339349302713,042103580,PSI Atlantic Holdings III LLC,530 Oak Court Drive Suite 185,Memphis,TN,38117,810780333,Investments,DE,Atlantic Self Storage LLC (Atlantic US Real Estate LLC),Excluded,-1185502,64153021,false,0,false,0.9342
202131339349302713,042103580,Queens Ventures LLC,C/O AE Real Estate Holdings LLC,1065 Av of the Americas Fl 31,New York,NY,10024,800963664,Investments,DE,EAE Atlantic II Inc,Excluded,-5838496,351791456,false,0,false,0.8241
202131339349302713,042103580,TDC Atlantic Holdings LLC,5130 South Alston Avenue Suite 210,Durham,NC,27713,475340743,Investments,DE,Atlantic SE Office LLC (Atlantic US Real Estate LLC),Excluded,8426926,-2118675,false,0,false,0.9032
202131339349302713,042103580,Tetris Property LP,C/O US Realty Advisors LLC,1370 Avenue of the Americas,New York,NY,10019,461625319,Investments,DE,USRA Atlantic Net Lease Capital Corp,Excluded,1122074,38177219,false,0,false,0.9373
202131339349302713,042103580,The Breithorn Fund LP,980549446,Investments,CJ,Harvard Management Private Equity Corporation,Excluded,0,0,false,0,false,0.9887
202131339349302713,042103580,TPRV Capital Master Fund LP,Investments,CJ,TPRV Capital Fund Ltd,Excluded,12475160,3394717736,false,0,false,0.533
202131339349302713,042103580,Triton Fund II No 2 LP,980634601,Investments,JE,Harvard Management Private Equity Corporation,Excluded,-6032,31671,false,0,false,1.00
202131339349302713,042103580,USRA Atlantic Capital Investor LLC,C/O US Realty Advisors LLC,1370 Avenue of the Americas,New York,NY,10019,823726933,Investments,DE,Atlantic Net Lease Investor LLC (Atlantic US Real Estate LLC),Excluded,38081284,30960677,false,0,false,0.7913
202131339349302713,042103580,USRA Atlantic Capital Partners LLC,C/O US Realty Advisors LLC,1370 Avenue of the Americas,New York,NY,10019,452686195,Investments,DE,Atlantic Net Lease Investor LLC (Atlantic US Real Estate LLC),Excluded,52947036,43185271,false,0,false,0.9468
202131339349302713,042103580,WBH Kirby Hill Co-Investment LLC,7121 Fairway Drive Suite 410,Palm Beach Gardens,FL,33418,141933484,Investments,DE,Harvard Private Capital Realty Inc,Excluded,0,-1502893,false,0,false,1.00
202131339349302713,042103580,West70 Master Fund LP,Investments,CJ,West70 Offshore Fund Ltd,Excluded,740020,183140746,false,0,false,0.993
202131339349302713,042103580,Xilos Dakota Separate Limited Partnership,981293611,Investments,JE,Harvard Management Private Equity Corporation,Excluded,-1153,15644031,false,0,false,0.5906
202131339349302648,370661238,PAIN CENTER OF WISCONSIN,4131 W LOOMIS ROAD,SUITE 300,GREENFIELD,WI,53221,263155343,HEALTHCARE,WI,ST VINCENT,Related,-12402,266872,false,false,0.5
202131339349302648,370661238,PAIN CENTER OF WISCONSIN - OCONTO FALLS LLC,4131 W LOOMIS ROAD,SUITE 300,GREENFIELD,WI,53221,364717036,HEALTHCARE,WI,ST CLARE,Related,-70585,97862,false,false,0.5
202131339349302648,370661238,CARPENTER STREET HOTEL LLC,525 NORTH SIXTH STREET,SPRINGFIELD,IL,62702,364128127,HOTEL,IL,LASANTE INC,N/A,0
202131339349302648,370661238,SPRINGFIELD URGENT CARE REAL ESTATE LLC,PO BOX 19456,SPRINGFIELD,IL,627949456,030413258,RENTAL REAL ESTATE,IL,LASANTE INC,N/A,0
202131339349302648,370661238,PRAIRIE HEART INSTITUTE MANAGEMENT COMPANY LLC,4936 LAVERNA ROAD,SPRINGFIELD,IL,62707,261479945,MEDICAL,IL,HSHS,Related,-6697,17910,false,true,1
202131339349302648,370661238,SOUTHWEST ILLINOIS HEALTH SERVICES REAL ESTATE LLP,4000 NORTH ILLINOIS STREET,SWANSEA,IL,62226,823633320,REAL ESTATE,IL,ST ELIZABETH'S,Related,282559,1572355,false,false,0.5
202111039349300626,730579264,Shawnee Shipping Center LLC,500 W University St,Shawnee,OK,74804,822984993,Operates a UPS store,OK,MacK Holdings LLC,Unrelated,9111,138596,0,1,0.50000
202110999349300146,620481463,FREE WILL BAPTIST MINISTRIES PARTNERSHIP,1045 BISON TRAIL,GALLATIN,TN,37066,815306067,LAND PURCHASE,TN,WELCH COLLEGE,NONE AT PRESENT,1064687,0,1,0.38050
202101309349302520,050258956,WASHINGTON PLACE HOLDINGS LP,550 SOUTH TRYON ST STE 3500,CHARLOTTE,NC,28202,INVESTMENT,NC,RHODE ISLAND SCHOOL OF DESIGN,EXCLUDED,5086541,302200376,0,1183714,0,1.00000
202131379349305453,460224604,Q & M Properties LLC,525 North Foster,Mitchell,SD,57301,731652049,Medical clinic building,SD,N/A
202131379349305453,460224604,Avera Home Medical Equipment of Floyd Valley Hospital LLC,714 Lincoln St NE,Lemars,IA,51031,820582350,Medical services - home medical equipment,SD,N/A
202131379349305453,460224604,Avera Home Medical Equipment of Sioux Center LLC,38 19th ST SW,Sioux Center,IA,51250,753203100,medical services - home medical equipment,SD,N/A
202131379349305453,460224604,Avera Home Medical Equipment of Spencer Hospital LLC,2400 S Minnesota Ave 102,Sioux Falls,SD,57117,800619999,medical services - home medical equipment,SD,N/A
202131379349305453,460224604,Surgical Associates Endoscopy Clinic LLC,310 S Pennsylvania St,Aberdeen,SD,57401,460461429,surgical associates,SD,N/A
202131379349305453,460224604,Heart Hospital of South Dakota LLC,4500 W 69th Street,Sioux Falls,SD,57108,562143771,healthcare services,SD,N/A
202131379349305453,460224604,Brookings Health System - Avera HME LLC,101 22nd Ave Suite 101,Brookings,SD,57006,453204123,Medical Services - Home Medical Equipment,SD,N/A
202131379349305453,460224604,National Rural ACO 4 LLC dba Prairie Hills Care Organization,7509 NW Tiffany Springs Parkway,Kansas City,MO,64153,371780735,Accountable Care Organization,KS,N/A
202131379349305453,460224604,National Rural ACO 5 LLC dba Great Plains Care Organization,7509 NW Tiffany Springs Parkway,Kansas City,MO,64153,383958290,Accountable Care Organization,KS,N/A
202131379349305453,460224604,Caravan Health ACO 41 LLC dba Prairie View Care Organization,7509 NW Tiffany Springs Parkway,Kansas City,MO,64153,821447782,Accountable Care Organization,KS,N/A
202141349349305504,231352651,1100 WALNUT ASSOC,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107,232332396,MEDICAL OFFICE,PA,NA
202141349349305504,231352651,JEFF UNIV RAD ASSOC,840 CRESCENT CTR DR,FRANKLIN,TN,37067,412043518,HEALTH SVCS.,PA,NA
202141349349305504,231352651,RIVERVIEW SURG CTR LP,3 CRESCENT DR,PHILADELPHIA,PA,19112,263910345,HEALTH SVCS.,PA,NA
202141349349305504,231352651,RIVERVIEW SURG CTR LLC,3 CRESCENT DR,PHILADELPHIA,PA,19112,263911509,HEALTH SVCS.,PA,NA
202141349349305504,231352651,ROTHMAN ORTHO SPEC HOSP,11221 ROE AVE,LEAWOOD,KS,66211,270260289,HEALTH SVCS.,PA,NA
202141349349305504,231352651,JEFFHEDGE LLC,1301 2ND AVE,SEATTLE,WA,98101,453214379,INVESTMENTS,DE,TJU,RELATED,4766441,14659422,false,0,true,0.70982
202141349349305504,231352651,JUNIATA MED BLD,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107,232450132,MEDICAL OFFICE,PA,NA
202141349349305504,231352651,TMB ENTERPRISE,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107,232400586,MEDICAL OFFICE,PA,NA
202141349349305504,231352651,MED IMAGING ASSOC,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107,232491498,HEALTH SVCS.,PA,NA
202141349349305504,231352651,GARDEN ST RAD LLC,1101 MARKET STREET SUITE 2004,PHILADELPHIA,PA,19107,471323463,RADIOLOGY,NJ,NA
202141349349305504,231352651,KENNEDY CH SURG,11221 ROE AVE,LEAWOOD,KS,66211,472462625,SURGERY CENTER,NJ,NA
202043219349309354,593069793,Clear Creek MOB Ltd (1119-3519),2201 S Clear Creek Rd,Killeen,TX,76549,742609195,Real Estate,TX,N/A
202043219349309354,593069793,Florida Hospital DMERT LLC,500 Winderley Place Ste 324,Maitland,FL,32751,202392253,Medical Equipment,FL,N/A
202043219349309354,593069793,Florida Hospital Home Infusion LLP,500 Winderley Place Ste 226,Maitland,FL,32751,593142824,Home Infusion Services,FL,N/A
202043219349309354,593069793,Heart of Florida Surgery Center LLC,410 Lionel Way 100,Davenport,FL,33837,812235296,Surgery Center,DE,N/A
202043219349309354,593069793,Functional Neurosurgical Ambulatory Surgery Ctr LLC,11 W Dry Creek Circle 120,Littleton,CO,80120,464426708,Surgery Center,CO,N/A
202043219349309354,593069793,PAHS OnPoint Urgent Care LLC (382019 - 12312019),9100 E Mineral Circle,Centennial,CO,80112,832465331,Urgent Care Center,CO,N/A
202043219349309354,593069793,Princeton Homecare Services LLC,1050 Forrer Blvd,Kettering,OH,45420,814196648,Operation of Home Health Agency,FL,N/A
202043219349309354,593069793,San Marcos MRI LP,1330 Wonder World Dr Ste 202,San Marcos,TX,78666,770597972,Imaging & Testing,TX,N/A
202043219349309354,593069793,The Bariatric Center of Kansas City LLC,9100 W 74th Street,Merriam,KS,66204,823025378,Surgery Center,KS,N/A
202120859349301342,951643992,CHAPMAN FILMED ENTERTAINMT LLC,ONE UNIVERSITY DRIVE,ORANGE,CA,92866,454860703,FILM PRODUCTION,DE,CUE,false
202111379349310996,810231777,20TH STREET SURGERY LLC,1301 20TH STREET STE 140,SANTA MONICA,CA,90404,731735618,AMBULATORY SURG,CA,N/A
202111379349310996,810231777,BROADWAY IMAGING LLC,500 W BROADWAY,MISSOULA,MT,59802,522405971,MEDICAL IMAGING,MT,N/A
202111379349310996,810231777,CENTER FOR MATERNAL NEWBORN AND CHILD,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,813526875,HEALTHCARE,CA,N/A
202111379349310996,810231777,CLACKAMAS RADIATION ONCOLOGY CENTER LLC,4400 NE HALSEY ST BLDG II 495,PORTLAND,OR,97213,260381897,RADIATION ONCOL,OR,N/A
202111379349310996,810231777,COASTAL ASC HOLDINGS LLC,ONE HOAG DRIVE BOX 6100,NEWPORT BEACH,CA,92663,810986844,HEALTHCARE,CA,N/A
202111379349310996,810231777,COVENANT LONG-TERM CARE LP,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,205033419,HEALTHCARE,TX,N/A
202111379349310996,810231777,BRIDGEPORT MEDICAL IMAGING (BMI),4400 NE HALSEY 495,PORTLAND,OR,97213,260796953,IMAGING DIAG.,OR,N/A
202111379349310996,810231777,CENTER FOR MEDICAL IMAGING (CMI),4400 NE HALSEY 495,PORTLAND,OR,97213,200477972,IMAGING DIAG.,OR,N/A
202111379349310996,810231777,FULLERTON SURGICAL CENTER LP,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,470927394,AMBULATORY SURG,CA,N/A
202111379349310996,810231777,GREATER VALLEY MEDICAL BUILDING LP,501 S BUENA VISTA ST,BURBANK,CA,91505,954570858,REAL ESTATE - MOB,CA,N/A
202111379349310996,810231777,HCSA PROPERTIES LLC,1600 M STREET NW,AUBURN,WA,98001,460620892,REAL ESTATE RENT,WA,N/A
202111379349310996,810231777,HERITAGE INVESTMENT GROUP I LLC,500 S MAIN STREET STE 1000,ORANGE,CA,92868,271000061,INVESTMENTS,CA,N/A
202111379349310996,810231777,HOAG ORTHOPEDIC INSTITUTE,ONE HOAG DRIVE BOX 6100,NEWPORT BEACH,CA,92658,611588294,HEALTHCARE,CA,N/A
202111379349310996,810231777,IMAGING ASSOCIATES LLC,3650 PIPER STREET STE A,ANCHORAGE,AK,99508,203906048,MEDICAL IMAGING,AK,N/A
202111379349310996,810231777,INLAND IMAGING LLC,801 S STEVENS ST,SPOKANE,WA,99204,911855796,MEDICAL IMAGING,WA,N/A
202111379349310996,810231777,LSC REAL PROPERTY LLC,2301 QUAKER AVENUE,LUBBOCK,TX,79410,474646059,REAL ESTATE,TX,N/A
202111379349310996,810231777,METHODIST DIAGNOSTIC IMAGING,4005 24TH STREET,LUBBOCK,TX,79410,752343261,HEALTHCARE,TX,N/A
202111379349310996,810231777,NEWPORT IMAGING CENTER,360 SAN MIGUEL,NEWPORT BEACH,CA,92660,330191776,HEALTHCARE,CA,N/A
202111379349310996,810231777,NEWPORT SURGICAL PARTNERS LLC,27271 LAS RAMBLAS 350,MISSION VIEJO,CA,92691,392060266,HEALTHCARE,CA,N/A
202111379349310996,810231777,OREGON ADVANCED IMAGING LLC,881 OHARE PARKWAY,MEDFORD,OR,97504,450471748,MEDICAL IMAGING,OR,N/A
202111379349310996,810231777,OREGON OUTPATIENT SURGERY CENTER,7300 SW CHILDS RD,TIGARD,OR,97224,223883387,AMBULATORY SURG,OR,N/A
202111379349310996,810231777,PETCT IMAGING AT SWEDISH CANCER INSTITUTE LLC,1221 MADISON STREET,SEATTLE,WA,98104,203132044,MEDICAL IMAGING,WA,N/A
202111379349310996,810231777,PHS INVESTMENT TRUST SHORT TERM INVESTMENT PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,812701056,INVESTMENTS,WA,N/A
202111379349310996,810231777,PROV RADIATION ONCOLOGY DEVELOP ASSN,4400 NE HALSEY 495,PORTLAND,OR,97213,260682491,REAL ESTATE - MOB,OR,N/A
202111379349310996,810231777,PROVIDENCE CHILDREN'S NEONATAL SERVICES,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,470918549,NEONATAL CARE,WA,N/A
202111379349310996,810231777,PROVIDENCE HOUSE HEARING HEALTH CENTERS LLC,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,HEALTHCARE,CA,N/A
202111379349310996,810231777,PROVIDENCE IMAGING CENTER JOINT VENTURE,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,920118807,MEDICAL IMAGING,AK,N/A
202111379349310996,810231777,PROVIDENCE ST JOSEPH HEALTH LONG TERM PORTFOLIO,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,823190634,INVESTMENTS,WA,PHS WA,INVESTMENTS,245507,6876596,0,0,0.00120
202111379349310996,810231777,PROVIDENCE SURGERY CENTER LLC,902 N ORANGE ST,MISSOULA,MT,59802,841401625,AMBULATORY SURG,MT,N/A
202111379349310996,810231777,PROVIDENCESILVERTON REHAB LLC,4400 NE HALSEY 425,PORTLAND,OR,97213,481287267,REHAB SERVICES,OR,N/A
202111379349310996,810231777,PROVIDENCE UCLA USP SURGERY CENTER JV,15305 DALLAS PKWY STE 1600 LB 28,ADDISON,TX,75001,320503030,AMBULATORY SURG,CA,N/A
202111379349310996,810231777,PROVIDENCEUSP SOUTH BAY SURGERY CENTERS,15305 DALLAS PKWY STE 1600 LB 28,ADDISON,TX,75001,475064486,AMBULATORY SURG,CA,N/A
202111379349310996,810231777,PROVIDENCEUSP SURGERY CENTERS LLC,11550 INDIAN HILLS ROAD 160,MISSION HILLS,CA,91345,200684116,AMBULATORY SURG,CA,N/A
202111379349310996,810231777,RADIATION THERAPY INNOVATIONS LLC,1221 MADISON STREET 1ST FL,SEATTLE,WA,98104,300553035,HEALTHCARE,WA,N/A
202111379349310996,810231777,REDMOND AMBULATORY SURGERY CENTER LLC,805 MADISON ST STE 901,SEATTLE,WA,98104,813558711,AMBULATORY SURG,WA,N/A
202111379349310996,810231777,SANTA ANA MOB LLC,1800 QUAIL STREET STE 100,NEWPORT BEACH,CA,92660,753205306,REAL ESTATE - MOB,CA,N/A
202111379349310996,810231777,SHA LLC,12940 NORTH HIGHWAY 183,AUSTIN,TX,78750,752569094,HEALTHCARE,TX,N/A
202111379349310996,810231777,SJO ASC HOLDINGS LLC,1140 W LA VETA AVE,ORANGE,CA,92868,821655501,HEALTHCARE,CA,N/A
202111379349310996,810231777,ST JOSEPH PHYSICIAN VENTURES I LLC,1100 WEST STEWART DRIVE,ORANGE,CA,92868,454521884,REAL ESTATE,CA,N/A
202111379349310996,810231777,ST JOSEPHSATELLITE DIALYSIS CENTERS LLC,300 SANTANA ROW STE 300,SAN JOSE,CA,95128,814657391,HEALTHCARE,CA,N/A
202111379349310996,810231777,ST JUDE SURGICAL CENTERS LLC,1801 LIND AVE SW ATTN TAX DEPT,RENTON,WA,98057,823352570,AMBULATORY SURG,CA,N/A
