object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
202141349349302049,060646587,CONNECTICUT COLLEGE COMMUNITY RADIO INC,270 MOHEGAN AVENUE BOX 5256,NEW LONDON,CT,06320,260117596,RADIO STATION,CT,501(c)(3),7,NA,true
202141349349302049,060646587,OAKLEAF ENDOWMENT TRUST FOR CT COLLEGE,1800 IDS CENTER,MINNEAPOLIS,MN,55402,416429969,TRUST,MN,501(c)(3),12(A),NA,true
202141349349302049,060646587,CONNECTICUT COLLEGE EMPOYER-CONTRIBUTION,270 Mohegan Avenue,New London,CT,06320,047025787,VEBA,CT,501(c)(9),NA,true
202141349349302049,060646587,ASSOCIATED KYOTO PROGRAM,173 WEST LORAIN AVE,OBERLIN,OH,44074,042996114,EDUCATION,OH,501(c)(9),12(c)III-FI,NA,false
202141349349302049,060646587,PHI BETA KAPPA,270 MOHEGAN AVENUE,NEW LONDON,CT,06320,066103682,HONOR SOCIETY,CT,501(c)(3),7,NA,false
202131349349306578,570705675,UNIVERSITY OF SOUTH CAROLINA,1600 HAMPTON STREET,COLUMBIA,SC,29208,576001153,EDUCATION OF THE STATE'S CITIZENS,SC,501(C)(3),LINE 6,N/A,0
202131349349306578,570705675,PALMETTO HEALTH UNIVERSITY OF SOUTH CAROLINA MEDICAL GROUP,4 MEDICAL PARK ROAD SUITE 301,COLUMBIA,SC,29203,471345819,SERVE HEALTH CARE NEEDS AND EDUCATIONAL OPPORTUNITIES,SC,501(C)(3),LINE 11,N/A,0
202011369349304726,941610694,SYSTEM MANAGEMENT GROUP,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,201269904,PROVIDES ADMINISTRATIVE SERVICES TO AFFILIATED INSTITUTIONS,CA,501(C)(3),"LINE 12B, II",N/A,1
202011369349304726,941610694,NATIONAL UNIVERSITY VIRTUAL HIGH SCHOOL,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,562438569,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 10,N/A,1
202011369349304726,941610694,NORTHCENTRAL UNIVERSITY (FKA WESTMED COLLEGE),11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,900171867,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 10,N/A,1
202011369349304726,941610694,SPECTRUM PACIFIC LEARNING INC,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,453996682,INACTIVE,CA,501(C)(3),LINE 10,N/A,1
202011369349304726,941610694,NATIONAL UNIVERSITY INTERNATIONAL INC,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,453997908,INACTIVE,CA,501(C)(3),LINE 2,N/A,1
202011369349304726,941610694,NATIONAL UNIVERSITY,11355 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,237172306,EDUCATIONAL INSTITUTION,CA,501(C)(3),LINE 2,N/A,1
202011369349304726,941610694,CITY UNIVERSITY OF SEATTLE,521 WALL STREET NO 100,SEATTLE,WA,98121,237421224,EDUCATIONAL INSTITUTION,WA,501(C)(3),LINE 2,N/A,1
202111339349303411,251114320,CONFERENCE FOR MERCY HIGHER EDUCATION,8630 FENTON STREET SUITE 934,SILVER SPRING,MD,20910,431973007,SPONSORSHIP OVERSIGHT TO COLLEGES FOUNDED BY SISTERS OF MERCY,MD,501(C)(3),LINE 1,N/A,0
202131209349301758,042103585,LASELL VILLAGE,120 SEMINARY AVE,AUBURNDALE,MA,02466,223042122,RESIDENTIAL CARE,MA,501(C)(3),LINE 10,LASELL INC,0
202131209349301758,042103585,LASELL INC,1844 COMMONWEALTH AVE,NEWTON,MA,024662716,861070319,ADMINISTRATIVE SUPPORT,MA,501(C)(3),"LINE 12B, II",N/A,0
202111319349303481,954625327,The Claremont Colleges Inc,101 S Mills Ave,Claremont,CA,91711,954786748,Provide support to Claremont Colleges,CA,501(c)(3),"Line 12a, Type I",N/A,0
202111359349300526,550665758,STATE OF WEST VIRGINIA DBA WEST VIRGINIA UNIVERSITY,PO BOX 6005,MORGANTOWN,WV,265066005,556000842,EDUCATION AND RESEARCH,WV,N/A,0
202111359349300526,550665758,WEST VIRGINIA UNIVERSITY INNOVATION CORPORATION,PO BOX 4439,MORGANTOWN,WV,26504,611764272,RESEARCH,WV,501(C)(3),"LINE 12B, II",STATE OF WV DBA WEST VIRGINIA UNIVERSITY,0
202131319349304033,840402510,WOMEN'S EDUCATIONAL SOCIETY OF COLORADO COLLEGE,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846029599,SUPPORT ORG,CO,501(C)(3),"LINE 12C, III-FI",N/A,0
202131319349304033,840402510,WOMEN'S EDUCATIONAL SOCIETY OF COLORADO COLLEGE TRUST,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846035651,SUPPORT ORG,CO,501(C)(3),"LINE 12C, III-FI",N/A,0
202131319349304033,840402510,FACULTY SALARY FUND - HAWLEY,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846049390,PERP. TRUST,CO,501(C)(3),PF,COLORADO COLLEGE,1
202131319349304033,840402510,A BARNEY TRUST,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846217136,PERP. TRUST,CO,501(C)(3),PF,COLORADO COLLEGE,1
202131319349304033,840402510,OTIS & MARGARET BARNES TRUST,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846023466,PERP. TRUST,CO,501(C)(3),PF,COLORADO COLLEGE,1
202131319349304033,840402510,MARGARET BARNES 1992 IRREV,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846268287,PERP. TRUST,CO,501(C)(3),PF,COLORADO COLLEGE,1
202131319349304033,840402510,JACKSON TRUST,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846150097,PERP. TRUST,CO,501(C)(3),PF,COLORADO COLLEGE,1
202131319349304033,840402510,CARLTON TRUST,14 EAST CACHE LA POUDRE STREET,COLORADO SPRINGS,CO,80903,846331869,PERP. TRUST,CO,501(C)(3),PF,COLORADO COLLEGE,1
202011979349302626,900790361,EMORY UNIVERSITY,1599 CLIFTON ROAD 3RD FLOOR ROOM,ATLANTA,GA,30322,580566256,EDUCATION,GA,501(C)(3),2,NA,false
202011979349302626,900790361,EMORY MEDICAL LABORATORIES INC,1364 CLIFTON ROAD NE,ATLANTA,GA,30322,010553460,SEE PART VII,GA,501(C)(3),3,NA,false
202011979349302626,900790361,FOUNDATION OF WESLEY WOODS INC,1817 CLIFTON ROAD NE,ATLANTA,GA,30329,581543164,SEE PART VII,GA,501(C)(3),12C,NA,false
202131179349301313,410684657,NWHSU STUDENT SENATE,2501 W 84TH ST,BLOOMINGTON,MN,55431,813779979,EDUCATION,MN,501(C)(3),LINE 7,NORTHWESTERN HEALTH SCIENCE UNIVERSITY,0
202121379349304562,320152376,Pitzer College,1050 North Mills Avenue,Claremont,CA,91711,952261113,Education,CA,501(c)(3),Line 2,N/A,0
202121379349304922,350868107,INDEPENDENT COLLEGES OF INDIANA INC,30 SOUTH MERIDIAN STREET SUITE 800,INDIANAPOLIS,IN,46204,310901001,FURTHER INDEPENDENT HIGHER EDUCATION,IN,501(c)(3),Type I,NA,false
202101309349301485,042225850,THE FRIENDS OF ELMS COLLEGE INC,291 SPRINGFIELD STREET,CHICOPEE,MA,01013,208196902,SUPPORT EDUCATIONAL MISSION OF ELMS COLLEGE,MA,501(C)(3),SUPPORTING ORG,COLLEGE OF OUR LADY OF THE ELMS,1
202101309349301485,042225850,ELMS COLLEGE FOUNDATION INC,291 SPRINGFIELD STREET,CHICOPEE,MA,01013,462395041,SUPPORT EDUCATIONAL MISSION OF ELMS COLLEGE,MA,501(C)(3),SUPPORTING ORG,COLLEGE OF OUR LADY OF THE ELMS,1
202141269349301349,231365954,L'ASSOCIATION DICKINSON EN FRANCE,0 40 R DU JAPON,TOULOUSE,FR,31400,331566091,HIGHER EDUCATION,FR,DICKINSON COLLEGE,1
202141269349301349,231365954,SANDIA FOUNDATION,6211 SAN MATEO BLVD NE SUITE 100,ALBUQUERQUE,NM,87109,856009907,FOUNDATION,NM,501(C)(3),"LINE 12D, III-O",N/A,0
202131339349303323,061645496,THE LEONARD AND MADLYN ABRAMSON INST,421 CURIE BLVD 450 BRB II/III,PHILADELPHIA,PA,19104,232929823,MED RESEARCH,PA,501(c)(3),4,NA,false
202131339349303323,061645496,CARL V S PATTERSON 19 UN OF PA,C/O PNC BANK 620 LIBERTY AVE 10FL,PITTSBURGH,PA,15222,236415355,SUPPORT TRUST,PA,4947(A)(1),N/A,NA,false
202131339349303323,061645496,CHESTER COUNTY HOSPITAL & HEALTH SYSTEM,701 E MARSHALL STREET,WEST CHESTER,PA,19380,264233321,MGMT SRVCS,PA,501(C)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,CLINICAL CARE ASSOCIATES OF UPHS,250 KING OF PRUSSIA RD 4TH FL,RADNOR,PA,19087,232729852,HEALTHCARE,PA,501(c)(3),10,TRUSTEES,false
202131339349303323,061645496,FRANKLIN SPECIALTY PHYSICIANS,3451 WALNUT STREET ROOM 305,PHILADELPHIA,PA,19104,232992715,SUPPORT ORG,PA,501(c)(3),"12, II",PA HOSPITAL,false
202131339349303323,061645496,LANCASTER GENERAL HEALTH,555 NORTH DUKE STREET,LANCASTER,PA,17604,232250941,SUPPORT ORG,PA,501(C)(3),"12, II",TRUSTEES,false
202131339349303323,061645496,LANCASTER GENERAL HEALTH COLUMBIA CENTER,306 NORTH 7TH STREET,COLUMBIA,PA,17512,230485650,FACILITY MGMT,PA,501(C)(3),3,LG HOSPITAL,false
202131339349303323,061645496,LANCASTER GENERAL HEALTH FOUNDATION,555 NORTH DUKE STREET,LANCASTER,PA,17604,205767147,FUNDRAISING,PA,501(C)(3),7,NA,false
202131339349303323,061645496,LANCASTER GENERAL HEALTH HOLDINGS,555 NORTH DUKE STREET,LANCASTER,PA,17604,204943109,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,false
202131339349303323,061645496,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,231365353,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,false
202131339349303323,061645496,LANCASTER GENERAL MEDICAL GROUP,1030 NEW HOLLAND AVENUE,LANCASTER,PA,17601,232777286,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,false
202131339349303323,061645496,MORRIS EST LYDIA T DECD TW,1525 W WT HARRIS BLVD,CHARLOTTE,NC,28262,236210940,SUPPORT TRUST,PA,501(C)(3),"12, III-FI",NA,false
202131339349303323,061645496,NEIGHBORHOOD HEALTH AGENCIES INC,795 E MARSHALL STREET,WEST CHESTER,PA,19380,232324782,NURSING,PA,501(C)(3),"12, I",CCH&HS,false
202131339349303323,061645496,NEIGHBORHOOD LEAGUE HEALTH SERVICES,795 E MARSHALL STREET,WEST CHESTER,PA,19380,232324787,HEALTH SRVCS,PA,501(C)(3),10,CCH&HS,false
202131339349303323,061645496,NEIGHBORHOOD VISITING NURSE ASSOCIATION,795 E MARSHALL STREET,WEST CHESTER,PA,19380,231352243,NURSING,PA,501(C)(3),7,CCH&HS,false
202131339349303323,061645496,OAP INC,3451 WALNUT STREET ROOM 748,PHILADELPHIA,PA,19104,231986931,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,PENN CENTER FOR REHAB AND CARE,3609 CHESTNUT STREET,PHILADELPHIA,PA,19104,232422635,HEALTHCARE,PA,501(c)(3),3,PMC,false
202131339349303323,061645496,PENN CLUB OF NEW YORK INC,30 WEST 44TH STREET,NEW YORK,NY,10036,232726687,CLUB,NY,501(c)(7),N/A,NA,false
202131339349303323,061645496,PENN PRAXIS INC,210 SOUTH 34TH STREET,PHILADELPHIA,PA,19104,752974931,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,PENN PRESS INC,3905 SPRUCE STREET,PHILADELPHIA,PA,19107,231876142,PUBLISHING,PA,501(c)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,PENNSYLVANIA HOSPITAL OF UPHS,800 SPRUCE STREET,PHILADELPHIA,PA,19107,311538725,HEALTHCARE,PA,501(C)(3),3,TRUSTEES,false
202131339349303323,061645496,PGH DEVELOPMENT CORP,426 CURIE BLVD,PHILADELPHIA,PA,19104,232351015,SUPPORT ORG,PA,501(c)(3),"12, I",NA,false
202131339349303323,061645496,PHOENIXVILLE HOSPITAL OF UPHS,3001 MARKET STREET 3RD FLOOR,PHILADELPHIA,PA,19104,232901089,SUPPORT ORG,PA,501(c)(3),3,TRUSTEES,false
202131339349303323,061645496,PRESBYTERIAN ANESTHESIOLOGY FOUNDATION,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232561573,SUPPORT ORG,PA,501(c)(3),"12, I",PMC,false
202131339349303323,061645496,PRESBYTERIAN MEDICAL CENTER OF UPHS,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232810852,HEALTHCARE,PA,501(c)(3),3,TRUSTEES,false
202131339349303323,061645496,PRESBYTERIAN MULTI-SPECIALTY GROUP,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232723154,HEALTHCARE,PA,501(c)(3),10,PMC,false
202131339349303323,061645496,PRESBYTERIAN PERSONAL CARE RESIDENCE,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232294713,HEALTHCARE,PA,501(c)(3),"12, I",PMC,false
202131339349303323,061645496,SS HUEBNER FOUNDATION FOR INSURANCE EDUC,3000 STEINBERG HALL,PHILADELPHIA,PA,19104,236297325,EDU SUPPORT,PA,501(c)(3),"12, I",NA,false
202131339349303323,061645496,THE ASC TRUST OF THE UNIV OF PA,1500 MARKET ST STE 3500E,PHILADELPHIA,PA,19102,810550464,BUS. TRUST,PA,501(c)(3),8,NA,false
202131339349303323,061645496,CHESTER COUNTY HOSPITAL,701 E MARSHALL STREET,WEST CHESTER,PA,19380,230469150,HEALTHCARE,PA,501(C)(3),3,CCH&HS,false
202131339349303323,061645496,THE HEART GROUP OF LANCASTER GEN HEALTH,217 HARRISBURG AVENUE,LANCASTER,PA,17603,300634510,CARDIOLOGY,PA,501(C)(3),3,LG HEALTH,false
202131339349303323,061645496,TRUSTEES OF THE UNIVERSITY OF PENN,3451 WALNUT STREET ROOM 305,PHILADELPHIA,PA,19104,231352685,EDUCATION,PA,501(c)(3),2,NA,false
202131339349303323,061645496,UNITED AUXILIARIES TO LANCASTER GEN HOS,555 NORTH DUKE STREET,LANCASTER,PA,17604,231976868,SUPPORT ORG,PA,501(C)(3),10,NA,false
202131339349303323,061645496,UNIVERSITY CITY ASSOCIATES INC,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,233021159,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,UNIVERSITY CLUB AT PENN INC,3611 WALNUT STREET,PHILADELPHIA,PA,19104,236299508,FAC. CLUB,PA,501(c)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,UPENN INTERNATIONAL,3451 WALNUT STREET SUITE 731,PHILADELPHIA,PA,19104,454985731,SUPPORT ORG,PA,501(C)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,UPENN MASTER RETIREMENT TRUST,3451 WALNUT STREET ROOM 305,PHILADELPHIA,PA,19104,043574136,RETIRE TRUST,PA,501(A),N/A,TRUSTEES,false
202131339349303323,061645496,UPENN RETIREE BENEFITS TRUST,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,232769744,BENEFITS,PA,501(c)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,WISSAHICKON HOSPICE OF UPHS,150 MONUMENT ROAD SUITE 300,BALA CYNWYD,PA,19004,232152662,HOSPICE CARE,PA,501(c)(3),10,TRUSTEES,false
202131339349303323,061645496,WOMEN'S AND CHILDREN'S HEALTH SERVICES,700 SPRUCE STREET,PHILADELPHIA,PA,19106,232248956,HEALTHCARE,PA,501(c)(3),3,PA HOSPITAL,false
202131339349303323,061645496,PRINCETON HEALTHCARE SYSTEM,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,210635009,HEALTHCARE,NJ,501(C)(3),3,PHCS HOLDING,false
202131339349303323,061645496,PRINCETON HEALTHCARE SYSTEM FDN INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,222225911,SUPPORT PHCS,NJ,501(C)(3),7,PHCS HOLDING,false
202131339349303323,061645496,PRINCETON HEALTHCARE SYSTEM HOLDING INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,223493256,SUPPORT ORG.,NJ,501(C)(3),"12,I",TRUSTEES,false
202131339349303323,061645496,PRINCETON MEDICAL PROPERTIES INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,220022702,REAL ESTATE,NJ,501(C)(2),N/A,PHCS HOLDING,false
202131339349303323,061645496,PRINCETON CAREGIVERS INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,222842773,HOMECARE SVCS,NJ,501(C)(3),3,PHCS HOLDING,false
202131339349303323,061645496,PRINCETON HEALTHCARE AFFILIATED PHYS PC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,264203938,HLTHCARE SVCS,NJ,501(C)(3),10,PHCS HOLDING,false
202131339349303323,061645496,AFFILIA HOME HEALTH,1811 OLDE HOMESTEAD LANE,LANCASTER,PA,17601,231352572,HOME HEALTH,PA,501(C)(3),7,LG HEALTH,false
202131339349303323,061645496,HAJOCA 3025 INC,3451 WALNUT STREET ROOM 737,PHILADELPHIA,PA,19104,843379653,SUPPORT ORG,PA,501(C)(3),"12, I",TRUSTEES,false
202131339349303323,061645496,LAISE CA TUW FBO UNIV OF PENN,3451 WALNUT STREET SUITE 305,PHILADELPHIA,PA,19104,823434615,SUPPORT TRUST,PA,4947(A)(1),N/A,NA,false
202131339349303353,231355135,PHILA COLLEGE OSTEOPATHIC MED FOUNDATION,4170 CITY AVENUE,PHILADELPHIA,PA,19131,222691757,INVESTMENT,PA,501(C)(3),LINE 7,N/A,0
202131339349303353,231355135,OVERMONT CORPORATION,4001 MONUMENT ROAD,PHILADELPHIA,PA,19131,231922689,HOUSING,PA,501(C)(3),LINE 10,PCOM,1
202131339349303608,410518750,PUBLIC HEALTH LAW CENTER INC,875 SUMMIT AVENUE,ST PAUL,MN,55105,411896367,"CONDUCTS RESEARCH, LEGAL TECHNICAL ASSISTANCE AND EDUCATION ON PUBLIC HEALTH",MN,501(C)(3),"LINE 12B, II",MITCHELL HAMLINE SCHOOL OF LAW,1
202131339349303608,410518750,STUDENT BAR ASSOCIATION OF WILLIAM MITCHELL COLLEGE OF LAW,875 SUMMIT AVENUE,ST PAUL,MN,55105,237163182,"PROMOTES UNDERSTANDING BETWEEN STUDENTS, FACULTY AND ENHANCES NETWORKING",MN,501(C)(4),MITCHELL HAMLINE SCHOOL OF LAW,1
202131339349303608,410518750,CONSORTIUM FOR INNOVATIVE LEGAL EDUCATION INC,154 STUART STREET,BOSTON,MA,02116,411884496,PROVIDES EXPANDED EDUCATIONAL PROGRAMS ON A NATIONAL AND INTERNATIONAL BASIS,MN,501(C)(3),"LINE 12C, III-FI",N/A,0
202121339349302112,141442493,Marist Real Property Services Inc,3399 North Road,Poughkeepsie,NY,12601,141785087,Real Prop,NY,501 (C) (3),12A,Marist Coll,true
202121339349302112,141442493,Sprout Creek Farm Inc,34 Lauer Road,Poughkeepsie,NY,12603,273511754,Educational,NY,501 (C) (3),10,Marist Coll,true
202101349349304385,470376525,HASTINGS COLLEGE FOUNDATION,710 N Turner Ave,Hastings,NE,68901,510247972,FOUNDATION,NE,501(C)(3),12-TYPE 1,HASTINGS COL,true
202001539349301040,320105791,BARD COLLEGE,30 CAMPUS ROAD,ANNANDALE ON HUDSON,NY,12504,141713034,SCHOOL,NY,501(C)(3),LINE 2,0
202130989349301013,582624570,Baptist Convention of the State of Georgia,6405 Sugarloaf Parkway,Duluth,GA,30097,580566245,Church,GA,501(c)(3),Line 1,N/A,0
202130989349301013,582624570,Georgia Baptist Foundation Inc,6405 Sugarloaf Parkway,Duluth,GA,30097,586030046,Trust agency for endowments,GA,501(c)(3),Line 1,Baptist Convention of the State of Georgia,0
202110639349301021,275316628,TOGETHER EDUCATION,25 BROADWAY 3RD FLOOR,NEW YORK,NY,10004,261525207,EDUCATION,DE,501(C)(3),LINE 7,NA,false
202110639349301021,275316628,ZEARN INC,PO BOX 20,NEW YORK,NY,10116,371665745,ED. SOFTWARE,DE,501(C)(3),LINE 7,NA,false
202121389349300707,560603922,African Methodist Episcopal Zion Church,3225 Sugar Creek Road,Charlotte,NC,28269,581734680,Contributor,NC,501c3,1,N/A,false
202121389349300722,570324916,Coker College Properties,300 E College Avenue,Hartsville,SC,29550,461912064,supporting organization,SC,501(c)(3),2,Coker College Properties,0
202011479349301476,951684064,JEWISH TELEVISION NETWORK,15600 MULHOLLAND DRIVE,LOS ANGELES,CA,90077,953556298,TO PROVIDE CULTURAL AND EDUCATIONAL INFORMATION TO THE JEWISH COMMUNITY,CA,501(C)(3),LINE 7,AMERICAN JEWISH UNIVERSITY,1
202011479349301476,951684064,UNIVERSITY OF JUDAISM FOUNDATION,15600 MULHOLLAND DRIVE,LOS ANGELES,CA,90077,953637239,TO SUPPORT AMERICAN JEWISH UNIVERSITY,CA,501(C)(3),PF,AMERICAN JEWISH UNIVERSITY,1
202141289349300409,930401259,Northwest Academic Computing Consortium Inc,3203 SE Woodstock Blvd Suite 326,Portland,OR,97202,841172799,Foster academic technology,OR,501(c)(3),11 Type I,N/A,0
202141289349300409,930401259,Friends of Saturday Academy,5000 N Willamette Blvd,Portland,OR,97203,203770321,Education,OR,501(c)(3),9,University of Portland,1
202141329349301429,391896366,UNIVERSITY OF NORTHERN IOWA FOUNDATION,205 COMMONS UNI,CEDAR FALLS,IA,506140282,426058591,SOLICIT GIFTS,IA,501(C)(3),LINE 5,N/A,0
202141329349301429,391896366,UNIV OF NORTHERN IOWA RESEARCH FNDN,205 COMMONS UNI,CEDAR FALLS,IA,506140282,391896362,INTELLECTUAL PROPERTY,IA,501(C)(3),"LINE 12A, I",UNI FOUNDATION,0
202141349349303214,341226547,SISTERS OF ST FRANCIS SYLVANIA,6832 CONVENT BLVD,SYLVANIA,OH,43560,344450609,RELIGIOUS,OH,501(C)(3),1,NA,false
202101379349309235,630400608,Miles Law School,5500 Myron Massey Blvd,Fairfield,AL,35064,630829631,School of Law,AL,501c3,2,N/A,false
202101379349309235,630400608,Miles College Community Development,4901 Lloyd Nolan Parkway,Birmingham,AL,35064,264379022,Real Estate Mgmt.,AL,501c3,7,Miles College,false
202111309349302181,741357323,US PROVINCE OF THE MISSIONARY OBLATES OF MARY IMMACULATE INC,391 MICHIGAN AVE NE,WASHINGTON,DC,200171516,522133725,CHURCH OPERATIONS,DC,501(C)(3),0
202111309349302181,741357323,OBLATE SERVICE CORPORATION,391 MICHIGAN AVE NE,WASHINGTON,DC,200171516,522133723,CHURCH OPERATIONS,DC,501(C)(3),0
202121379349305047,741613878,AFFILIATED MEDICAL SERVICES,ONE BAYLOR PLAZA BCM 200,HOUSTON,TX,77030,760259042,HEALTH CARE,TX,501(c)(3),12-TYPE 1,NA,false
202121379349305047,741613878,BAYLOR MEDICAL FOUNDATION,ONE BAYLOR PLAZA BCM 200,HOUSTON,TX,77030,741490000,SUPPORT BCM,TX,501(c)(3),12-TYPE 1,BCM,true
202121379349305047,741613878,BCM INTL PEDIATRIC AIDS INITIATIVE,ONE BAYLOR PLAZA BCM 200,HOUSTON,TX,77030,202951275,HEALTH CARE,TX,501(c)(3),12-TYPE 1,BCM,true
202121379349305047,741613878,NATIONAL SPACE BIOMEDICAL RESEARCH INS,ONE BAYLOR PLAZA BCM 200,HOUSTON,TX,77030,760548799,BIOMEDL RSRCH,TX,501(c)(3),7,BCM,true
202121379349305047,741613878,BAYLOR COLLEGE OF MEDICINE HEALTHCARE,ONE BAYLOR PLAZA BCM 200,HOUSTON,TX,77030,760481211,HLTHCARE DEL,TX,501(c)(3),3,BCM,true
202121379349305047,741613878,FIDELITY NON-MANAGEMENT FOUNDATION,11 KEEWAYDIN DR STE 100,HOUSTON,TX,77030,223195349,SUPPORT ORG,DE,501(c)(3),12-TYPE 1,NA,false
202011359349303466,150532081,SU ALUMNI ASSOCIATION INC,401 UNIVERSITY PLACE,SYRACUSE,NY,13244,161431749,ALUMNI ACTVTY,NY,501(C)(3),12A,SU,true
202011359349303466,150532081,SYRACUSE UNIVERSITY (USA LONDON),48 OLD GLOUCESTER ST WC1N 38E,LONDON,UK,EDUCATION,UK,N/A,N/A,SU,true
202021559349301312,540505941,RMWC ALUMNAE AND RC ALUMNI ASSOC,2500 RIVERMONT AVENUE,LYNCHBURG,VA,24503,540350944,ALUMNAE(I) CONNECTIONS,VA,501(C)(3),11A-TYPE 1,N/A,0
202031369349302833,030220266,COLLEGE CHAMPLAIN DU VERMONT,525 SHERBROOK STREET EAST,MONTREAL,QUEBEC,CA,999999999,EDUCATIONAL,CA,CHAMPLAIN,true
202031369349302833,030220266,Green Mtn Higher Education Consortium,84 S Service Road 202B,Middlebury,VT,05753,901113280,See Part VII,VT,501(c)(3),9,N/A,false
202130939349300408,390806154,SCHOOL SISTERS OF NOTRE DAME,13105 WATERTOWN PLANK ROAD,ELM GROVE,WI,53122,390806379,SPONSORING ORGANIZATION OF MOUNT MARY UNIVERSITY,WI,501(C)(3),LINE 1,0
202131029349300413,420707120,BLANCHE JOHNSON TRUST,124 SOUTH FIRST STREET,OSKALOOSA,IA,52577,426613277,RENTAL REA,IA,501C3,12D,NA,false
202131269349300708,221500483,SISTERS OF ST DOMINIC,1 RYERSON AVENUE,CALDWELL,NJ,07006,221524780,RELIGIOUS ORGANIZATION,NJ,RELIGIOUS,501(C) 3,N/A,0
202131269349302953,833076664,AMER ASSOC FOR GIFTED CHILDREN - 56-1686219,324 BLACKWELL STREET STE 850,DURHAM,NC,27701,SUPPORT,NC,501(C)(3),12 TYPE 1,DUKE UNIVERSITY,0
202131269349302953,833076664,ASSOCIATED HEALTH SVCS INC,324 BLACKWELL STREET STE 850,DURHAM,NC,27701,561845329,HEALTHCARE,NC,501(C)(3),12 TYPE 1,DUKE UNIVERSITY HEALTH SYSTEM INC,0
202131269349302953,833076664,DU SPECIAL VENTURES FUND INC,280 S MANGUM STREET STE 210,DURHAM,NC,27701,561465177,INVESTMENTS,NC,501(C)(3),12 TYPE 1,DUKE UNIVERSITY,0
202131269349302953,833076664,DUKE ALUMNI ASSOCIATION INC,324 BLACKWELL STREET STE 850,DURHAM,NC,27701,561594088,SUPPORT,NC,501(C)(3),12 TYPE 1,DUKE UNIVERSITY,0
202131269349302953,833076664,DUKE CORPORATE EDUCATION,310 BLACKWELL ST,DURHAM,NC,27701,421672476,EDUCATION,NC,501(C)(3),12 TYPE 1,DUKE UNIVERSITY,0
202131269349302953,833076664,DUKE GIFT PROPERTIES INC,324 BLACKWELL STREET STE 850,DURHAM,NC,27701,571211078,SUPPORT,NC,501(C)(3),12 TYPE 1,DUKE UNIVERSITY,0
