object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201611379349301676,042463847,Auxiliary Enterprises,900099,3525225,3525225
201611379349301676,042463847,Government Fees,900099,128482,128482
201611379349301676,042463847,Contracts & Subscriptions,900099,102737,102737
201611379349301676,042463847,Other Revenue,900099,32298,32298
201611379349302081,720423889,Tuition and Fees,611310,484593000,484593000,0,0
201611379349302081,720423889,Medical Group Practice,621110,84579000,84579000,0,0
201611379349302081,720423889,Affiliated Hospital Agreements,622000,63451000,63451000,0,0
201611379349302081,720423889,Auxiliary Enterprises,713900,77493000,75764000,1729000,0
201601339349306365,952261113,Tuition and fees,611600,50501877,50501877
201601339349306365,952261113,Auxiliary enterprises,611710,11590561,11590561
201601339349306365,952261113,Summer conferences,611710,1024190,1024190
201601339349306365,952261113,Federal Grants and Contracts,611710,383865,383865
201601339349306365,952261113,Private contracts,900099,70678,70678
201601349349304990,340714363,TUITION & FEES,900099,145446627,145446627
201601349349304990,340714363,RESIDENTIAL & DINING SERVICES,900099,32165384,32165384
201601349349304990,340714363,EDUCATIONAL ACTIVITIES,900099,4037157,4037157
201601349349304990,340714363,OBERLIN INN,721110,1953426,1953426
201601349349304990,340714363,SUMMER CONFERENCE PROGRAM,900099,588314,588314
201610439349303106,381358000,TUITION AND FEES,31258731,31258731
201610889349300236,160746864,TUITION & FEES,611600,118491204,118491204
201610889349300236,160746864,FACILITIES RENTAL,532000,463389,100000,363389
201610889349300236,160746864,CHILD CARE,624410,425516,425516
201610889349300236,160746864,BUFFALO BILLS CAMP,900099,274164,274164
201610889349300236,160746864,MISCELLANEOUS,713940,31713,18549,13164
201611339349304661,362167725,Member Program Revenues,900099,1473089,1473089
201611339349304661,362167725,Museum Admissions,900099,14842471,14842471
201611339349304661,362167725,Other Restricted Prog Rev,900099,1824533,1824533
201611339349304661,362167725,Proceeds from Sale of Art,900099,3435927,3435927
201611339349304661,362167725,Tuition and Fees,611600,157659929,157659929
201611379349302956,580603153,Tuition and Fees,611710,22889660,22889660
201611379349302956,580603153,Auxiliary services,611710,5351851,5351851
201611379349302956,580603153,Student Activities,611710,485409,485409
201600489349300735,570352247,TUITION AND FEES,611310,13490529,13490529
201600489349300735,570352247,BEN LIPPEN SCHOOL,611310,10335569,10335569
201600489349300735,570352247,AUXILIARY SERVICES,611310,2362288,2362288
201600489349300735,570352247,PINE VIEW APARTMENTS,611310,1198792,1198792
201600489349300735,570352247,EDUCATIONAL SALES/SERV,611310,9725,9725
201601349349306155,581825259,Tuition and Fees,900099,67863446,67863446
201601349349306155,581825259,Housing,900099,4129557,4129557
201601349349306155,581825259,Dining Hall,900099,3721370,3721370
201601349349306155,581825259,"Vending, Games, Parking, Commissions",900099,436318,436318
201601349349306155,581825259,Government Grants,900099,26823711,26823711
201610449349300526,930391563,Tuition and related fees,110000,143316525,143316525,0,0
201610609349300951,741193459,TUITION AND FEES,611600,17802654,17802654
201610609349300951,741193459,HOUSING AND MEALS,611710,6510240,6510240
201610609349300951,741193459,ENDOWMENT INCOME-CURRENT OPERATIO,611710,2211259,2211259
201610609349300951,741193459,OTHER INCOME,611710,1137314,1137314
201610609349300951,741193459,MUSEUM & PRINT SHOP,611710,56571,56571
201610919349300916,135562314,TUITION AND FEES,900099,407256115,407256115
201610919349300916,135562314,DORMITORY RENTALS,900099,48459581,48459581
201610919349300916,135562314,FOOD SERVICE REVENUE,900099,10734501,10734501
201610919349300916,135562314,ACADEMIC ACTIVITIES,900099,2324622,2324622
201610919349300916,135562314,BOOKSTORE COMMISSIONS,900099,350000,350000
201611309349300816,237373765,GOVERNMENTAL PROGRAM GRANTS,611600,9450828,9450828
201611309349300816,237373765,TUITION AND OTHER LOCAL,611600,1808492,1808492
201611309349300816,237373765,BOOKSTORE SALES,611600,392272,392272
201611339349305586,580566243,TUITION AND FEES,900099,51170750,51170750
201611339349305586,580566243,AUXILIARY ENTERPRISES,900099,20617117,20617117
201611339349305606,391024723,TUITION AND FEES - UNDERGRAD,611310,35116219,35116219
201611339349305606,391024723,GRADUATE PROGRAM TUITION,611310,3368317,3368317
201611339349305606,391024723,DORMITORY AND APARTMENT RENTAL,721310,2733273,2733273
201611339349305606,391024723,EAA REVENUE AND STAYER CENTER REV,721310,92606,92606
201611339349305606,391024723,BOOKSTORE COMMISSION,451211,71312,71312
201611379349303811,630302179,TUITION AND FEES,611710,16447015,16447015
201611379349303811,630302179,ROOM AND BOARD,611710,11648366,11648366
201611379349303811,630302179,AUXILIARY INCOME,713910,608071,608071
201611379349303811,630302179,CONTRACT INCOME,611710,46590,46590
201620509349301202,751081109,TUITION AND FEES,611710,49103531,49103531
201620509349301202,751081109,AUXILIARY,611710,9838822,9838822
201620509349301202,751081109,MISCELLANEOUS,611710,1007783,1007783
201620819349300507,952077629,Tuition and Fees,711190,6260229,6260229,0,0
201620819349300507,952077629,Student Housing and Other Income,711190,610745,610745,0,0
201621209349300412,520591421,TUITION FEES,611600,39797250,39797250
201621209349300412,520591421,Room & Board fees,611710,6864737,6864737
201621209349300412,520591421,Auxiliary Enterprises,611710,1520494,1007820,512674
201621209349300412,520591421,Other program service revenue,611710,1616549,1616549
201610929349300431,381308480,TUITION AND FEES,611600,27262241,27262241
201610929349300431,381308480,BOOKSTORE COMMISSIONS,611600,141896,141896
201610929349300431,381308480,LIBRARY REVENUE,611600,2478,2478
201611379349304986,880435559,TUITION & FEES,611310,69065143,69065143
201611379349304986,880435559,DENTAL CLINIC INCOME,621110,1386008,1386008
201611379349304986,880435559,ORTHODONTIC CLINIC INCOME,621110,956912,956912
201611379349304986,880435559,REIMBURSEMENT OF NURSING PERSONNE,900099,109206,109206
201620849349300522,250965557,TUITION & FEES,611710,55857092,55857092
201620849349300522,250965557,ROOM & BOARD,611710,8368328,8368328
201620849349300522,250965557,OTHER AUXILIARY,722320,2046159,1979449,66710
201620849349300522,250965557,ORTHODONIC PROGRAM,900099,859338,859338
201620849349300522,250965557,STUDENT ACTIVITIES/OTHER PROGRAMS,611710,587494,587494
201601379349306205,480543734,"EDUCATION, GENERAL",611600,14691713,14691713
201601379349306205,480543734,AUXILLARY ENTERPRISES,611710,1764888,1764888
201601379349306205,480543734,STUDENT HOUSING,611710,1591033,1591033
201601379349306205,480543734,STUDENT ACTIVITIES & OTHER,611710,575473,575473
201601379349307255,721173156,TUITION AND FEES,900099,22107187,22107187
201601379349307255,721173156,MISCELLANEOUS REVENUE,900099,91622,91622
201601379349307255,721173156,CONTINUING EDUCATION REVENUE,900099,56509,56509
201601379349307255,721173156,LIBRARY MANAGEMENT,900099,50000,50000
201601379349307255,721173156,COPY REVENUE,900099,5688,5688
201601379349307645,221487164,TUITION & FEES,900099,70451303,70451303
201601379349307645,221487164,AUXILIARY INCOME,721310,15885924,15841543,44381
201610959349300826,231657958,TUITION AND FEES,611310,59571590,59571590
201610959349300826,231657958,ROOM AND BOARD,611310,7800007,7800007
201610959349300951,951716809,Tuition & Fee Revenue,611310,21010899,21010899
201611349349300906,260812968,TUITION AND FEES,21211566,21211566
201620429349301827,410711610,TUITION AND FEES,611600,53930005,53930005
201620429349301827,410711610,STUDENT RESIDENT HOUS.,531110,5546244,5546244
201620429349301827,410711610,RADIO AND AUXILIARY,722320,5289527,4015576,1273951
201620429349301827,410711610,SERVICE FEES,611710,4519037,4519037
201620429349301827,410711610,FOOD SERVICE,611710,3027902,3027902
201620889349300332,410695524,Tuition and Fees,611310,97658953,97658953,0,0
201620889349300332,410695524,Residence Halls,721000,12758262,12591330,166932,0
201620889349300332,410695524,Dining Service,722210,7635323,6734291,901032,0
201620889349300332,410695524,Book Mark,451211,2294294,2294294,0,0
201620889349300332,410695524,Athletic Facilities,713940,715718,679899,35819,0
201621249349300032,941156266,Tuition,900099,288954602,288954602
201621249349300032,941156266,Dental Clinic,900099,12975171,12975171
201621249349300032,941156266,Auxiliary,541800,24481671,24481671
201621249349301257,350868107,Tuition & fees,611600,106874823,106874823
201621249349301257,350868107,Auxiliary services,611710,17457379,17457379
201621249349301257,350868107,Sales & service,611710,433999,433999
201621329349302997,042103567,TUITION AND FEES,611710,83859852,83859852
201621329349302997,042103567,RESIDENCE AND DINING,721000,28556811,28556811
201621329349302997,042103567,CONFERENCE & EDUCATION SERVICES,611710,7480725,275914,7204811
201621329349302997,042103567,PROJECT EVALUATION SERVICES,900099,628672,628672
201621329349302997,042103567,PARKING FINES AND FEES,900099,374561,374561
201621329349303007,610469267,TUITION AND FEES,611710,44140657,44140657
201621329349303007,610469267,STUDENT HOUSING AND MEALS,611710,6736910,6736910
201621329349303007,610469267,CAMP OUTREACH PROGRAM,611710,826069,826069
201621329349303007,610469267,TECHNOLOGY TRAINING CENTER,611710,582694,582694
201600679349300530,741109748,TUITION AND FEES,611600,32507975,32507975
201600679349300530,741109748,AUXILIARY ENTERPRISES,611600,5820328,5820328
201600679349300530,741109748,OTHER REVENUE,611600,1435758,1435758
201600689349300405,591157081,TUITION AND FEES,611710,45391449,45391449
201600689349300405,591157081,HOUSING/FOOD SERVICE,611710,8876139,8876139
201600689349300405,591157081,OTHER PROGRAM REVENUE,611710,421137,421137
201601379349307970,580566205,TUITION AND FEES,900099,52298040,52298040
201601379349308465,580566116,TUITION & FEE INCOME,611310,29346027,29346027
201601379349308465,580566116,AUXILIARY ENTERPRISES,611710,8622506,8175694,446812
201601379349308465,580566116,STUDENT HEALTH INS.,611710,567998,567998
201601379349308465,580566116,RESEARCH GRANTS/COLLEG,611710,294934,294934
201601379349308465,580566116,VENDING & PARKING,611710,47850,47850
201610979349300411,640428676,TUITION AND FEES,611600,8896757,8896757
201611319349302376,520591613,"Undergraduate tuition, fees, room and board",611310,71257054,71257054,0,0
201611319349302376,520591613,Graduate tuition fees room and board,611310,6083555,6083555,0,0
201611319349302376,520591613,Continuing professional education,611310,718049,718049,0,0
201611319349302466,133643485,TUITION AND FEES,611110,4160641,4160641
201611319349302831,060662150,TUITION AND FEES,611310,20023041,20023041
201611319349302831,060662150,ROOM AND BOARD,611310,4867564,4867564
201611319349302831,060662150,AUXILIARY ENTERPRISES,611310,1641596,1641596
201621259349301067,310604719,TUITION AND FEES,611710,4995629,4995629
201621259349301067,310604719,AUXILIARY FEES,611710,1480359,1480359
201621259349301582,132981115,TUITION AND FEES,611600,47862398,47862398
201621259349301582,132981115,AUXILIARY ENTERPRISES,900099,1665385,1665385
201610659349300401,233102135,TUITION,611600,1224067
201610659349300401,233102135,ACUPUNCTURE FEES,611600,174129
201611319349303131,581494136,TUITION AND FEES,4635858,4635858
201611319349303131,581494136,AFFILIATION REVENUES,990177,990177
201611349349302811,261221063,OTHER REVENUE,611710,16248,16248
201611379349307651,421315493,AUXILLARY ENTERPRISES,611710,2425774,2425774
201611379349307651,421315493,ROOM AND BOARD,721310,7444232,7444232
201611379349307651,421315493,TUITION AND FEES,611600,23581491,23581491
201620929349300402,340714777,TUITION AND FEES,900099,23953597,23953597
201620929349300402,340714777,ROOM AND BOARD,900099,1470960,1470960
201620929349300402,340714777,BOOKSTORE,900099,25407,25407
201620929349300402,340714777,OTHER PROGRAM REVENUE,900099,261897,261897
201621339349302707,160743900,Tuition & Fees,611310,53703970,53703970,0,0
201621339349302707,160743900,Auxiliary Services to School,611710,15898173,15684296,213877,0
201621339349302707,160743900,Educational Activities,611710,408123,408123,0,0
201601379349310290,952798775,TUITION AND FEES,611710,77431449,77431449
201601379349310290,952798775,HOUSING & STUDENT FOOD SERVICES,611710,8139192,8139192
201601379349310290,952798775,AUXILIARY SERVICES,611710,849425,849425
201601379349310535,590624364,TUITION AND FEES,900099,180944198,180944198
201601379349310535,590624364,AUXILLIARY ENTERPRISES,900099,13903232,13903232
201601379349310535,590624364,PODIATRIC CLINIC,900099,1861909,1861909
201611329349301321,050258932,TUITION & FEES,611600,176138721,176138721
201611329349301321,050258932,ROOM REVENUE,721000,26575261,26575261
201611329349301321,050258932,BOARD REVENUE,721000,14988273,14988273
201611329349301321,050258932,ATHLETICS REVENUE,900099,6546076,6546076
201611329349301321,050258932,AUXILIARY REVENUE,721000,167544,167544
201611349349304561,730685198,TUITION & FEES,900099,5058113,5058113
201611349349304561,730685198,HOUSING,900099,1370214,1370214
201611349349304561,730685198,FOOD SERVICE,722320,1054291,1054291
201611349349304561,730685198,AEROBICS CENTER,713940,171623,171623
201611379349308761,830434307,TUITION AND FEES,900099,3475967,3475967
201620449349301022,310971599,TUITION & FEES,611310,33187957,33187957
201620449349301022,310971599,ROOM & BOARD,611310,2207325,2207325
201620959349300952,942155109,Student Tuition/Fees,611310,11633093,11633093
201620959349300952,942155109,Other School Revenue,611310,755381,755381
201621279349300857,112590096,PATIENT SERVICE REVENUE,621111,8858520,8858520
201621279349301032,540505906,Gross Tuition & Fees,611710,42658480,42658480
201621279349301032,540505906,Auxiliary Enterprises,611710,15252881,15252881
201621279349301077,721304948,PATIENT SERVICE REVENUE,621110,93868169,93868169
201621279349301077,721304948,CAPITATION REVENUE,621110,24399254,24399254
201600829349300735,430655867,TUITION AND FEES,611710,98430830,98430830
201600829349300735,430655867,HOUSING AND BOARD FEES,611710,2192570,2192570
201600829349300735,430655867,TEXTBOOK COMMISSIONS,611710,848504,848504
201600829349300735,430655867,APPLICATION FEES,611710,382238,382238
201600829349300735,430655867,GRADUATION FEES,611710,354700,354700
201600849349300610,470376551,TUITION AND FEES,611710,33939089,33939089
201600849349300610,470376551,AUXILIARY ENTERPRISES,611710,4515772,4515772
201600849349300610,470376551,OTHER REVENUES,611710,153177,153177
201600849349300610,470376551,CONFERENCES,611710,122253,122253
201600849349300610,470376551,MISC. STUDENT PROGRAMS,611710,95585,95585
201611069349300611,330494864,Educational Schooling,611600,156426,156426
201611069349300611,330494864,Educational Seminars,611600,27876,27876
201611069349300826,942356338,TUITION & FEES,611600,1450507,1450507
201611069349300826,942356338,CONFERENCES & SEMINARS,611600,256590,256590
201611069349300826,942356338,DORMITORY,531110,157986,157986
201611329349302131,240804602,STUDENT TUITION & FEES,611600,62161981,62161981
201611329349302131,240804602,AUXILIARY (ROOM/BOARD),721310,11752703,11368870,383833
201611329349302131,240804602,INTERNAL PRINT REVENUE,611600,109637,109637
201611329349302131,240804602,SPORTS TEAM INCOME,711210,9783,9783
201611329349302131,240804602,THEATRE ADMISSION,711110,3500,3500
201611329349302281,210650678,TUITION AND FEES,611310,165308263,165308263
201611329349302281,210650678,ROOM AND BOARD,611310,31776301,31776301
201611329349302281,210650678,STUDY TOURS,611310,4999864,4999864
201611329349302281,210650678,OTHER PROGRAM SERVICE REVENUE,611310,3964086,3964086
201611329349302326,520595110,CONTRACT REVENUE,541700,1528942000,1528942000
201611329349302326,520595110,TUITION AND FEES,611310,802769000,802769000
201611329349302326,520595110,CLINICAL SERVICES,541900,621474000,621474000
201611329349302326,520595110,REIMB. FROM AFFILIATES,541900,483545000,483545000
201611329349302326,520595110,SALES - AUXILIARY ENTP,721310,97712000,97641000,71000
201611329349302861,540505940,TUITION AND FEES,611310,49162149,49162149
201611329349302861,540505940,AUXILIARY SERVICES,611310,11740578,11740578
201611349349305746,540505990,PROGRAM SERVICE REVENUE,611600,56802167,56802167
201611349349305746,540505990,AUXILIARY ENTERPRISE,611710,27463961,27468030,-4069
201611349349305746,540505990,HUPTI,621500,19198875,19198875
201611349349305746,540505990,EDUCATIONAL DEPARTMENTS,611710,5539317,5539317
201611379349309226,562346980,TUITION,611310,118163,118163
201611379349309226,562346980,STUDENT AND ADMISSIONS,611310,8645,8645
201620979349300512,743075712,TUITION & FEES,900099,22290077,22290077
201620979349300512,743075712,BOOKSTORE INCOME,451211,1877896,1877896
201620979349300707,581216007,TUITION AND FEES,611710,58619584,58619584
201620979349300707,581216007,AUXILIARY ENTERPRISES,611710,3130907,3130907
201620979349300707,581216007,CLINICAL RECEIPTS,611710,458579,458579
201621309349300432,361557840,"Tuition, fee and auxilary income",611710,68415961,68415961,0,0
201600959349300960,952592468,Tuition & Fee Revenue,611310,2244206,2244206
201600979349300030,590624458,Hospitals and Clinics,900099,1052074830,1052074830
201600979349300030,590624458,Tuition and Fees,900099,701834405,701834405
201600979349300030,590624458,Medical Prof Practice,900099,386070643,385358185,712458
201600979349300030,590624458,Local Grants and Contr,900099,142487878,142487878
201600979349300030,590624458,Auxiliary Enterprises,900099,126886918,54329308,3757995,68799615
201601679349300520,310707369,Tuition and fees - Franklin University,611310,58051496,58051496,0,0
201601679349300520,310707369,Tuition and fees - Urbana University,611310,16049318,16049318,0,0
201601679349300520,310707369,Auxiliary revenue,611310,3153993,3153993,0,0
201601679349300520,310707369,Program development services,611310,1945964,1945964,0,0
201610699349300961,941156485,TUITION AND FEES,611600,82166788,82166788
201610699349300961,941156485,RESIDENTIAL FACILITIES,531110,3655673,3655673
201610699349300961,941156485,MISCELLANEOUS,611710,207649,207649
201611329349303766,141442493,TUITION & FEES,611710,175254133,175254133
201611329349303766,141442493,ROOM & BOARD,721310,42765870,42765870
201611329349303931,133036302,TUITION AND FEES,611710,8266697,8266697
201611379349310686,391596986,Tuition & Student Fees,611310,3325080,3325080
201611379349310686,391596986,Bookstore Revenue,423000,6651,6651
201611379349310766,520591641,Tuition & Fees,900099,41530050,41530050
201611379349310766,520591641,Auxiliary Enterprises,900099,4111005,3889918,221087
201620609349300622,410695527,TUITION AND FEES,541900,71840445,71840445
201620609349300622,410695527,AUXILIARY ENTERPRISES,611710,8685561,8685561
201620609349300622,410695527,MISCELLANEOUS,611519,790714,790714
201620609349300622,410695527,PRIVATE SPONSORED RESEARCH & PROG,541700,438622,438622
201620609349300622,410695527,PERFORMANCE SEASON INCOME,711190,133045,133045
201621009349300217,756001300,TUITION AND FEES,611710,93708564,93708564
201621009349300217,756001300,DORMITORY INCOME,611710,6474560,6474560
201621009349300217,756001300,DINING HALL INCOME,611710,3084802,3084802
201621009349300217,756001300,MISSION TRIPS,611710,418521,418521
201621009349300217,756001300,BOOKSTORE INCOME,611710,244332,244332
201621319349301157,381358014,Tuition and fees,611310,59779596,59779596,0,0
201621319349301157,381358014,Room and board,611310,6891524,6891524,0,0
201621319349301157,381358014,Other revenue,611310,1011462,901656,109806,0
201621319349301242,231353385,"TUITION, ROOM & BOARD",900099,104967008,104967008
201621319349301242,231353385,RELATED PROGRAMMING,812900,2009029,2009029
201621319349301747,210634584,TUITION AND FEES,900099,180190388,180190388
201621319349301747,210634584,AUXILIARY ENTERPRISES,721310,30221650,30221650
201621319349301747,210634584,GOVERNMENT CONTRACTS,541700,54906,54906
201621319349301747,210634584,OTHER,900099,3419172,3255004,164168
201641319349302884,042133255,TUITION AND FEES,611710,263173875,263173875
201641319349302884,042133255,RESIDENCE HALLS AND DINING,721000,18834236,18834236
201600579349300515,860711495,Tuition and fees,611600,1127354,1127354
201611379349300131,836007943,TUITION,294398,294398
201611379349300131,836007943,ROOM AND BOARD,458128,458128
201611379349300131,836007943,STUDENT FEES AND MISC.,56887,56887
201611379349300131,836007943,STUDENT BOOKSTORE,56862,56862
201620409349300232,231352652,TUITION & FEES,611310,59019876,59019876
201620409349300232,231352652,AUXILIARY ENTERPRISES,611310,12975841,12975841
201610629349300031,231365953,TUITION AND FEES,611600,32468234,32468234
201610629349300031,231365953,RESIDENCE FEES,611600,1793671,1793671
201610629349300031,231365953,SWIM & SAFETY PROGRAMS,611600,717114,717114
201610629349300031,231365953,FORTIFIED STUDENT DEPOSITS,900099,4850,4850
201610629349300031,231365953,GRANT PROGRAM MGMT FEES,900099,3305,3305
201611379349303201,750995027,Tuition Fees,611600,8166027,8166027
201611379349303201,750995027,Sales Service of Auxiliary Enterprises,611710,3604158,3604158
201641339349301119,460224600,TUITION AND FEES,611600,25648079,25648079
201641339349301119,460224600,STUDENT HOUSING,611600,1744820,1744820
201641339349301119,460224600,FOOD SERVICE,611600,1335130,1335130
201641339349301119,460224600,OTHER INCOME,541800,549782,523030,26752
201641339349301484,060646959,TUITION AND FEES,611710,152937000,152937000
201641339349301484,060646959,AUXILIARY SERVICES,611710,43672000,43672000
201641339349301489,231352685,TUITION & FEES,900099,1152144000,1152144000
201641339349301489,231352685,NET PATIENT SERVICE HEALTHCARE REVENUES,621110,2491974000,2491974000
201641339349301489,231352685,AUXILIARY ENTERPRISES,611710,419763000,419763000
201641339349301489,231352685,OTHER PROGRAM SERVICE REVENUES,611710,119923165,101691896,18231269
201641339349302284,951911219,"Tuition, Room & Board",611600,49248211,49248211
201641339349302284,951911219,Fed Grants & Contracts,611600,1982614,1982614
201641339349302284,951911219,Private Contracts,611600,1836788,1836788
201641339349302284,951911219,Auxiliary Enterprise,611600,799444,799444
201601339349301950,426081293,TUITION AND FEES,611600,55719453,55719453
201601339349301950,426081293,CLINIC REVENUE,611710,1452242,1452242
201601339349301950,426081293,AUXILIARY ENTERPRISES,611600,826245,826245
201621319349302637,050258810,TUITION AND FEES,900099,132426999,132426999
201621319349302637,050258810,AUXILIARY ENTERPRISES,721310,40243077,38923438,1139127,180512
201621319349302637,050258810,STUDENT SERVICES REVENUES,900099,2029518,2028768,750
201621319349302637,050258810,FEES & CONTRACTS FROM GOV'T AGENCIES,900099
201621319349302637,050258810,PUBLIC SERVICE PROGRAMS,900099,243785,243785
201640639349300019,462847593,MEMBERSHIP DUES,611310,3058839,3058839
201640639349300019,462847593,EDUCATIONAL PROGRAMMIN,611310,1008554,1008554
201640639349300019,462847593,VISIT FEES,611310,757250,757250
201640639349300019,462847593,SUBSTANTIVE CHANGE,611310,432500,432500
201640639349300019,462847593,EVALUATION VISIT REIMB,611310,327981,327981
201641379349301804,620479542,TUITION AND FEES,611600,89510045,89510045
201641379349301804,620479542,AUXILIARY ENTERPRISES,611600,9862097,9862097
201641379349301804,620479542,OTHER OPERATING REVENUES,586677,586677
201611059349300821,420680412,COLLEGE FEES & SERVICES,611600,42667382,42667382
201611059349300821,420680412,SALES & SERVICES OF AUXILIARY ENT,611710,9195569,9195569
201611059349300821,420680412,SALES & SERVICES OF EDUCATIONAL E,611710,642703,642703
201611059349300821,420680412,FINE INCOME,611710,99550,99550
201611059349300821,420680412,DELINQUENCY CHARGES,611710,76195,76195
201641249349301319,570314402,TUITION & FEES,900099,42826644,42826644
201641249349301319,570314402,AUXILIARY - ROOM & BOARD,900099,3161591,3161591
201641249349301319,570314402,AUXILIARY - BOOK STORE,900099,2210255,2210255
201641249349301319,570314402,EDUCATIONAL,900099,591385,591385
201641249349301319,570314402,SUMMER CAMPS,713940,97891,97891
201641379349301854,231352630,TUITION AND FEES,900099,851933777,851933777
201641379349301854,231352630,PATIENT CARE,621110,103198664,103198664
201641379349301854,231352630,AUXILIARY ENTERPRISES,611710,73259026,73259026
201641379349301854,231352630,OTHER PROGRAM SERVICES,611710,17372206,17372206
201641379349301854,231352630,EDUCATIONAL ACTIVITIES,611600,4521583,4521583
201641379349302134,942340692,TUITION,611600,24664881,24664881
201641379349302134,942340692,COURSE FEES,611600,3805039,3805039
201641379349302134,942340692,OTHER PROGRAM INCOME,611710,339782,339782
201641379349302484,042868893,TUITION & FEE REV,611600,46076764,46076764
201641389349300609,920158414,AUXILIARY ENTERPRISE,451211,856491,856491
201641389349300609,920158414,TUITION AND FEES,900099,490812,490812
201641389349300609,920158414,CONTRACTS,900099,111117,111117
201631179349300228,270497639,SECURITY TRAINING,611000,18029
201641259349301404,540506306,Tuition,611310,52921180,52921180,0,0
201641259349301404,540506306,Residence halls and facilities,721000,8591314,0,162831,8428483
201641259349301404,540506306,Dining services and conferences,722212,7492247,0,0,7492247
201641259349301404,540506306,Wellness memberships,713940,14852,0,14342,510
201641259349301404,540506306,College store,453000,43579,0,0,43579
201641339349303694,930386892,Education and Extracurricular Programs,611600,121798318,121798318
201641339349303694,930386892,Auxiliary Services,532000,13778598,13347830,430768
201641339349303694,930386892,Clinic Services,621400,2933001,2933001
201641339349303844,350868188,Student tuition and fees,611310,543928766,543928766,0,0
201641339349303844,350868188,Auxiliary enterprises,611710,250584399,244318032,6266367,0
201641339349303844,350868188,"Research contracts (gov't and non-gov""t)",611310,8105772,7466356,639416,0
201641339349303844,350868188,Educational programs,900099,19072531,18902716,169815,0
201641339349303844,350868188,Student services,611710,3143801,3143801,0,0
201621329349304317,951644035,Tuition and fees,611710,86750165,86750165
201621329349304317,951644035,Auxiliary revenue,611710,18038348,18038348
201621329349304317,951644035,Other program revenue,611710,3974921,3974921
201641379349304534,920023588,TUITION & FEES,611600,7356105,7356105
201641379349304534,920023588,AUXILIARY ENTERPRISES,900099,1219346,1219346
201641379349304534,920023588,OTHER PROGRAM REVENUE,900099,859670,859670
201601359349300220,341018992,Tuition and Fees,611310,394365315,394365315
201601359349300220,341018992,Sales and Service Aux,713940,54113616,52147335,1966281
201601359349300220,341018992,Sales and Service Edu,541800,66061294,66061294
201601359349300220,341018992,Medicare/Medicaid,900099,1256117,1256117
201611249349301671,953385517,TUITION AND FEES,611710,1183811,1183811
201621379349306482,560603922,Tuition and Fees,611600,21771857,21771857
201621379349306482,560603922,Sales and Services of Auxiliary Enterprises,611710,8496019,8496019
201641279349300264,930398802,"TUITION, ROOM & BOARD",611600,11941476,11941476
201641279349300704,112553515,PATIENT SERVICE REVENUE,621111,36699270,36699270
201641379349305399,042104847,Tuition Room and Board,900099,125109642,125109642
201641379349305399,042104847,WILLIAMS INN,721000,3300300,225801,3074499
201641379349305399,042104847,AUXILIARY REVENUE,721110,2280669,2280669
201641379349305399,042104847,OTHER PROGRAM REVENUE,900099,652124,652124
201641379349305764,710239729,TUITION & FEES,611710,6941028,6941028
201641379349305764,710239729,BOOKSTORE SALES,611710,61280,61280
201641379349305869,060761704,TUITION,621400,196900583,196900583
201641379349305869,060761704,RESIDENCE FEES,722320,24260643,24260643
201641379349305869,060761704,DINING FEES,721310,12681328,12681328
201641379349305869,060761704,TRANSCRIPTING,900099,271400,271400
201641379349305869,060761704,COMMISSIONS & BOOKSTORE,900099,331058,331058
201621349349305702,720642832,TUITION & FEES,611310,10786361,10786361
201641349349301124,370661219,Tuition & Fees,611310,51470197,51470197,0,0
201641349349301124,370661219,Room & Board,611710,8709304,8709304,0,0
201641379349306759,581357177,TUITION AND FEES,611310,347037997,347037997
201641379349306759,581357177,HOUSING & FOOD SERVICE,721310,52229109,52229109
201641379349306759,581357177,OTHER STUDENT REVENUE,611310,3635769,3635769
201641379349306759,581357177,OTHER FEES AND REVENUE,611310,3281162,3281162
201641379349306759,581357177,CONFERENCES & COMMUNITY ED,611310,249173,249173
201641379349306914,200363127,STUDENT TUITION/ FEES,611600,42338538,42338538
201641379349306914,200363127,MEDICAL CLINIC,624100,1632855,1632855
201611349349304701,352358696,TUITION,611710,6527930,6527930
201611349349304701,352358696,MISCELLANEOUS,900099,51430,51430
201630999349300543,362593545,Student Tuition & Fees,611600,4009621,4009621
201630999349300543,362593545,Clinical and Training,611600,1914740,1914740
201641339349304374,020222111,Tuition and Fees,611600,337234201,337234201
201641339349304374,020222111,Auxiliary Service,611710,74344473,69363577,4980896
201641339349304374,020222111,Medical Related,611600,56345065,56345065
201641339349304374,020222111,All other,611600,22069648,21654588,415060
201641339349304374,020222111,Other Education Related,611600,17157913,17153263,4650
201641349349301624,516000297,TUITION AND FEES,551763577,551763577
201641349349301624,516000297,"ROOM, BOARD AND OTHER AUXILIARY SERVICES",900004,128116568,123920906,4195662
201641349349301624,516000297,RESEARCH CONTRACTS/ OTHER EXCHANGES,172078209,172078209
201641349349301624,516000297,OTHER PROGRAM REVENUE SOURCES,900004,36469124,35235040,1234084
201641349349302329,570314395,TUITION AND FEES,900099,126094900,126094900
201641349349302329,570314395,AUXILIARY SALES,713990,27967292,27967292
201641349349302329,570314395,COMMISSION INCOME,561499,3793794,0,3793794
201641349349302329,570314395,INTERCOLLEGIATE ATHLETICS,900099,2801509,2801509
