object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201630429349302048,310536647,Applied Mechanical Systems,5598 Wolf Creed Pike,Dayton,OH,454262432,Mechanical systems construction,2222069
201630429349302048,310536647,HA Dorsten,PO Box 156,Minster,OH,458650156,Construction,504824
201630429349302048,310536647,Triec Electrical Services,1630 Progress Rd,Springfield,OH,455054467,Electrical Services,416841
201630429349302048,310536647,International Center for Creativity,1266 Manning Pkwy,Powell,OH,430659179,Education Services,408547
201631109349300528,840402510,GERALD H PHIPPS INC,5995 GREENWOOD PLAZA BLVD,GREENWOOD VILLAGE,CO,80111,GENERAL CONTRACTOR,8675354
201631109349300528,840402510,BON APPETIT MANAGEMENT COMPANY,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,FOOD SERVICE,6094894
201631109349300528,840402510,SODEXO INC & AFFILIATES,POBOX 905374,CHARLOTTE,NC,28290,CUSTODIAL SERVICES,2869937
201631109349300528,840402510,AFFORDABLE SOLAR INSTALLATION INC,4840 PAN AMERICAN EAST FWY NE,ALBUQUERQUE,NM,87109,GENERAL CONTRACTOR,690602
201631109349300528,840402510,JEWETT ROOFING CO,84 TALAMINE CT,COLORADO SPRINGS,CO,80907,GENERAL CONTRACTOR,632373
201621379349303132,593069793,Pearson Embanet,105 Gordon Baker Rd Suite 300,Toronto,M2H 3P8,CA,Marketing & Course Development/Hosting S,2875697
201621379349303132,593069793,WKMG-TV Local 6 News,4466 N John Young Pkwy,Orlando,FL,32804,Advertising,136650
201621379349303132,593069793,Hyland Software Inc,28500 Clemens Road,Westlake,OH,44145,Software Development,115238
201621379349303132,593069793,A Book Company LLC dba eCampuscom,28312 Network Place,Chicago,IL,60673,Online Bookstore,108483
201621679349301192,954663290,Lee Mimms,3909 Via Picaposte,Palos Verdes Estates,CA,90274,Donor relations consultant; advisor to m,100883
201631179349300038,030482006,AVE MARIA DEVELOPMENT,5052 POPE JOHN PAUL II BOULEVARD,IMMOKALEE,FL,34142,232220
201631179349300038,030482006,HILL BARTH & KING LLC,3838 TAMIAMI TRAIL N SUITE 200,NAPLES,FL,34103,AUDITOR,115500
201631399349300128,060646927,CHARTWELLS,PO BOX 91337,CHICAGO,IL,606931337,FOOD SERVICES,9224515
201631399349300128,060646927,ARAMARK,4 YAWKEY WAY,BOSTON,MA,02215,FACILITY SERVICES,9832456
201631399349300128,060646927,CRESCENT STREET AT TRINITY COLLEGE,199 WEST ROAD SUITE 101,PLEASANT VALLEY,NY,12569,RESIDENTIAL,3650251
201631399349300128,060646927,CONSIGLI CONSTRUCTION CO INC,72 SUMNER STREET,MILFORD,MA,01757,CONSTRUCTION MGMT,1415458
201631399349300128,060646927,AZ CORPORATION,PO BOX 370 46 NORWICH WESTERLY RD,NORTH STONINGTON,CT,063590370,CONSTRUCTION MGMT,1820681
201640609349300224,410693977,COMSTOCK CONSTRUCTION INC,280 11TH ST S,WAHPETON,ND,58075,CONSTRUCTION,805571
201640609349300224,410693977,EINHORN YAFFEE PRESCOTT A&E PC,470 ATLANTIC AVE,BOSTON,MA,02210,ARCHITECTURE,695947
201640609349300224,410693977,FOSS ARCHITECTURE AND INTERIORS INC,810 1ST AVE N,FARGO,ND,58102,ARCHITECTURE,380545
201640609349300224,410693977,MARCO,4510 HEATHERWOOD RD,ST CLOUD,MN,56302,PRINTING SERVICES,359353
201640609349300224,410693977,RED RIVER TRAILS INCORPORATED,4838 S HWY 75,MOORHEAD,MN,56560,TRANSPORTATION,304114
201640839349300239,042126597,Longwood Security Services Inc,429 Newbury Street,Milford,MA,02115,Security Services,371070
201640839349300239,042126597,Utile Inc,50 Summer Street,Boston,MA,02110,Architect,246727
201640839349300239,042126597,John Von Rohr,7 Rolling Lane,Wayland,MA,01778,Piano Tuner,107312
201621379349303802,620202000,THOMPSON HOSPITALITY,505 HUNTMAR PARK DRIVE SUITE 350,HERNDON,VA,20170,FOOD SERVICES,1109506
201621379349303802,620202000,NASHVILLE ELECTRIC SERVICE,1214 CHURCH STREET,NASHVILLE,TN,37246,CONSTRUCTION,732626
201621379349303802,620202000,ANDERSON PIPING CO,PO BOX 23246,NASHVILLE,TN,37202,CONSTRUCTION,383092
201621379349303802,620202000,IPFS CORPORATION,1055 BROADWAY BOULEVARD,KANSAS CITY,MO,64105,FINANCIAL SERVICES,314755
201621379349303802,620202000,JIM CLARK BUILDERS INC,PO BOX 2243,BRENTWOOD,TN,37024,CONSTRUCTION,244151
201631179349300318,950549600,BON APPETIT MANAGEMENT COMPANY,14730 BEACH BLVD STE 107,LA MIRADA,CA,90638,FOOD MANAGEMENT,6834614
201631179349300318,950549600,Harthorne Power Systems,16945 Camino San Bernardo,San Diego,CA,92127,GENERAL CONTRACTOR,658428
201631179349300318,950549600,Constellation NewEnergy,9960 Corporate Campus Dr,Louisville,KY,40223,GENERAL CONTRACTOR,596815
201631179349300318,950549600,JUAN FIGUEROA ELECTRIC INC,12533 LAMBERT ROAD,WHITTIER,CA,906062711,GENERAL CONTRACTOR,197346
201631179349300318,950549600,Air Control Systems Inc,1940 S Grove Ave,Ontario,CA,91761,GENERAL CONTRACTOR,183653
201631199349300108,237225104,Tishman Construction Corp,84 State St 10th Floor,Boston,MA,02109,Construction,2117267
201631199349300108,237225104,Guardian Security & Protection,50 Strawberry Lane,Canton,MA,02021,Security service,665548
201631199349300108,237225104,Ann Beha Architects Inc,33 Kingston St,Boston,MA,02111,Architect service,581099
201631199349300108,237225104,Aramark Services Inc,1101 Market St,Philadelphia,PA,19107,Dining hall mgmt,523733
201631199349300108,237225104,City of Boston Inspect Services,1010 Massachusetts Ave,Boston,MA,02118,Building Inspection,503766
201631349349301508,042103589,JOHN MORIARITY & ASSOCIATES,3 CHURCH ST,WINCHESTER,MA,01890,CONSTRUCTION,22704726
201631349349301508,042103589,DTZ INC,275 GROVE ST,AUBURNDALE,MA,02446,FACILITIES MANAGEMENT,5249942
201631349349301508,042103589,BON APPETIT MANAGEMENT CO,PO BOX 417632,BOSTON,MA,02241,FOOD SERVICE,3936420
201631349349301508,042103589,WHITE BUILDERS INC,3 BREED AVENUE,WOBURN,MA,01801,CONSTRUCTION,1814010
201631349349301508,042103589,HIGHLAND DEVELOPMENT INC,98 WINCHESTER STREET,MEDFORD,MA,02155,CONSTRUCTION,1672118
201621379349304997,030179414,Aramark Corporation,PO BOX 906023,CHARLOTTE,NC,28290,FOOD SERV. PROVIDER,3482786
201621379349304997,030179414,JEROME CONSTRUCTION,1545 WEST RD,BENNINGTON,VT,05201,GNRL CONTRACTOR,707520
201621379349304997,030179414,PITTSFIELD PIPERS INC,PO BOX 1386,PITTSFIELD,MA,01202,GNRL CONTRACTOR,543288
201621379349304997,030179414,RC PEMBROKE & SONS INC,PO BOX 756,NORTH BENNINGTON,VT,05257,LANDSCAPING,166568
201621379349304997,030179414,FEARLESS GROUP USA INC,12 W 21ST ST FL 5,NEW YORK,NY,10010,CONSULTING,140000
201621379349305042,340714334,PANZICA CONSTRUCTION CO,1111 WEST 10TH STREET,CLEVELAND,OH,44113,CONSTRUCTION,14085995
201621379349305042,340714334,CASE WESTERN RESERVE UNIVERSITY,10900 EUCLID AVENUE,CLEVELAND,OH,44106,HEALTH SVC&MEAL PLAN,1046864
201621379349305042,340714334,STANTEC ARCHITECTURE,3700 PARK EAST DRIVE,CLEVELAND,OH,44122,ARCHITECTURE SVCS.,445516
201621379349305042,340714334,GKD-USA INC,825 CHESAPEAKE DR,CAMBRIDGE,MD,21613,MEDIA MESH,888773
201621379349305042,340714334,AJAPPJR UPTOWN II LLC,PO BOX 14100,CLEVELAND,OH,44114,RENTAL,563741
201621379349305317,530204707,TURNER CONSTRUCTION CORP,3865 WILSON BOULEVARD,ARLINGTON,VA,22203,CONSTRUCTION SERVICES,27738982
201621379349305317,530204707,SODEXO INC & ASSOCIATES,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,20878,FOOD SERVICES FOR STUDENTS,13107169
201621379349305317,530204707,THE BURKS COMPANIES INC,191 PEACHTREE STREET NORTHEAST,ATLANTA,GA,30303,CAMPUS-WIDE JANITORIAL AND FACILITIES SE,8637534
201621379349305317,530204707,SIEMENS MEDICAL SOLUTION,300 NEW JERSEY AVENUE NW SUITE 100,WASHINGTON,DC,200012268,HEALTHCARE SERVICES,5583495
201621379349305317,530204707,WEISERMAZARS LLP,60 CROSSWAYS PARK DRIVE WESTSTE 30,WOODBURY,NY,11797,HOSPITAL MANAGEMENT SERVICES,4526521
201630439349301338,570329786,ABL Management,PO Box 40486,Baton Rouge,LA,70835,Food Service,974637
201630439349301338,570329786,Johnson Controls,PO Box 905240,Charlotte,NC,28290,HVAC Service,142545
201630439349301338,570329786,Allied Barton Security Services,161 Washington Street Suite 600,Conshohocken,PA,19428,Security Consulting,243761
201631349349301998,237434499,ABL Enterprises,PO BOX 613128,MEMPHIS,TN,381013128,FOOD SERVICES,1137474
201631349349301998,237434499,Management Professionals,1411-D Diggs Drive,RALEIGH,NC,27603,construction SVCS,418450
201631349349301998,237434499,BDO,PO BOX 642743,PITTSBURGH,PA,152642743,ACCOUNTING SERVICES,321167
201631349349301998,237434499,University Lease,PO BOX 2509,SANTA ANA,CA,92707,LEASING SERVICES,453109
201631349349301998,237434499,JENZABAR,PO Box 845939,BOSTON,MA,022845939,INFORMATION TECH.,192434
201631349349302543,440552485,MCCARTHY BUILDING CO,1341 NORTH ROCK HILL RD,ST LOUIS,MO,63124,CONSTRUCTION,7397271
201631349349302543,440552485,METRO AVIATION INC,PO BOX 7008,SHREVEPORT,LA,71137,AIRCRAFT OPERATIONS,7018262
201631349349302543,440552485,DEWITT AND ASSOCIATES,PO BOX 3378 GS,SPRINGFIELD,MO,65808,CONSTRUCTION,3711986
201631349349302543,440552485,MAYO MEDICAL LABS,200 SW FIRST STREET,ROCHESTER,MN,55805,LAB PURCHASED SVCS,1964891
201631349349302543,440552485,INTERMEDIX,6451 N FEDERAL HWY SUITE 100,FT LAUDERDALE,FL,33308,THIRD PARTY BILLING,1469579
201631349349302813,310537514,SODEXO INC AFFILIATES,1870 QUAKER WAY,WILMINGTON,OH,45177,FOOD SERVICES,1461932
201631349349302813,310537514,THE COLLABORATIVE INC,500 MADISON AVENUE,TOLEDO,OH,43604,ARCHITECTS,807671
201631349349302813,310537514,ALPHA OMEGA BUILDING SERVICES,2842 CULVER AVE,DAYTON,OH,45429,CUSTODIAL SERVICES,558647
201631349349302813,310537514,ROYALL COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,232282206,STUDENT RECRUITMENT,421321
201631349349302813,310537514,MICHAEL SCHUSTER ASSOCIATES,316 W 4TH ST STE 600,CINCINNATI,OH,45202,ARCHITECTS,253209
201640419349301734,540505922,Royall & Company,1920 East Parham Road,Richmond,VA,232282206,Consulting,367011
201640419349301734,540505922,Dominion Seven Architects,1000 Jefferson Street Suite 2A,Lynchburg,VA,24504,Architectual Services,267694
201640419349301734,540505922,CommonFund,Box 5493,Boston,MA,02206,Investment Management,232343
201640419349301734,540505922,Commworld,P O Box 1158,Forest,VA,24551,Cable Installation/Phone system,174766
201640419349301734,540505922,Jamerson-Lewis Construction,P O Box 10728,Lynchburg,VA,24506,Construction,10861618
201640479349301114,370673506,COLEMAN MEDICAL ASSOCIATES,180 SOUTH MAIN STREET,CANTON,IL,61520,PHYSICIAN SERVICES,6823934
201640479349301114,370673506,PJ HOERR INC,107 W COMMERCE,PEORIA,IL,61604,CONSTRUCTION CONTRACTOR,2449534
201640479349301114,370673506,ENDURACARE ACUTE CARE SERVICES LLC,3765 GOVERNMENT BLVD,MOBILE,AL,36693,REHAB SERVICES,1491243
201640479349301114,370673506,PEORIA SURGICAL GROUP LTD,1001 MAIN ST SUITE 300,PEORIA,IL,61606,PHYSICIAN SURGERY SERVICES,631750
201640479349301114,370673506,RENOVO SOLUTIONS LLC,13808 F STREET,OMAHA,NE,68137,REPAIR CONTRACTED SERVICES,472048
201630889349300443,590859121,DTZ SERVICES A UGL COMPANY,2000 W COMMERCIAL BLVD SUITE 119,FORT LAUDERDALE,FL,33309,FACILITIES MGMT CO,2753983
201630889349300443,590859121,BILTMORE CONSTRUCTION COMPANY INC,1055 PONCE DE LEON BLVD,BELLEAIR,FL,33756,CONSTRUCTION MGMT,1115887
201630889349300443,590859121,THE MV GROUP INCORPORATED,PO BOX 46785,ST PETERSBURG,FL,33741,MGMT CONSULTING,198057
201630889349300443,590859121,ERNST YOUNG LLP,PO BOX 101617,ATLANTA GA,GA,303921617,ACCOUNTING SERVICES,269100
201630889349300443,590859121,ELLUCIAN SUPPORT INC,4 COUNTRY VIEW RD,MALVERN,PA,193551408,SOFTWARE MAINTENANCE,152238
201631349349303013,131967321,KIRCHHOFF-CONSIGLI CONSTRUCTION,199 WEST ROAD,PLEASANT VALLEY,NY,12569,CONSTRUCTION/ RESTORATION,20725918
201631349349303013,131967321,ELLUCIAN COMPANY LP,62590 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,INFORMATION TECHNOLOGY,6826042
201631349349303013,131967321,LESSINGS,3500 SUNRISE HIGHWAY BUILDING 100,GREAT RIVER,NY,11739,FOOD SERVICES MANAGEMENT,2790688
201631349349303013,131967321,ARAMARK COPORATION DINING SERVICES,153 PERKINS STUDENT CENTER,NEWARK,DE,19716,FACILITY MAINTENANCE SERVICE,2690000
201631349349303013,131967321,DOUGHERTY CLIFFORD & WADSWORTH CORP,895 MARCONI AVENUE,RONKONKOMA,NY,11749,ADVERTISING/ MARKETING,2336242
201631349349304073,141338544,MEDICUS HOSPITALISTS LLC,22 ROULSTON ROAD,WINHAM,NH,03087,TEMPORARY MEDICAL STAFFING SERVICES,2772047
201631349349304073,141338544,ALL ABOUT STAFFING INC,1000 SAWGRASS CORP PARKWAY 5TH FLOO,SUNRISE,FL,33323,TEMPORARY MEDICAL STAFFING SERVICES,2208754
201631349349304073,141338544,FREEMAN WHITE,8845 RED OAK BLVD,CHARLOTTE,NC,28217,CONSTRUCTION SERVICES,2127683
201631349349304073,141338544,LAB CORP OF AMERICA,PO BOX 12140,BURLINGTON,NC,27216,LABORATORY SERVICES,2101951
201631349349304073,141338544,AOW ASSOCIATES INC,30 ESSEX STREET,ALBANY,NY,12206,CONSTRUCTION SERVICES,869066
201631559349300763,951667177,WE O'NEIL CONSTRUCTION CO FO CA,9485 HAVEN AVE,RANCHO CUCAMONGA,CA,91730,CONSTRUCTION & PROJECT MGMT,1793578
201631559349300763,951667177,VANCREST CONSTRUCTION CORPORATION,7171 N FIGUEROA ST,LOS ANGELES,CA,90042,CONSTRUCTION & PROJECT MGMT,1048259
201631559349300763,951667177,CAMBRIDGE ASSOCIATES LLC,125 HIGH STREET,BOSTON,MA,02110,INVESTMENT CONSULTING,630000
201631559349300763,951667177,FREDERICK FISHER AND PARTNERS ARCHITECTS,12248 SANTA MONIVA BLVD,LOS ANGELES,CA,90025,CONSULTING AND ARCHITECT/DESIGN,617396
201631559349300763,951667177,BERTIN BROTHERS CONSTRUCTION INC,1380 E ALTADENA DRIVE,ALTADENA,CA,91001,CONSTRUCTION & PROJECT MGMT,382690
201640629349300724,510064335,DELAMARVA CAMPUS HOUSING LLC,30 THE GREEN,DOVER,DE,19901,LEASING,4874388
201640629349300724,510064335,ARAMARK FOOD SERVICE,100 PENN SQUARE EAST,PHILADELPHIA,PA,19101,FOOD SERVICE,2978238
201640629349300724,510064335,NATIONAL MANAGEMENT RESOURCES CORP,113 CORPORATE EAST PARK DR,LAGRANGE,GA,30241,MAINTENANCE,1459622
201640629349300724,510064335,COVENTRY HEALTHCARE OF DE INC,750 PRIDES CROSSING SUITE 200,NEWARK,DE,19713,INSURANCE,950881
201640629349300724,510064335,CITY OF DOVER,15 LOOCKERMAN PLAZA,DOVER,DE,19901,HOUSING,811705
201640919349300214,430652667,HELMKAMP CONSTRUCTION CO,1 HELMKAMP DRIVE PO BOX 319,WOOD RIVER,IL,62095,Construction Services,2930950
201640919349300214,430652667,SAGE DINING SERVICES INC,1402 YORK RD STE 100,LUTHERVILLE,MD,21093,Food and food services,974350
201640919349300214,430652667,SYSCO ST LOUIS LLC,3850 MUELLER RD,ST CHARLES,MO,63301,Food and food services,857110
201640919349300214,430652667,Wegman Electric,PO Box 438,East Alton,IL,62024,Construction Services,688220
201640919349300214,430652667,Loellke Plumbing Inc,22974 E Country Rd,Jerseyville,IL,62052,Construction Services,479097
201641069349300749,560529999,ARAMARK SERVICES,1101 MARKET STREET,PHILADELPHIA,PA,19107,FOOD SERVICES,11415224
201641069349300749,560529999,SHELCO LLC,2320 CASCADE POINT BLVD,CHARLOTTE,NC,28208,GENERAL CONTRACTOR,6510260
201641069349300749,560529999,SMITH & JENNINGS INC,1020 HEDGECOCK ROAD,HIGH POINT,NC,27262,CONTRACTOR,6092498
201641069349300749,560529999,BUDD GROUP,195 BUDD BOULEVARD,WINSTON SALEM,NC,27103,MAINTENANCE SERVICES,5049326
201641069349300749,560529999,SAMET CORPORATION,309 GALLIMORE DAIRY ROAD,SUITE 102,GREENSBORO,NC,27409,GENERAL CONTRACTOR,3973685
201630479349301498,133508093,Nicholson Galloway Inc,261 Glen Head Road,GLEN HEAD,NY,11545,CONSTRUCTION,985828
201630479349301498,133508093,FUSEideas LLC,8 Winchester Place Suite 302,WINCHESTER,MA,01890,ENROLLMENT SERVICES,833460
201630479349301498,133508093,Hennessey Construction Co Inc,14 OAK STREET,CLOSTER,NJ,07624,CONSTRUCTION,741366
201630479349301498,133508093,Royall Company,1920 East Parham Road,RICHMOND,VA,23228,ENROLLMENT SERVICES,701509
201630479349301498,133508093,Studio Hillier LLC,190 Witherspoon STREET,PRINCETON,NJ,08542,CONSTRUCTION,694368
201630479349301558,370681530,Sodexo Inc,9801 Washingtonian Blvd,Gaithersburg,MD,20878,Food service,1722637
201630479349301558,370681530,Tree of Life Bookstores Inc,1500 South Western Ave,Marion,IN,46953,Book service,441870
201630479349301558,370681530,Royall & Company,1920 E Partham Rd,Richmond,VA,23228,Marketing,326125
201630479349301558,370681530,Jenzabar,PO Box 55018,Boston,MA,02205,Software Implementation,316792
201630479349301558,370681530,Hobsons Inc,50 E-Business Way,Cincinnati,OH,45241,Marketing,166350
201630479349301833,042225850,ARAMARK CORPORATION,291 SPRINGFIELD,CHICOPEE,MA,01013,FOOD SERVICES & FACILITIES MAINTENANCE,2623707
201630479349301833,042225850,MAROIS CONTRUCTION COMPANY,262 OLD LYMAN ROAD,SOUTH HADLEY,MA,01075,CONSTRUCTION SERVICES,499447
201630479349301833,042225850,WESTERN BUILDERS INC,73 PLEASANT STREET,GRANBY,MA,01033,CONSTRUCTION SERVICES,447532
201630479349301833,042225850,SISTERS SERVANT OF THE IMMACULATE HEART,2300 ADAMS AVE,SCRANTON,PA,18509,PURCHASED SERVICES,254988
201630479349301833,042225850,EBSCO INFORMATION SERVICES,10 ESTES STREET,IPSWICH,MA,01938,LIBRARY SERVICES,180688
201630899349300818,260152908,ID MEDIA,100 W 33RD STRET,NEW YORK,NY,10001,MARKETING CONSULTANT,5331902
201630899349300818,260152908,US INTERACTIVE MEDIA,1201 ALTMA LOMA ROAD,LOS ANGELES,CA,90069,MARKETING CONSULTANT,1733250
201630899349300818,260152908,SILTANEN PARTNERS ADVERTISING,353 CORAL ROAD,EL SEGUNDO,CA,90245,ADVERT CONSULTANT,1150180
201630899349300818,260152908,INSIDE TRACK INC,DEPT LA 22614,EL SEGUNDO,CA,90245,ENROLL CONSULTANT,1087726
201630899349300818,260152908,N2N SERVICES INC,3063 PEACHTREE,DULUTH,GA,30356,SOFTWARE DEVELOPERS,811991
201631249349300913,231365954,WAGMAN CONSTRUCTION INC,231 NORTH GEORGE STREET,YORK,PA,174011107,CONSTRUCTION,4559383
201631249349300913,231365954,ALEXANDER BUILDING CONSTRUCTION CO,315 VAUGHN STREET,HARRISBURG,PA,17110,CONSTRUCTION,1168146
201631249349300913,231365954,ECI CONSTRUCTION LLC,124 WEST CHURCH STREET,DILLSBURG,PA,17019,CONSTRUCTION,474308
201631249349300913,231365954,MCNEES WALLACE & NURICK,100 PINE STREET SUITE 550,HARRISBURG,PA,17101,LEGAL SERVICES,284382
201631249349300913,231365954,M ARTHUR GENSLER JR & ASSOCIATES INC,4541 COLLECTIONS CENTER DRIVE,CHICAGO,IL,606930001,ARCHITECTURAL SERVICES,199275
201640649349300004,231433899,SODEXO,PO BOX 905374,CHARLOTTE,NC,28290,MAINTENANCE CONTRACTOR,1113443
201640649349300004,231433899,PECO ENERGY,PO BOX 37632,PHILADELPHIA,PA,19101,UTILITY SUPPLIER,799094
201640649349300004,231433899,BRICKMAN GROUP LTD,3630 SOLUTIONS CENTER,CHICAGO,IL,60677,LANDSCAPING SERVICES,726390
201640649349300004,231433899,JP MORGAN,PO BOX 974675,DALLAS,TX,75397,INVESTMENT MANAGEMENT,615936
201640649349300004,231433899,NORTHERN TRUST COMPANY,50 S LASALLE ST,CHICAGO,IL,60675,CUSTODIAL AND INVESTMENT MANAGEMENT FEES,425868
201641099349300129,910916534,Northwest Security Services Inc,14824 Westminster Way N,Seattle,WA,98133,Security Services,445667
201641099349300129,910916534,Pulcon Inc,12045 Lakeside Place NE,Seattle,WA,98125,Construction Services,378243
201641099349300129,910916534,MTR Western LLC,720 S Forest Street,Seattle,WA,98134,Shuttle Service,228225
201641099349300129,910916534,Wilson Marketing Group,5502 141st Street SW,Edmonds,WA,98026,Printing Services,133675
201641099349300129,910916534,K L Gates,925 4th Avenue Suite 2900,Seattle,WA,98104,legal services,129824
201630919349300018,550394213,Parkhurst Dining Services,PO Box 6440914,Pittsburgh,PA,15264,Dining Services,1799177
201630919349300018,550394213,Ellucian,4375 Fair Lakes Ct,Fairfax,VA,22033,Software Services,257138
201630919349300018,550394213,N F Mansutto,116 Wood Street,Martins Ferry,OH,43935,Roofing Services,150724
201630919349300018,550394213,Tobey Karg Service Agemcy,4640 Campbell Run Road,Pittsburgh,PA,15205,Maintenance and repairs,157779
201630939349300008,420680351,MIDWEST FIELD TURF COMPANY,22 S MAIN SUITE B PO BOX 160,DENISON,IA,51442,ATHLETIC FIELD CONTRACTOR,784547
201630939349300008,420680351,RUFFALO NOEL LEVITZ,PO BOX 718,DES MOINES,IA,50303,INSTITUTIONAL ADVANCEMENT / ADMISSIONS C,378039
201630939349300008,420680351,AMPERAGE MARKETING,6711 CHANCELLOR DR,CEDAR FALLS,IA,50613,MARKETING CONSULTANT,335433
201630939349300008,420680351,FBG SERVICE CORPORATION,407 S 27TH AVE,OMAHA,NE,68131,CLEANING SERVICES,224728
201630939349300008,420680351,WAVERLY HEALTH CENTER,312 9TH ST SW,WAVERLY,IA,50677,HEALTH SERVICES,209512
201631259349300443,061519057,Aramark Facilities Services,1101 Market Street,Philadelphia,PA,19107,facility services management,2428220
201631259349300443,061519057,Sodexo Inc and Affiliates,9801 Washington Boulevard,Gaithersburg,MD,20878,dining services management,1594171
201631259349300443,061519057,Summit Rock Advisors,9 West 37th Street,12th Floor,New York,NY,10019,investment management,880049
201631259349300443,061519057,Babson College,231 Forest Street,Babson Park,MA,02457,shared administrative service,738046
201631259349300443,061519057,Royall and Company,1920 E Parham Road,Richmond,VA,23228,enrollment management,230839
201631319349302153,264232788,ACCURATE COMPUTER SERVICES INC,PO BOX 449,CAPON BRIDGE,WV,26711,IT SERVICES,1168204
201631319349302153,264232788,JRH CONSULTANTS,9900 GREENBELT RD E288,LANHAM,MD,20706,IT SERVICES,1146178
201631319349302153,264232788,MERIDIAN KNOWLEDGE SOLUTIONS LLC,80 IRON POINT CIRCLE 100,FOLSOM,CA,95630,IT SERVICES,854324
201631319349302153,264232788,GRACIE BANKS LLC,2900 HATBORO PL,UPPER MARLBORO,MD,20774,HUMAN RESOURCES,393568
201631319349302153,264232788,AMERICAN SIGN LANGUAGE INTERPRETERS,13707 ASHBY RD,ROCKVILLE,MD,20853,SIGN LANGUAGE INTERPRETING,192077
201640649349300239,741109631,CAPTURE LLC,20 MARCO LAKE DR STE 8,MARCO ISLAND,FL,341453644,COMPUTER DESIGN,250000
201640649349300239,741109631,DELTAK,1415 WEST 22ND STREET,OAK BROOK,IL,605232023,STUDENT RECRUITMENT,4940709
201640979349300614,383474281,DELL MARKETING,PO BOX 643561,PITTSBURGH,PA,15264,COMPUTER EQUIPMENT,105749
201621379349308812,956151774,HASKELL & WHITE LLP,300 SPECTRUM CENTER DR STE 300,IRVINE,CA,92618,AUDITING AND TAX SERVICE,253855
201621379349308812,956151774,SPENCER STUART,PO BOX 844501 98991,CHICAGO,IL,60693,EXECUTIVE RECRUITING,207108
201621379349308812,956151774,CONVERGINT TECHNOLOGIES,25257 EAGLE WAY,CHICAGO,IL,60678,TECHNOLOGY EQUIPMENT/SERVICE,187512
201621379349308812,956151774,HEALTH EDUCATION ADVOCATES,PO BOX 341156,LOS ANGELES,CA,90034,EDUCATION,186900
201621379349308812,956151774,ELLUCIAN LP,62578 COLLECTIONS CENTER DR,CHICAGO,IL,60693,SOFTWARE/SUPPORT,154105
201640989349300649,160755807,SODEXO INC,10 EARHARD DR,WILLIAMSVILLE,NY,14221,FOOD SERVICE PROVIDER,4170405
201640989349300649,160755807,RAYMOND KELLEY INC,33 MAIN ST,BOWMANSVILLE,NY,14026,CONSTRUCTION CONTRACTOR,1794028
201640989349300649,160755807,DTZ INC,4002 SOLUTIONS CENTER,CHICAGO,IL,606774000,CUSTODIAL SERVICES,1620596
201640989349300649,160755807,SCRUFARI CONSTRUCTION CO INC,3925 HYDE PARK BLVD,NIAGARA FALLS,NY,14302,CONSTRUCTION CONTRACTOR,836974
201640989349300649,160755807,COMDOC LEASING,10 JOHN JAMES AUDUBON PARKWAY,AMHERST,NY,142281149,PRINTING/COPYING SERVICES,749617
201641129349300704,410694747,BON APPETIT,100 HAMILTON AVENUE STE 400,PALO ALTO,CA,94301,FOOD SERVICE,8545148
201641129349300704,410694747,TERRA GENERALCONTRACTORS LLC,21025 COMMERCE BLVD,ROGERS,MN,55374,GENERAL CONTRACTOR,2557625
201641129349300704,410694747,RIVER CITY BUILDERS,98 MAIN STREET,NERSTRAND,MN,55053,GENERAL CONTRACTOR,939034
201641129349300704,410694747,BOLGER PUBLICATIONS INC,2465 MOMENTUM PLACE,CHICAGO,IL,60689,PUBLISHING,582015
201641129349300704,410694747,ICON CONSTRUCTORS LLC,13498 COUNTY ROAD 28,MABEL,MN,55954,BRIDGE CONTRACTOR,426214
201641169349300814,620476301,Hanbury Evans Wright Vlattas Company,120 Atlantic St,Norfolk,VA,235101729,Contractor,1668397
201641169349300814,620476301,Ernie Worley Landscaping Company,8965 N Gragg Rd,Millington,TN,380534844,Contractor,124500
201641169349300814,620476301,Old World Floors LLC,3110 Stage Post Dr Ste 107,Bartlett,TN,381334044,Contractor,122467
201641169349300814,620476301,Johnson Controls Inc,PO Box 905240,Charlotte,NC,282905240,Contractor,108358
201641169349300814,620476301,Ellucian Company LLC,62578 Collection Center Dr,Chicago,IL,606930625,Software Provider,100114
201630979349300513,383177823,HOUGHTON AND HOUGHTON,1281 ROCK VALLEY DR,ROCHESTER,MI,483076030,BOOKS & PRINTING,143220
201630979349300513,383177823,EDUCATION SALES & MARKETING LLC,45 GLOVER AVE,NORWALK,CT,06856,ENROLLMENT MANAGEMENT SERVICES,102645
201630979349300613,380321740,ROYAL WEST ROOFING,51 SUMMIT ST,BRIGHTON,MI,48116,ROOFING,161816
201630979349300613,380321740,RICHARD E MOHR,2401 RODD ST,MIDLAND,MI,486405802,FLOORING,135611
