object_id,ein,Dsc
201901359349301955,430654872,ANNUITY AND LIFE INCOME,10203102
201901359349301955,430654872,HEFA INTEREST SWAP,23332538
201901359349301955,430654872,SELF-INSURANCE LIABILITY,31725930
201901359349301955,430654872,US GOV'T REFUNDABLE GRANTS,22852260
201901359349301955,430654872,FUNDS HELD FOR OTHERS,95707
201901359349301955,430654872,ASSET RETIREMENT,6041570
201901359349301955,430654872,OTHER,700000
201931359349308543,410695596,OTHER LONG TERM LIABILITIES,57421614
201911649349300711,237400778,Security deposits,9790
201911649349300711,237400778,941 taxes payable,356
201911649349300711,237400778,NYNYC WT payable,92
201921349349307157,250717890,CAPITAL LEASE OBLIGATION,9213990
201921349349302747,340714777,GOVERNMENTAL LOAN PROGRAM,1617594
201921349349302522,430654854,ANNUITIES PAYABLE,87682
201921349349302522,430654854,CONDITIONAL ASSET RETIREMENT OBLIGATIONS,292426
201921349349302522,430654854,ACCRUED INTEREST PAYABLE,45938
201921349349302522,430654854,GOVERNMENT ADVANCES,120072
201921349349304952,560532296,Federal income taxes
201921349349304952,560532296,Advances from Federal Government for Student Loans,285008
201921349349304952,560532296,Due to Temporarily Restricted Funds
201941359349308979,480543734,DUE TO BETHANY COLLEGE TRUST,20621980
201941359349308979,480543734,CAPITAL LEASE,96066
201941359349308979,480543734,GOVERNMENT GRANTS PAYABLE,1539201
201941359349310174,920023588,DEPOSITS,34810
201941359349310174,920023588,INTEREST PAYABLE,178839
201941359349310174,920023588,NOTE PAYABLE TO APUF,3793874
201911919349300736,410684657,FEDERAL CAPITAL CONTRIBUTION - PERKINS,5463150
201911919349300736,410684657,ASSET RETIREMENT OBLIGATION,178026
201921349349306367,381367080,ACCRUED INTEREST,65668
201921349349306367,381367080,OBLIGATIONS UNDER SPLIT INTEREST AGREEMENT,21226
201921349349306367,381367080,STUDENT AND OTHER DEPOSITS,554053
201921349349306367,381367080,REFUNDABLE PERKINS LOAN ADVANCES,71825
201921349349306367,381367080,FUNDS HELD IN TRUST FOR OTHERS,8613
201921349349306367,381367080,DERIVATIVE LIABILITY,754050
201921349349306367,381367080,CAPITALIZED LEASE OBLIGATIONS,85015
201921629349300012,720408946,Refundable Loan Program,5303344
201921629349300012,720408946,Severance Liability,3941014
201921629349300012,720408946,Pension Benefts Payable,956000
201921629349300012,720408946,Annuities Payable,193267
201921629349300012,720408946,Funds Held for Others,129955
201931339349308123,350868152,annuity contracts payable,88379
201931339349308123,350868152,asset retirement obligations,900000
201931339349308123,350868152,U.S. government advances,1825100
201931339349305388,131967322,REFUNDABLE GRANTS,383157
201911349349306401,586044761,DEFERRED RENT,391911
201911349349306401,586044761,CAPITAL LEASE OBLIGATIONS,641252
201921429349300342,131624238,POSTRETIREMENT BENEFITS LIABILITIES,1932459
201921429349300342,131624238,GIFT ANNUITY PAYABLE,944138
201921429349300342,131624238,REFUNDABLE ADVANCES - US GOVERNMENT GRANTS,678903
201921409349300327,362539399,DEFERRED RENT OBLIGATION,1379614
201921409349300327,362539399,OBLIGATIONS UNDER CAPITAL LEASE,80557
201921409349300327,362539399,FUNDS HELD ON BEHALF OF ALUMNI ASSOCATION,13693
201921359349307737,330696561,REFUNDABLE ADVANCES FROM U.S. GOVERNMENT,187996
201901429349300025,570314422,ADVANCES FROM FEDERAL GOVERNMENT,195426
201901429349300025,570314422,POSTRETIREMENT BENEFITS OBLIGATION,7463963
201901429349300025,570314422,ASSET RETIREMENT OBLIGATIONS,478509
201901429349300025,570314422,ADVANCES UNDER LINE OF CREDIT,1300000
201901429349300025,570314422,CAPITAL LEASES PAYABLE,586602
201911349349305961,231352655,Student Deposits,1097824
201911349349305961,231352655,Asset Retirement Obligation,534000
201911349349305961,231352655,Government Advances for Student Loans,1301297
201911349349305961,231352655,2013 Series B Taxable Bonds,4276885
201911349349305961,231352655,Bond Issuance Cost,-172270
201941359349310759,314379585,POSTRETIREMENT BENEFITS OBLIGATION,6603352
201941359349310759,314379585,ADVANCES FROM FEDERAL GOVERNMENT,4009545
201941939349300619,135604699,REFUNDABLE FEDERAL GRANTS,2898876
201941939349300619,135604699,ASSET RETIREMENT OBLIGATIONS,2773608
201941939349300619,135604699,POSTRETIREMENT BENEFIT,51379
201941939349300619,135604699,STUDENT DEPOSITS,427238
201941939349300619,135604699,AMOUNTS HELD FOR OTHERS,192942
201941939349300619,135604699,CAPITAL LEASE OBLIGATION,831207
201901379349300000,530204707,UNDERFUNDED DEFINED BENEFIT PLANS,116807000
201901379349300000,530204707,RESERVE SELF-INSURED LIABILITIES,67091000
201901379349300000,530204707,REFUNDABLE ADVANCES UNDER US GOV'T,6333000
201901379349300000,530204707,ENVIRONMENTAL LIABILITIES,4799000
201901379349300000,530204707,DUE TO PROVIDENT,5621000
201901379349300000,530204707,UNCLAIMED PROPERTY,3380000
201901379349300000,530204707,STUDENT DEPOSITS AND REFUNDS,1487000
201901379349300000,530204707,RESERVES FOR LEGAL CONTINGENCIES,2450000
201901379349300000,530204707,OTHER,3418000
201901379349300135,131628150,ANNUITY PRINCIPAL,8645
201911659349301016,660201206,ANNUITIES,4195799
201911659349301016,660201206,INTERCOMPANY PAYABLE SERVICE FEE,767529
201911349349302481,231352665,FUNDS HELD IN CUSTODY FOR OTHERS,714373
201911349349302481,231352665,REFUNDABLE ADVANCES FOR STUDENT LOANS,1686619
201911349349307931,141442493,ACCRUED POST RETIREMENT-BENEFITS,10108944
201911349349307931,141442493,INTEREST RATE SWAP OBLIGATION,3870013
201911349349307931,141442493,US GOV'T GRANT REFUNDABLE,6146887
201911349349307931,141442493,ANNUITIES PAYABLE,178618
201901659349300530,951644037,US GOVERNMENT FUNDED STUDENT LOANS,13188362
201901429349300430,131740448,ANNUITIES PAYABLE,120733
201901429349300430,131740448,CAPITAL IMPROVEMENT ADVANCE,461538
201901429349300430,131740448,FUNDS ADVANCED BY CUS,2086870
201941359349312929,041843040,INTEREST RATE SWAPS,9507651
201941359349312929,041843040,LIFE INCOME OBLIGATIONS,20825771
201941359349312929,041843040,POST RETIREMENT AND SEPARATION,6468340
201941359349312929,041843040,FIN 47 OBLIGATION,19838454
201941359349312929,041843040,LEASE LIABILITIES,7514990
201921629349300212,620516509,Student deposits,583660
201921629349300212,620516509,Annuities payable,308071
201921629349300212,620516509,Deposits held for others,180160
201921359349310542,370661228,LINE OF CREDIT,6000000
201921359349310542,370661228,ANNUITIES PAYABLE,3533295
201911349349311006,952501387,INTEREST RATE SWAP AGREEMENT,13396671
201931339349302583,231484178,UNITRUST AND ANNUITY OBLIGATIONS,3076304
201931339349302583,231484178,FUNDS HELD FOR OTHERS,57667
201931339349302583,231484178,US GOVERNMENT ADVANCES,144780
201931339349302583,231484178,OTHER LONG TERM LIABILITIES,171428
201941909349300044,361521940,ADVANCES FROM US GOVT FOR STUDENT LOANS,2173081
201941909349300044,361521940,DEPOSITS HELD FOR OTHERS,177673
201941349349304059,590936101,"ADVANCES, STUDENT LOANS/FIN AID",9541500
201941349349304059,590936101,STUDENT DEPOSITS/ADV PAYMENTS,7102747
201941349349301314,550419865,ANNUITIES PAYABLE,641375
201941349349301314,550419865,FEDERAL STUDENT LOAN FUNDS,426130
201941349349301314,550419865,DEPOSITS AND ADVANCES,75891
201941349349301314,550419865,CAPITAL LEASES PAYABLE,220797
201941349349309369,953909672,PURCHASING CARD AND SELF INSURANCE ACCRUALS,755354
201911349349310791,756114836,Life Annuities Payable - Charitable Gift Annuities,3381
201911379349300116,231352236,Advances for Student Loans,687536
201921359349303017,113408254,RESERVE FOR REVIEW LIABILITY
201921359349303017,113408254,Accrued Rent
201941369349300864,436052681,DEPOSITS HELD FOR OTHERS,280422
201941369349300864,436052681,ANNUITIES PAYABLE,61792
201911689349300041,591571122,Accrued interest,62997
201911689349300041,591571122,Accrued payroll,2817009
201911689349300041,591571122,Federal program liabilities,40687
201911309349304886,950549600,PERKINS NSL,3058454
201911309349304886,950549600,ASSET RETIREMENT OBLIGATION,1673571
201911309349304886,950549600,LIABILITIES FOR ANNUITIES PAYABLE,4155329
201911309349304886,950549600,AMOUNTS HELD ON BEHALF OF OTHERS,14043
201941369349300449,381498763,CAPITAL LEASE OBLIGATION,13529060
201941369349300449,381498763,FAIR VALUE OF INTEREST RATE SWAP,1719168
201941369349300449,381498763,GOVERNMENT GRANTS REFUNDABLE,335513
201941369349300449,381498763,DEPOSITS HELD FOR OTHERS,145384
201941369349300449,381498763,ANNUITIES PAYABLE,18895
201931559349300803,680259118,DEFERRED REVENUE,106185
201931339349304808,042104229,INTEREST RATE SWAP AGREEMENTS,6042163
201931339349304808,042104229,INTEREST & ACCRUED LIABILITIES,4205467
201931339349304808,042104229,GOVERNMENT ADV. FOR STUDENT LOANS,594445
201931339349304808,042104229,ACCRUED PAYROLL AND OTHER BENEFITS,2715829
201931339349304808,042104229,ANNUITY OBLIGATIONS,442489
201941919349300434,111788788,BONDS PAYABLE,37332849
201941919349300434,111788788,REFUNDABLE GRANTS AND US GOVT,14396385
201941919349300434,111788788,POST-RETIREMENT HEALTH BENEFIT,7874877
201921359349308242,131740468,Unamortized Bond Premium,10322146
201921359349308242,131740468,Asset Retirement Obligation,1705000
201921359349308242,131740468,US Government Grants Refundable,1221672
201921359349308242,131740468,Liabilities Under Planned Giving Agreements,1011624
201921359349308217,042103865,OTHER LONG TERM LIABILITIES,1744502
201921359349308217,042103865,ANNUITY OBLIGATIONS,182715
201901359349302370,930391586,SPLIT INTEREST AGREEMENTS,2081638
201921349349304317,231355135,FED STUDENT LOAN GRANTS REFUNDABLE,14588537
201911349349300446,520591672,ANNUNITIES PAYABLE,737636
201911349349300446,520591672,US GOVERNMENT ADVANCES FOR STUDENT LOANS,1460530
201911349349300446,520591672,ASSET RETIREMENT OBLIGATIONS,1612624
201911349349300446,520591672,DEPOSITS,501636
201911349349300446,520591672,LEASE PAYABLE,2061787
201911349349300446,520591672,OTHER LIABILITIES,389896
201911349349300446,520591672,NON-RECOURSE OBLIGATION,5463362
201931339349302858,111797182,Conditional Asset Retirement Obligation,2299037
201931339349302858,111797182,Bond Interest Payable,1813350
201931339349302858,111797182,Deferred Rent,558993
201941359349309109,440552485,DEFERRED COMPENSATION,263140
201911349349309451,362662739,Postretirement Benefit Liabilities,298389
201911349349309451,362662739,Fair Value of Swap Agreement,385461
201911349349309451,362662739,Payable to Jewish Federation of Metropolitan Chicago,4540000
201911349349309776,131628206,INTEREST PAYABLE,896631
201911349349309776,131628206,ASSET RETIREMENT OBLIGATION,592543
201921349349306702,610673582,LIABILITIES A.L. CLOYD UNITRUST,23783
201921349349306702,610673582,DUE TO OTHER FUNDS,40488
201921349349306702,610673582,DEPOSITS,865
201921359349306222,310537516,Interest Rate Swap,12864542
201921359349306222,310537516,Refundable Advances,1959432
201921349349307112,251698677,DUE TO AFFILIATES,1639351
201921349349307112,251698677,457(B) PLAN,1002330
201921349349307112,251698677,OPTI FUND,385448
201941349349304494,020222182,SPLIT INTEREST AGREEMENTS,1660914
201941359349311679,860186050,ANNUITY LIABILITY,804744
201921359349305697,860255393,ANNUITIES DUE,4013
201921359349305697,860255393,NOTES PAYABLE,2860
201901429349301700,330720978,SECURITY DEPOSIT,4600
201901429349301700,330720978,STUDENT DEPOSIT,23575
201921359349306457,131834089,DUE TO AFFILIATE,769249
201921359349306457,131834089,ACCRUED EXPENSES,22742
201921359349306457,131834089,CREDIT LINE PAYABLE,1196
201921359349306457,131834089,OTHER LIABILITES,21000
201921359349306457,131834089,ACCRUED SALARIES,32624
201921359349306457,131834089,DEFERRED RENT,521
201921359349310917,710329353,457 Plan,1970044
201921359349310917,710329353,Capital Lease Obligation,1072357
201921359349310917,710329353,LINE OF CREDIT,6445703
201901919349300300,042304133,DUE TO ABCD REAL ESTATE CORP.,15732221
201901919349300300,042304133,FUNDS HELD FOR OTHERS,141689
201931339349300643,362387148,ANNUITY AND UNITRUST LIABILITIES,63396
201931339349300643,362387148,GOVERNMENT ADVANCES REFUNDABLE,806879
201931339349300643,362387148,STUDENT & OTHER REFUNDABLE DEPOSITS,562241
201931339349300643,362387148,INTEREST RATE SWAP,2801076
201931339349300643,362387148,CAPITAL LEASE OBLIGATIONS,161274
201931339349300803,560530005,LIABILITIES UNDER SPLIT INTEREST AGREEMENTS,244758
201931339349300803,560530005,INTEREST RATE SWAP LIABILITY,34841
201921359349307477,951664112,LIFE INCOME ANNUITIES PAYABLE,96135825
201921359349307477,951664112,FUNDS HELD IN TRUST FOR OTHERS,13811444
201921359349307477,951664112,GOVT STUDENT LOAN ADVANCES,1618265
201921359349307477,951664112,CAPITAL LEASE OBLIGATION,162891
201921359349307477,951664112,ASSET RETIREMENT LIABILITY,1937565
201921359349307477,951664112,AGENCY FUNDS PAYABLE,1810602
201921359349307477,951664112,VOLUNTARY DISABILITY INSURANCE,107313
201921349349301442,042103607,LINE OF CREDIT,639383
201921349349301442,042103607,ASSET RETIREMENT OBLIGATION,7757008
201921349349301442,042103607,LIABILITY - INTEREST RATE SWAP,17329236
201921349349301442,042103607,OTHER LIABILITIES,1307785
201941429349301104,310643552,ADVANCE TUITION,270345
201941429349301104,310643552,DEPOSITS HELD FOR OTHERS,14131
201921349349300702,942955205,STUDENT UNION FUND,279726
201921349349300702,942955205,DEFERRED RENT,3416745
201941369349301059,141340095,Accrued Post Retirement Obligations,16656782
201941369349301059,141340095,Asset Retirement Obligation,9771311
201941369349301059,141340095,Deposits,8789818
201941369349301059,141340095,Split Interest Obligations,7881740
201921919349300312,110461385,ASSET RETIREMENT OBLIGATION,114000
201921919349300312,110461385,CAPITAL LEASE OBLIGATION,293252
201931339349303758,237347292,TENANT SECURITY DEPOSITS,14900
201931699349300048,850271348,DEFERRED COMPENSATION,77934
201911349349301196,240795965,OTHER LIABILITIES,2444264
201911349349301196,240795965,SPLIT-INTEREST AGREEMENTS,4602102
201911349349301196,240795965,ADVANCE FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,1032537
201911349349301196,240795965,UNAMORTIZED BOND PREMIUM,142450
201911349349301196,240795965,UNAMORTIZED BOND DISCOUNT,-242134
201931339349305928,060776644,GOVERNMENT GRANTS REFUNDABLE - STUDENT LOANS,351922
201931339349305928,060776644,TAXABLE BONDS,27729487
201921359349310847,042105769,ANNUITIES PAYABLE,21693
201921359349310847,042105769,ADVANCES FROM DEPARTMENT OF ED,2228500
201921359349310847,042105769,TAXABLE BOND LIABILITIES,54152966
201921349349305532,362191242,Refundable government student loans,351926
201921349349305532,362191242,Obligation under capital lease,105113
201941349349301209,383519708,TUITION DEPOSITS,29000
201941349349301209,383519708,HOUSING DEPOSITS,57400
201921619349300907,310707369,Federal Perkins Loan Program Payable,809103
201921619349300907,310707369,Payable to Urbana Foundation,455550
201941349349306684,061627882,REFUNDABLE ADVANCES,933114
201911309349304941,161554414,NOTE PAYABLE TO ROBERTS WESLEYAN,212500
201911309349304941,161554414,DUE TO ROBERTS WESLEYAN,863811
201911309349304926,941156485,REFUNDABLE LOAN PROGRAM,243693
201911309349304926,941156485,DEFERRED INTEREST INCOME & GAIN ON SALE OF PROPERTY,1065925
201911309349304926,941156485,OTHER LONG-TERM LIABILITIES,798942
201941349349309504,131624225,REFUNDABLE ADVANCES FROM US GO,4826034
201941349349309504,131624225,ASSET RETIREMENT OBLIGATION,9403151
201941349349309504,131624225,LIFE INCOME LIABILITIES,655748
201941349349309504,131624225,DUE TO BCBS,2250000
201941349349309504,131624225,457B PLAN DFD COMPENSATION LIA,10484803
201941349349309504,131624225,OTHER LIABILITIES,971298
201941349349309504,131624225,"ASSETS HELD FOR AECOM, INC.",58383375
201931319349300108,391353508,TENANT SECURITY DEPOSITS AND OTHER LIABILITIES,144733
201941349349309419,593069793,Due to Related Organization,1978222
201941349349309419,593069793,Other Current Liabilities,355925
201941349349303899,210634981,OTHER LIABILITIES,201711
201941349349303899,210634981,CONDITIONAL ASSET RETIREMENT OBLIG,997437
201941349349303899,210634981,ANNUITY PAYMENT LIABILITY,64897
201941349349303899,210634981,TAXABLE BOND SERIES 2017H,12840908
201921359349305742,910565006,US Government loan funds,5007886
201921359349305742,910565006,Liabilities under split-interest agreement,8562779
201921359349305742,910565006,Unrealized loss on int. rate swap agreement,858233
201921359349305742,910565006,Asset retirement obligation,583998
201921359349305742,910565006,Capital lease liabilities,21034870
201941349349306989,941674865,Refundable advance,882524
201921379349301007,256068388,Payroll Liabilities,4817
201921379349301007,256068388,PA Sales Tax Payable,17
201921379349301007,256068388,Security Deposits Payable,1625
201921359349306027,010275130,Refundable Advances Under Federal Revolving Loan Program,35441
201921359349306082,721173156,ACCRUED PENSION COSTS,5586183
201921359349306082,721173156,DUE TO AFFILIATES,460962
201941349349304359,630315935,HBCU Capital Financing Loan CP,2704839
201941349349304359,630315935,HBCU Capital Financing Loan,30919950
201941359349311369,620502739,LOAN ADVANCES-PERKINS LOANS,3410327
201941359349311369,620502739,AGENCY FUNDS/STUDENT DEPOSITS,1060949
201941359349311369,620502739,INTEREST RATE SWAP OBLIGATION,12355
201941359349311369,620502739,CAPITAL LEASE OBLIGATIONS,150997
201931359349308508,042103629,U.S. GOVERNMENT LOAN ADVANCES,1821027
201931359349308508,042103629,ASSET RETIREMENT OBLIGATIONS,1848198
201931359349308508,042103629,ANNUITIES PAYABLE,873764
201931359349308508,042103629,DEPOSIT PAYABLE,809544
201911349349304636,231365353,OTHER LONG-TERM LIABILITIES,20195657
201911349349304636,231365353,EST THIRD PARTY SETTLEMENTS,6345873
201911349349304636,231365353,INTEREST PAYABLE,2936383
201911349349304636,231365353,OTHER CURRENT LIABILITIES,2304400
201921429349301462,930634049,US GOVERNMENT GRANTS REFUNDABLE,344442
201921429349301462,930634049,"UNITRUST, ANNUITY AND AGENCY FUNDS",11088
201921429349301462,930634049,FIN 47 RETIREMENT OBLIGATION,794708
201911349349306386,060646936,ACCRUED RETIREMENT BENEFITS,78609
201911349349306386,060646936,CAPITAL LEASES,912967
201911349349306386,060646936,INTEREST RATE SWAP,2210826
201911349349306386,060646936,LINE OF CREDIT,6000000
201911349349306291,370661496,ANNUITIES PAYABLE,1712072
201911349349306291,370661496,DEPOSITS HELD IN CUSTODY FOR OTHERS,442831
201911349349306291,370661496,ASSET RETIREMENT OBLIGATION,212902
201911349349306291,370661496,CAPITAL LEASE OBLIGATION,332363
201911349349306361,540573801,RESTRICTED DEPOSITS HELD BY TRUSTEE,1078672
201931339349307743,522347972,DUE TO DOE,256560
201911349349310561,946135772,CAPITAL LEASE OBLIGATION,10412
201911349349310561,946135772,DUE TO ACT MARKET,32816595
201911349349310561,946135772,PENSION PLAN LIABILITY,745919
201911349349310561,946135772,DEFERRED DEVELOPER FEES,2076923
201921349349307637,240795453,REFUNDABLE ADVANCES FOR FEDERAL STUDENT LOANS,1299369
201921349349307637,240795453,CAPITAL LEASE OBLIGATIONS,384666
201911349349307886,440562048,Refundable Student Loans,963958
201911349349305046,231352294,OTHER LIABILITIES,1975222
201911349349305046,231352294,TJU OBLIGATED GROUP LIABILITY,95624548
201941339349303184,231352683,EMPLOYEE AND FORMER EMPLOYEES,5945000
201941339349303184,231352683,DONORS,15002000
201941339349303184,231352683,POSTRETIREMENT HEALTH BENEFIT,14468000
201941339349303184,231352683,CONDITIONAL ASSET RETIRMNT OBL,1089000
201921359349306722,510064335,LEASES PAYABLE,146654
201921359349306722,510064335,FAIR VALUE IN INTEREST RATE SWAPS,158754
201941359349310324,570324915,FUNDS HELD FOR OTHERS,220476
201941359349310324,570324915,OBLIGATION UNDER SPLIT-INTEREST AGR,81949
201941359349310324,570324915,U.S. GOVERNMENT ADVANCES,746853
201931339349307078,880435559,DEFERRED RENT PAYABLE,7482038
201911569349300136,390806251,Federal income taxes
201911569349300136,390806251,Payable under securities lending agreement,15951000
201911569349300136,390806251,Payable to beneficiaries unders split-interest agreements,2000000
201911569349300136,390806251,Refundable federal loan grants,40982000
201911569349300136,390806251,Postretirement benefits payable,4173000
201931409349300218,550357072,REFUNDABLE ADVANCES,2226900
201941359349310814,426081293,ANNUITIES PAYABLE,354000
201941359349310814,426081293,CONDITIONAL ASSET RETIREMENT OBLIGATION,687914
201901359349313760,741613878,OTHER LIABILITIES - GIFT ANNUITIES,1031962
201901359349313760,741613878,INTEREST RATE SWAP LIABILITY,32067745
201941359349308214,941610694,DEFERRED RENT,50813
201941359349308214,941610694,DUE TO AFFILIATES,1662010
201941359349308214,941610694,STUDENT ASSOCIATION FUNDS,249616
201941359349308214,941610694,NOTE PAYABLE TO AFFILIATE,16155792
201921359349306622,340714363,ANNUITY OBLIGATIONS,15141111
201941359349308254,741180151,ACCRUED LIABILITIES,565491
201941359349308254,741180151,DEPOSITS HELD IN CUSTODY FOR OTHERS,94922
201941359349308254,741180151,CAPITAL LEASE LIABILITY,640566
201911309349305281,951664100,Liability for staff retirement,2999805
201911309349305281,951664100,Annuities payable,1400268
201911309349305281,951664100,Government advances for student loan,528964
201931359349310883,560603922,Federal income taxes
201931359349310883,560603922,Capital lease obligation,397100
201921349349303922,250965406,DUE TO EXEMPT AFFILIATE,687656
201921349349303922,250965406,POST RETIREMENT ACCRUAL/NON QUALIFIED PENSION,256566
201921349349303922,250965406,CAPITAL LEASE,647134
201921349349303922,250965406,MISCELLANEOUS LIABILITIES,336881
201921349349303827,042134818,TUITION AND FEES BILLED IN ADVANCE,7126401
201921349349301962,580566212,STUDENT DEPOSITS,291968
201921349349301962,580566212,ANNUITIES PAYABLE,650774
201921349349301962,580566212,CAPITAL LEASE LIABILITIES,137360
201921429349301507,546039600,OBLIGATIONS UNDER SPLIT INTEREST AGREEMENTS,183840
201921429349301507,546039600,CAPITAL LEASE OBLIGATIONS,765463
201921429349301507,546039600,AGENCY FUNDS,192341
201921919349301027,580566256,INTEREST PAYABLE,29266249
201921919349301027,580566256,PROFESSIONAL LIABILITY RESERVE,277869047
201921919349301027,580566256,FUNDS HELD IN TRUST FOR OTHERS,791840958
201921919349301027,580566256,GOV ADVANCE-FEDERAL LOAN PROG,18659385
201921919349301027,580566256,ANNUITIES PAYABLE,15704341
201921919349301027,580566256,LIABILITY FOR DERIVATIVES,127869979
201921919349301027,580566256,ASSET RETIREMENT OBLIGATION,52433582
201901289349301735,410693960,Annuities and Unitrusts,1214277
201911359349310511,042103542,LIAB. FOR LIFE INCOME OBLIGATION,36753135
201911359349310511,042103542,POST RET. BENEFIT OBLIGATION,65663963
201911359349310511,042103542,INTEREST SWAP AGREEMENT,9875892
201911359349310511,042103542,ASSET RETIREMENT OBLIGATIONS,3515363
201911359349310511,042103542,OTHER LIABILITIES,5127641
201941969349302269,430746185,GOVERNMENT GRANTS REFUNDABLE,4267026
201901969349301905,941156365,SECURITY AGREEMENTS,88373766
201901969349301905,941156365,US GOVERNMENT REFUNDABLE LOAN,39678504
201901969349301905,941156365,INC.BENEFICIARY SHARE-SPLIT IN,541557648
201901969349301905,941156365,"-IES SOLD, NOT YET PURCHASED",69092126
201941339349305054,350869045,Annuity and trust liability,13404240
201941339349305054,350869045,Advances from federal government for student loans,3323883
201941339349305054,350869045,Accumulated postretirement benefit obligation,17235528
201941339349305054,350869045,Fair Value of Interest Rate Swap,13310013
201941339349305054,350869045,Dining Service Program Advance,5585714
201941349349306444,550357039,REFUNDABLE ADVANCES UNDER GOVT GRANT,2262396
201941349349306444,550357039,CAPITAL LEASE OBLIGATIONS,1041415
201911309349302171,382080820,457 PLAN,614033
201911339349302401,951699394,Annuities Payable,686791
201911339349302401,951699394,Deposits,1057796
201911339349302401,951699394,Assets Held for Auxiliary Organizat,168637
201911339349302401,951699394,Perkins Loan Funds Repayable to Fed,533462
201911339349306501,042103638,Annuity obligations,2159885
201911339349306501,042103638,Government advances for student loans,2322318
201911339349306501,042103638,Asset retirement obligations,1575081
201911339349306501,042103638,Student deposits,1077024
201941359349302369,210634501,DEP HELD IN CUSTODY FOR OTHERS,138939000
201941359349302369,210634501,LIAB.-PLANNED GIVING ARRANGEME,94742000
201941359349302369,210634501,POST RETIREMENT BENEFITS,388086000
201911339349306716,951664101,Life income and Annuities payable,48199403
201911339349306716,951664101,Funds held in trust,2850840
201911339349306716,951664101,Government advance for student loans,932305
201911339349306716,951664101,Asset Retirement Obligation,851569
201911339349306456,410969244,ANNUITIES PAYABLE,512568
201911339349306456,410969244,GOV'T GRANTS REPAYABLE,5082241
201911339349306456,410969244,STUDY ABROAD DEPOSITS,1010415
201911339349306456,410969244,ASSET RETIREMENT OBLIGATION,2129126
201931309349300428,221494434,POST-RETIREMENT BENEFIT LIABILITIES,25091317
201931309349300428,221494434,FIN 47 ASSET RETIREMENT OBLIGATION,14349935
201931309349300428,221494434,U.S. GOVT GRANTS REFUNDABLE,9664788
201931309349300428,221494434,DEFERRED LIABILITIES,4466995
201931309349300428,221494434,MISCELLANEOUS OTHER,1662618
201902249349301685,020222215,OTHER,1579666
201902249349301685,020222215,MALPRACTICE TAIL LIABILITY,1241701
201902249349301685,020222215,ENVIRONMENTAL LIABILITY,6326526
201902249349301685,020222215,PENSION LIABILITY,5214157
201902249349301685,020222215,REDISTRIBUTION,961601
201902249349301685,020222215,LOSS IN INVESTMENT,1559704
201902249349301685,020222215,DUE TO THIRD PARTIES,3853434
201941359349303044,420680404,SPLIT INTEREST AGREEMENTS,3002340
201941349349303304,710246213,ANNUITIES PAYABLE,53672
201941349349303304,710246213,STUDENT DEPOSITS,241464
201941349349303304,710246213,CONDITIONAL ASSET RETIREMENT OBLIGATION,1193956
201941349349303304,710246213,FEDERAL CONTRIBUTION PAYABLE,600421
201941349349303304,710246213,ACCRUED INTEREST PAYABLE,291689
201901199349301210,271906132,Loans Payable
201901199349301210,271906132,Accrued Rent,322901
201901199349301210,271906132,Refunds Payable,265944
201921219349301867,132981115,OTHER DEBT,406320
201921219349301867,132981115,CAPITAL LEASE OBLIGATION,1308151
201902259349300810,060646715,Accrued Post Retirement Expenses,29235299
201902259349300810,060646715,IBNR Malpractice Reserve,2521546
201902259349300810,060646715,Other Liabilities,2883681
201902259349300810,060646715,Long Term Debt - Intercompany,81401336
201902259349300810,060646715,Accrued Malpractice Claims,15122482
201902259349300810,060646715,Hospital Provider Tax,5528763
201902259349300810,060646715,General Reserve,949545
201902489349300640,363160536,DUE TO AFFILIATES,1980080
201921359349307527,237421224,DEFERRED RENT,2527668
201921359349307527,237421224,FINANCED LEASEHOLD IMPROVEMENT PAYABLE,3468655
201921359349307527,237421224,PAYABLE AFFILIATE,363076
201911309349302546,810378823,DEPOSITS HELD IN CUSTODY FOR OTHERS,194093
201911339349304226,350868188,Short-term borrowing,151475393
201911339349304226,350868188,Government advances for student loans,18736167
201911339349304226,350868188,Liabilities associated with investments,1474606448
201911339349304226,350868188,Obligations under split-interest agreements,185098414
201911339349304226,350868188,Conditional asset retirement obligations,25330367
201911339349304226,350868188,Pension and other accrued postretirement benefits,102899330
201911339349304226,350868188,Debt-related derivative instruments,14493382
201911339349304226,350868188,Student organization funds and other deposits,5804509
201911339349304226,350868188,Self-insurance reserves,5063759
201911339349304226,350868188,Other liabilities,10574150
201911339349301411,520591658,POST RETIREMENT OBLIGATION,7123943
201911339349301411,520591658,DEFERRED COMPENSATION,4633838
201911339349301411,520591658,MERRILL LYNCH SWAP,13184007
201911339349301411,520591658,MALPRACTICE TAIL LIABILITY,153774
201911339349301411,520591658,CARDINAL DEPOSIT,2269259
201911339349301411,520591658,RETIREMENT ANNUITY PLAN OBLIGATION,5333892
201911339349301411,520591658,ESTIMATED TAIL LIAB GIC,2821545
201922559349301132,350715530,ASSETS HELD FOR OTHERS,443949
201922559349301132,350715530,ANNUITIES AND TRUSTS PAYABLE,1358965
201941919349300039,251094922,NEW MARKETS TAX CREDIT,6750000
201941919349300039,251094922,CONDITIONAL ASSET RETIREMENT OBLIGATION,2621691
