object_id,ein,FrmAndLnRfrncDsc
201721329349303462,581357177,"SCHEDULE E, PART I, LINE 6","THE FINANCIAL AID SCAD RECEIVES FROM GOVERNMENT AGENCIES CONSISTS OF FEDERAL TITLE IV STUDENT FINANCIAL ASSISTANCE PROGRAMS, VETERANS ADMINISTRATION BENEFITS, STATE-SUPPORTED VOCATIONAL REHABILITATION FUNDING, AND FUNDS FROM MANY STATES THE MOST PREDOMINANT OF WHICH IS THE STATE OF GEORGIA."
201741289349300994,250964126,"SCHEDULE E, PART I, LINE 3",THE CORPORATION'S RACIALLY NONDISCRIMINATORY POLICY IS PUBLICIZED DURING THE RECRUITING AND ADMISSIONS PROCESS.
201741289349300994,250964126,"SCHEDULE E, PART I, LINE 6","SAINT VINCENT COLLEGE RECEIVES THE FOLLOWING ASSISTANCE FROM GOVERNMENTAL AGENCIES: PENNSYLVANIA INSTITUTIONAL GRANT, NATIONAL SCIENCE FOUNDATION, US SMALL BUSINESS ADMINISTRATION, PA DEPT OF ENVIRONMENTAL PROTECTION, PA COUNCIL ON THE ARTS, PA HIGHER EDUCATION ASSISTANCE AGENCY, PA DEPT OF HEALTH, PA DEPT OF PUBLIC WELFARE, PA DEPT OF COMMUNITY AND ECONOMIC DEVELOPMENT, US DEPT OF HEALTH AND HUMAN SERVICES, US DEPARTMENT OF EDUCATION, PA DEPT OF EDUCATION, PA LIQUOR CONTROL BOARD, OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT, NATIONAL AERONAUTICS AND SPACE ADMINISTRATION, PA DEPARTMENT OF TRANSPORTATION, NATIONAL ENDOWMENT FOR THE HUMANITIES, PA REDEVELOPMENT ASSISTANCE CAPITAL PROGRAM, PA NATIONAL GUARD, PA OFFICE OF VOCATIONAL REHABILITATION, DEPARTMENT OF VETERAN AFFAIRS AND FINANCIAL AID TITLE IV FUNDS."
201741669349300719,310707369,"Schedule E, Part I, Line 3","As the University draws students from across the country, it satisfies the requirement by including a statement of the University's racially nondiscriminatory policy in brochures, catalogs and other written communications in addition to its website."
201741669349300719,310707369,"Schedule E, Part I, Line 6","The University receives significant amounts of financial aid from Federal and state agencies. These funds represent financial aid for students attending the University to assist them with tuition costs, books, fees and living expenses. Any financial aid that is not applied to payment of amounts due the University are passed on to the student."
201711329349305041,390806251,6a,The university receives a variety of federal and state grants.
201711359349311011,540946734,"SCHEDULE E, PART I, LINE 3","LIBERTY UNIVERSITY DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE, AND FOLLOWS A RACIALLY NON-DISCRIMINATORY POLICY AS TO STUDENTS. THIS POLICY IS ONLINE AND IN ALL THE BROCHURES AND CATALOGS DEALING WITH ADMISSION AND SCHOLARSHIPS."
201711359349311011,540946734,"SCHEDULE E, PART I, LINE 6","LIBERTY UNIVERSITY PROCESSES AND DISTRIBUTES FEDERAL AND STATE FINANCIAL AID IN THE FORM OF GRANTS, LOANS, AND SCHOLARSHIPS TO STUDENTS TO HELP WITH EDUCATION-RELATED EXPENSES. SUCH STUDENT FINANCIAL AID IS AWARDED ON THE BASIS OF FINANCIAL NEED BASED ON PRESCRIBED GOVERNMENTAL FORMULAS."
201731309349301618,141442493,"SCHEDULE E, LINE 3",The college publicizes its racially nondiscriminatory policy on its website (marist.edu) to make the policy known to all parts of the general community it serves.
201731309349301618,141442493,"SCHEDULE E, LINE 6A",The college receives financial aid and other grants from federal and state agencies.
201701359349313775,630400608,6a,"The College offers scholarships and student financial aid to assist with meeting the students financial obligations. The Financial Aid Office has the necessary policies and procedures to ensure that the College adheres to and complies with federal regulations regarding eligibility for student financial aid. Requirements for receiving scholarships depend on other factors, such as grade point average, family income, or athletic talents."
201741359349302949,200909475,"SCHEDULE E, PART I, LINE 3",THE POLICY IS CIRCULATED IN GENERAL CIRCULARS OF THE DENOMINATION AND MISSION AGENCIES FROM WHICH OLIVET UNIVERSITY RECRUITS ITS STUDENTS.
201741259349200939,113284934,SCHOOLS,"THE SCHOOL CATALOG IS PROVIDED ON THE GRADUATE SCHOOL WEB PAGE OF THE NORTHWELL HEALTH, INC. WEBSITE. IT IS ALSO AVAILABLE ONLINE FROM PETERSON'S GUIDE TO COLLEGES, AND IS AVAILABLE IN PRINT UPON REQUEST."
201731359349301753,010211497,"Schedule E, Part I, Line 3","The College includes a statement of its racially nondiscriminatory policy in all brochures and catalogs dealing with student admissions, programs and scholarships."
201731359349301753,010211497,"Schedule E, Part I, Line 6","The College receives government grants for financial aid to students, faculty research, support of various innovative academic programs and energy related projects."
201731329349305958,030214106,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
201731329349305958,030214106,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201731329349305958,030214106,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201701359349306270,362270695,Line 3,THIS COLLEGE IS CATEGORIZED UNDER SECTION 4.03(2)(B) AND AS SUCH WE FULFILL THE PUBLICITY REQUIREMENT BY COMPLYING WITH SECTION 4.02 SUPRA. THIS COLLEGE IS CATEGORIZED UNDER SECTION 4.03(2)(B) AND AS SUCH WE FULFILL THE PUBLICITY REQUIREMEMNT BY COMPLYING WITH SECTION 4.02 SUPRA.
201701359349306270,362270695,Line 6b,DEPARTMENT OF EDUCATION FINANCIAL AID PROGRAMS
201741319349303099,530196584,"SCHEDULE E, LINE 3","THE POLICY IS PUBLISHED ON THE UNIVERSITY'S WEBSITE AND IS PRINTED IN ALL MAJOR UNDERGRADUATE AND GRADUATE APPLICATION MATERIALS, INCLUDING UNDERGRADUATE AND GRADUATE BULLETINS AND COURSE CATALOGS, STUDENT HANDBOOKS, FINANCIAL AID SOURCEBOOKS, GUIDE TO STUDENT RIGHTS AND RESPONSIBILITIES, AND EMPLOYMENT APPLICATION MATERIALS. THE UNIVERSITY CONTINUES IN ITS EFFORTS TO ENSURE ALL SUPPLEMENTARY WRITTEN COMMUNICATIONS ALSO INCLUDE A REFERENCE TO THE POLICY."
201741319349303099,530196584,"SCHEDULE E, LINE 6A","THE UNIVERSITY RECEIVES FINANCIAL ASSISTANCE FROM VARIOUS GOVERNMENTAL AGENCIES, WITHIN THE FEDERAL GOVERNMENT AND WITHIN LOCAL JURISDICTIONS. THE GOVERNMENTAL GRANTS AND CONTRACTS SUPPORT CERTAIN RESEARCH PROJECTS AND STUDENT FINANCIAL AID."
201741319349303099,530196584,"SCHEDULE E, LINE 6B","THE UNIVERSITY DETECTED AND SELF REPORTED A THEFT THAT HAD BEEN PERPETRATED BY AN INDIVIDUAL WITH CRIMINAL INTENT IN COLLUSION WITH OTHERS ON A FEDERAL COOPERATIVE AGREEMENT. ACTIVITY ON THAT AGREEMENT WAS PARTIALLY SUSPENDED ON JUNE 29, 2004 DURING THE INVESTIGATION AND THE INDIVIDUAL WAS TERMINATED AND SUBSEQUENTLY IMPRISONED. ALL ACTIVITY ON THE AGREEMENT WAS FULLY REINSTATED ON OCTOBER 31, 2005."
201731359349301823,314379507,"SCHEDULE E, PART I, LINE 3","ALL APPLICATIONS, COURSE CATALOGS, AND THE STUDENT HANDBOOK PUBLICIZE OUR NONDISCRIMINATORY POLICY. THE PUBLICATIONS ARE PROVIDED TO ALL PROSPECTIVE AND ENROLLED STUDENTS."
201731359349301823,314379507,"SCHEDULE E, PART I, LINE 6","GOVERNMENT FINANCIAL AID - KENYON COLLEGE RECEIVES STUDENT FINANCIAL ASSISTANCE FROM THE U.S. DEPARTMENT OF EDUCATION. THE ASSISTANCE CONSISTS OF THE FOLLOWING FEDERAL PROGRAMS: NATIONAL DIRECT STUDENT LOANS, PELL GRANTS, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS, AND COLLEGE WORK STUDY PROGRAMS. THE COLLEGE ALSO RECEIVES SOME RESEARCH GRANTS AND EQUIPMENT GRANTS FROM VARIOUS GOVERNMENTAL AGENCIES."
201731329349305998,042133255,RACIALLY NONDISCRIMINATORY POLICY,"PART I, QUESTION 3 SUFFOLK UNIVERSITY DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, NATIONAL ORIGIN, RELIGION, SEX, AGE, DISABILITY, SEXUAL ORIENTATION, GENDER IDENTITY, GENDER EXPRESSION, GENETIC INFORMATION, VIETNAM-ERA OR DISABLED-VETERAN STATUS IN ITS EMPLOYMENT, ADMISSION POLICIES, OR IN THE ADMINISTRATION OR OPERATION OF, OR ACCESS TO ITS ACADEMIC AND NON-ACADEMIC PROGRAMS AND POLICIES. IT DOES NOT DISCRIMINATE ON THE BASIS OF DISABILITY IN VIOLATION OF SECTION 504 OF THE REHABILITATION ACT OF 1973. THE UNIVERSITY PUBLISHES ITS RACIALLY NONDISCRIMINATORY POLICY ON THE UNIVERSITY'S WEBSITE, APPLICATIONS FOR EMPLOYMENT, AND STUDENT, EMPLOYEE AND FACULTY HANDBOOKS."
201731329349305998,042133255,FINANCIAL AID OR ASSISTANCE FROM GOVERNMENTAL AGENCY,"LINE, 6A THE UNIVERSITY RECEIVES AID FOR STUDENTS FROM SUCH FEDERAL PROGRAMS AS PELL, SEOG, FEDERAL WORK STUDY, PERKINS, DIRECT LOANS, ETC. THE UNIVERSITY IS ALSO THE RECIPIENT OF SEVERAL FEDERAL AND STATE GRANTS FROM AGENCIES SUCH AS THE U.S. DEPARTMENT OF JUSTICE PROGRAMS, NATIONAL SCIENCE FOUNDATION AND THE U.S. DEPARTMENT OF EDUCATION, AMONG OTHERS."
201731329349304438,050259080,"SCHEDULE E, PART I, LINE 3",A NON-DISCRIMINATORY POLICY STATEMENT IS INCLUDED IN ALL PUBLIC ANNOUNCEMENTS AND PUBLICATIONS.
201731329349304438,050259080,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES FEDERAL GOVERNMENT FUNDS (TITLE IV) TO BE USED IN THE STUDENT FINANCIAL AID PROGRAM. THE FUNDS RECEIVED INCLUDE PELL GRANTS, SUPPLEMENTAL EDUCATION OPPORTUNITY GRANTS, FEDERAL WORK STUDY AND PARTICIPATION IN THE FEDERAL DIRECT LOAN PROGRAMS (SUBSIDIZED STAFFORD, UNSUBSIDIZED STAFFORD, PARENT PLUS LOANS). IN ADDITION, THE UNIVERSITY RECEIVED AN APPROPRIATION FROM THE FEDERAL GOVERNMENT FOR USE IN THE REHABILITATIVE SERVICES GRADUATE DEPARTMENT. ALL GRANTS ARE REVIEWED, EVALUATED AND REPORTED (A-133) BY THE UNIVERSITY'S INDEPENDENT AUDITOR, MAYER HOFFMAN MCCANN PC."
201731319349304383,522347972,"SCHEDULE E, PART I, LINE 3",THE NON-DISCRIMINATORY POLICY IS DOCUMENTED IN THE PRINTED CATALOGUE AS WELL AS UNDER THE ADMISSIONS PAGE ON THE WEB SITE - WWW.WMI.EDU.
201721359349308062,741238438,Line 3,PAUL QUINN PROVIDES A DETAIL NON-DISCRIMINATORY POLICY IN THE STUDENT HANDBOOK. A COPY OF THE HANDBOOK IS PROVIDED TO EACH STUDENT UPON ADMISSION. A CURRENT OR AMENDED COPY OF THE HANDBOOK IS AVAILABLE ON THE PQC WEBSITE. PAUL QUINN PROVIDES A DETAIL NON-DISCRIMINATORY POLICY IN THE STUDENTS HAND BOOK. DISCRIMINATION OF ANY KIND THREATENS THIS TYPE OF LEARNING ENVIRONMENT IN THAT IT COMPROMISES INSTITUTIONAL INTEGRITY AND TRADITIONAL ACADEMIC VALUES. DISCRIMINATION INHIBITS THE INDIVIDUALS PERFORMANCE AS A STUDENT OR EMPLOYEE.
201721359349308062,741238438,Line 4d
201721359349308062,741238438,Line 6b,NO RIGHTS TO FEDERAL FUNDING HAVE BEEN SUSPENDED.
201701359349311455,570314422,"SCHEDULE E, PART I, LINE 3","WOFFORD COLLEGE GENERALLY PUBLISHES THE FOLLOWING STATEMENT IN ALL OF ITS COURSE CATALOGS, BROCHURES, AND ON ITS WEBSITE. IT IS THE POLICY OF WOFFORD COLLEGE TO PROVIDE EQUAL OPPORTUNITIES AND REASONABLE ACCOMODATION TO ALL PERSONS REGARDLESS OF RACE, COLOR, CREED, RELIGION, SEX, AGE, NATIONAL ORIGIN, DISABILITY, VETERAN STATUS, SEXUAL ORIENTATION OR OTHER LEGALLY PROTECTED STATUS IN ACCORDANCE WITH APPLICABLE FEDERAL AND STATE LAWS."
201701359349311455,570314422,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES ANNUAL PAYMENTS FROM THE CITY OF SPARTANBURG AND COUNTY OF SPARTANBURG TO REPAY THE COLLEGE FOR THE CONSTRUCTION OF A PHYSICAL ACTIVITIES BUILDING AND FOOTBALL STADIUM CONSTRUCTED IN 1994-1995. THE COLLEGE RECEIVES FEDERAL PELL GRANTS AND WORK STUDY FUNDS FROM THE US DEPARTMENT OF EDUCATION AND IN-TURN AWARDS THESE FUNDS TO ITS STUDENTS WITH FINANCIAL NEED. IN ADDITION, THE COLLEGE IS REIMBURSED BY THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION AND THE NATIONAL SCIENCE FOUNDATION FOR A COUPLE OF SMALL RESEARCH PROJECTS ON CAMPUS."
201721359349304062,750957351,Line 3,ALL ADVERTISING AND PUBLICATION PROVIDED BY THE COLLEGE HAS ALL OF THE PROPER NON DISCRIMINATION WORDING IN THEM.
201721359349304062,750957351,Line 6b,THEY HAVE NEVER LOST THEIR RIGHT TO FEDERAL FINANCIAL AID.
201721359349303412,542116256,"Schedule E, Part I, Line 3",The School places a statement in all application materials and also publicly states in public information sessions held for prospective students and parents.
201721359349303412,542116256,"Schedule E, Part I, Line 6",The School receives federal and state financial assistance related to its charter school status.
201721329349306747,951667177,"SCHEDULE E, PART I, LINE 3",THE COLLEGE ADVERTISES THE POLICY IN BROCHURES TO POTENTIAL STUDENTS AND ON THE COLLEGE'S WEBSITE.
201721329349306747,951667177,"SCHEDULE E, PART I, LINE 5","GENERALLY, OCCIDENTAL COLLEGE AWARDS SCHOLARSHIPS AND OTHER FINANCIAL ASSISTANCE IN A WAY TO AFFIRM OUR MISSION, ""TO PROVIDE A GIFTED AND DIVERSE GROUP OF STUDENTS WITH A TOTAL EDUCATIONAL EXPERIENCE OF THE HIGHEST QUALITY -- ONE THAT PREPARES THEM FOR LEADERSHIP IN AN INCREASINGLY COMPLEX, INTERDEPENDENT AND PLURALISTIC WORLD."" IN PARTICULAR, THE ACHIEVEMENT AND OPPORTUNITY GRANT IS USED TO ENSURE THAT OUR STUDENT POPULATION MAINTAINS AS ETHNICALLY DIVERSE POPULATION AS POSSIBLE, AND IN THIS CASE, THE AWARD MIGHT BE USED TO MAKE IT POSSIBLE TO INCREASE THE ATTENDANCE OF STUDENTS OF COLOR."
201721329349306747,951667177,"SCHEDULE E, PART I, LINE 6","OCCIDENTAL COLLEGE PARTICIPATES IN THE FEDERAL PELL GRANT, CAMPUS-BASED PROGRAMS (FEDERAL SUPPLEMENTAL OPPORTUNITY GRANT, FEDERAL WORK STUDY AND FEDERAL PERKINS LOAN PROGRAM) AND FEDERAL DIRECT LOAN AND PLUS LOAN PROGRAMS. IN ADDITION WE RECEIVE GRANTS FROM VARIOUS STATE GOVERNMENTS."
201701359349312715,941156646,"SCHEDULE E, PART I, LINE 3",THE POLICY IS ON THE MAJORITY OF ADMISSIONS LITERATURE AND IN THE STUDENT HANDBOOK THAT IS AVAILABLE ON THE UNIVERSITY'S WEBSITE.
201701359349312715,941156646,"SCHEDULE E, PART I, LINE 6",FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT PROGRAM FEDERAL WORK-STUDY PROGRAM TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION FEDERAL PELL GRANT PROGRAM
201721319349305802,042103634,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","AS PERMITTED UNDER SEC. 4.03 OF REV. PROC. 75-50, TRUSTEES OF TUFTS COLLEGE SATISFIES THE PUBLICITY REQUIREMENT BY COMPLYING WITH SECTION 4.02 BECAUSE THE TRUSTEES OF TUFTS COLLEGE ""CUSTOMARILY DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE OR WORLDWIDE...AND FOLLOWS A RACIALLY NONDISCRIMINATORY POLICY AS TO THE STUDENTS."""
201721319349305802,042103634,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","THE TRUSTEES OF TUFTS COLLEGE RECEIVES ASSISTANCE IN THE FORM OF FEDERAL PERKINS LOANS, HEALTH PROFESSIONS LOAN AND SCHOLARSHIP FUNDS, PELL GRANTS, ACG GRANTS, SMART GRANTS, SUPPLEMENTAL EDUCATION OPPORTUNITY GRANTS, AND FEDERAL WORK STUDY FUNDS. STUDENTS ENROLLED AT THE TRUSTEES OF TUFTS COLLEGE ALSO RECEIVE LOAN FUNDS THROUGH THE FFEL LOAN PROGRAM AND RECEIVE GRANTS AND FELLOWSHIPS FROM A VARIETY OF FEDERAL AGENCIES SUCH AS THE NSF, THE NIH AND NASA."
201711669349301346,650683159,Governmental Agency Financial Aid (Questions 6a and 6b),The University participates in the U S Department of Education Federal title IV program which includes the Pell grant program and direct student loan program.
201701359349312790,954758519,Line 3,"THE SHEPHERD UNIVERSITY ADMITS STUDENTS OF ANY RACE, COLOR, NATIONAL AND ETHNIC ORIGIN TO ALL THE RIGHTS, PRIVILEGES, PROGRAMS, AND ACTIVITIES GENERALLY ACCORDED OR, MADE AVAILABLE TO ITS STUDENT ON THE BASIS OF RACE IN ADMINISTRATION OF ITS EDUCATIONAL POLICIES, ADMISSION POLICIES, AND ATHLETIC AND OTHER SCHOOL ADMINISTERED PROGRAMS. THE SHEPHERD UNIVERSITY ADMITS STUDENTS OF ANY RACE, COLOR, NATIONAL AND ETHNIC ORIGIN TO ALL THE RIGHTS, PRIVILEGES, PROGRAMS, AND ACTIVITIES GENERALLY ACCORDED OR, MADE AVAILABLE TO ITS STUDENT ON THE BASIS OF RACE IN ADMINISTRATION OF ITS EDUCATIONAL POLICIES, ADMISSION POLICIES, AND ATHLETIC AND OTHER SCHOOL ADMINISTERED PROGRAMS."
201701359349313025,990240539,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","It is explicit in the name of the University, ""University of the Nations"", that this organization is open to all students worldwide, regardless of race. Enrollment records will show that students have come from all over the world and from all races."
201701359349313025,990240539,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201701359349313025,990240539,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201701369349300605,630315935,6a,"The College offers scholarships and student financial aid to assist with meeting the students financial obligations. The Financial Aid Office has the necessary policies and procedures to ensure that the College adheres to and complies with federal regulations regarding eligibility for student financial aid. Requirements for receiving scholarships depend on other factors, such as grade point average, family income or athletic talents."
201731309349301043,381366958,"Schedule E, Part I, Line 3","THE POLICY IS PUBLICIZED ON ADMISSIONS BROCHURES AND COURSE CATALOGS, AS WELL AS ON THE UNIVERSITY'S WEBSITE WHICH IS AVAILABLE TO THE PUBLIC."
201731309349301043,381366958,"Schedule E, Part I, Line 6",SIENA HEIGHTS UNIVERSITY RECEIVES FEDERAL FUNDS FOR FINANCIAL AID FOR ITS STUDENTS AND TRIO PROGRAM FUNDS FOR THREE FEDERAL PROGRAMS.
201731309349300943,135645885,"SCHEDULE E, PART I, LINE 3",THE POLICY IS POSTED ON SCHOOL WEBSITE AND PRINTED IN THE RECRUITMENT AND APPLICATION MATERIALS.
201731309349300943,135645885,"SCHEDULE E, PART I, LINE 6",THE SCHOOL RECEIVES GRANTS FROM THE DEPARTMENT OF EDUCATION.
201731319349303213,450273403,"Schedule E, Part I, Line 3","The University does routinely publicize its policy through newspaper including job opening advertisements. The University does make the policy accessible to the public through its website. The University does not routinely publicize its policy through broadcast media currenlty, but it plans to in the future."
201731319349303213,450273403,"Schedule E, Part I, Line 6",The University receives Title IV funds and trio funds and administers the use of those funds.
201731319349303213,450273403,"Schedule E, Part I, Line 7",4.03 - The University does not publicize its policy through newspaper or broadcast media.
201711329349305706,042103594,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","MIT'S PROSPECTIVE STUDENTS CAN FIND THE INSTITUTE'S RACIALLY NONDISCRIMINATORY POLICY AT ANY TIME DURING THE ADMISSION PROCESS AND THROUGHOUT THE ENTIRE ACADEMIC YEAR AT HTTP://MITADMISSIONS.ORG/PAGES/POLICIES. MIT'S RACIALLY NONDISCRIMINATORY POLICY FOR THE GENERAL COMMUNITY CAN BE FOUND IN MIT'S POLICIES & PROCEDURES 7.1.1. AND 9.2 OR CAN BE FOUND ON THE INSTITUTE'S WEBSITE AT HTTP://WEB.MIT.EDU/POLICIES/. THE INSTITUTE CUSTOMARILY DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE AND WORLDWIDE AND MAKES ITS RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS KNOWN TO ALL SEGMENTS OF THE GENERAL COMMUNITY IT SERVES BY INCLUDING A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS IN ALL ITS BROCHURES AND CATALOGUES DEALING WITH STUDENT ADMISSIONS, PROGRAMS, AND SCHOLARSHIPS. THE INSTITUTE ENROLLS STUDENTS OF RACIAL MINORITY GROUPS IN MEANINGFUL NUMBERS."
201711329349305706,042103594,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","MIT RECEIVES PELL, FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY AND PERKINS LOANS."
201731309349301308,630846743,"SCHEDULE E, LINE 3",RACIALLY NONDISCRIMINATORY POLICY IS PUBLICIZED ON THE ORGANIZATION'S WEBSITE AT ALL TIMES.
201741259349300209,742016083,"SCHEDULE E, PART I, LINE 3",ACADEMIC CATALOG; WEBSITE; BROCHURES; PRINT; HANDBOOKS; JOB ANNOUNCEMENTS.
201741259349300209,742016083,"SCHEDULE E, PART I, LINE 6",CBS DISTRIBUTES DEPARTMENT OF EDUCATION PELL AND SEOG GRANTS FOR ELIGIBLE STUDENTS.
201731319349302163,570314395,"SCHEDULE E, LINE 3","THE UNIVERSITY'S NONDISCRIMINATION POLICY STATEMENT IS ACCESSIBLE ON ALL PAGES OF THE UNIVERSITY'S WEBSITE FOR PROSPECTIVE STUDENTS, EMPLOYMENT APPLICANTS AND THE GENERAL PUBLIC. ADDITIONALLY, THE NONDISCRIMINATION POLICY STATEMENT IS INCLUDED IN ALL BROCHURES, CATALOGS, NEWSPAPER (CONTINUED) ADVERTISEMENTS AND OTHER WRITTEN COMMUNICATION WITH THE PUBLIC RELATED TO STUDENT ADMISSIONS, PROGRAMS AND SCHOLARSHIPS, AS WELL AS EMPLOYMENT OPPORTUNITIES."
201731319349302163,570314395,"SCHEDULE E, LINE 6","THE UNIVERSITY PARTICIPATES IN THE FEDERAL PELL GRANT PROGRAM, THE FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS PROGRAM, THE FEDERAL COLLEGE WORK STUDY PROGRAM, AND THE FEDERAL PERKINS LOAN PROGRAM. ADDITIONALLY, THE UNIVERSITY HAS RECEIVED A NUMBER OF GRANTS FROM THE NATIONAL SCIENCE FOUNDATION, THE UNITED STATES DEPARTMENT OF HEALTH AND HUMAN SCIENCES, AND THE DEPARTMENT OF DEFENSE."
201711359349307541,237172306,"SCHEDULE E, PART I, LINE 3","ADVERTISING PLACED IN MEDIA AND ON NU EXTERNAL FACING WEBSITE GENERALLY CONTAIN THE FOLLOWING STATEMENT: ADMISSION IS OPEN TO QUALIFIED APPLICANTS WITHOUT REGARD TO RACE, RELIGION, SEX, AGE, PHYSICAL DISABILITY, OR ETHNIC ORIGIN."
201711359349307541,237172306,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES SEOG, PELL AND TEACH GRANTS FROM THE UNITED STATES GOVERNMENT AND ALSO PARTICIPATES IN STUDENT LOAN PROGRAMS THROUGH THE DEPARTMENT OF EDUCATION'S DIRECT LENDING AND PERKINS LOAN PROGRAMS."
201711359349309386,562346980,"SCHEDULE E, PART I, LINE 3",RACIALLY NONDISCRIMINATORY POLICY IS PUBLISHED ON OUR WEBSITE.
201711359349311786,480543729,Publication of racially nondiscriminatory policy,"Schedule E, Part I, Line 3 The policy is published on the University website, catalog and all marketing materials."
201711359349311786,480543729,Financial Assistance from Governmental Agencies,"Schedule E, Part I, Line 6a Kansas Wesleyan University receives pass-through financial aid from Pell, SEOG, Perkins, and direct lending. This aid is received and disbursed to the student account to defer tuition, fees, housing, and other charges. Excess aid is refunded to the student."
201711329349302626,520595110,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE AND WORLDWIDE AND MEETS THE CRITERIA OF SECTION 4.03 2(B) OF REVENUE PROCEDURE 75-50. THE UNIVERSITY FOLLOWS A RACIALLY NONDISCRIMINATORY POLICY AND PUBLISHES ITS RACIALLY NONDISCRIMINATORY POLICY ON THE UNIVERSITY WEBSITE, IN EACH SCHOOL'S COURSE CATALOG AND IN UNIVERSITY BROCHURES."
201711329349302626,520595110,"SCHEDULE E, PART I, LINE 6",THE JOHNS HOPKINS UNIVERSITY RECEIVES NUMEROUS RESEARCH GRANTS AND CONTRACTS FROM VARIOUS GOVERNMENTAL AGENCIES AS WELL AS FUNDS FOR STUDENT AID.
201731319349304313,160743088,"SCHEDULE E, PART I, LINE 3","THE COLLEGE USES ITS WEBSITE AS A MEANS OF PUBLICIZING ITS NON-DISCRIMINATORY POLICY. THE COLLEGE BELIEVES THAT NOTICES SUCH AS THIS, PREVIOUSLY PUBLISHED IN THE NEWSPAPER, ARE MORE EFFECTIVELY COMMUNICATED THROUGH THE USE OF ITS WEBSITE, HIGHLY VISIBLE AND FREQUENTED BY STUDENTS."
201731319349304313,160743088,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FUNDING FROM THE US DEPARTMENT OF EDUCATION FOR THE FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT, FEDERAL WORK STUDY, FEDERAL PELL GRANT PROGRAM, AND TEACH GRANTS. NEW YORK STATE FUNDS VARIOUS PROGRAMS SUCH AS: HIGHER EDUCATIONAL OPPORTUNITY PROGRAM, TEACHERS OPPORTUNITY CORP., EISENHOWER GRANT, NYS TAP, NYS EXCELLENCE, AND NYS LOTTERY AND STATE APPROPRIATIONS IN THE FORM OF BUNDY AID AND HIGH NEEDS NURSING AID."
201731319349303593,060646936,"SCHEDULE E, PART I, LINE 3","THE FOLLOWING POLICY APPEARS ON THE UNIVERSITY OF BRIDGEPORT'S WEBSITE, ADMISSION APPLICATIONS AND CATALOG. THE UNIVERSITY OF BRIDGEPORT DOES NOT DISCRIMINATE ON THE BASIS OF RACE,COLOR,NATIONAL ORIGIN,RELIGION,AGE,SEX,GENDER,SEXUAL ORIENTATION,DISABILITY,MARITAL STATUS,GENETIC INFORMATION, VETERAN STATUS OR GENDER IDENTITY AND GENDER EXPRESSION."
201731319349303593,060646936,"SCHEDULE E, PART I, LINE 6","THE ORGANIZATION RECEIVED THE FOLLOWING GOVERNMENT GRANTS FOR SCHOLARSHIPS AND FINANCIAL AID DURING THE YEAR ENDED JUNE 30, 2016: HRSA - FEDERAL FEDERAL WORK STUDY FEDERAL SUPPLEMENTAL EDUCATION OPPORTUNITY GRANT PELL GRANT - FEDERAL TEACH GRANT - FEDERAL CONNECTICUT INDEPENDENT COLLEGE STUDENT GRANT PROGRAM - STATE CAPITOL SCHOLARSHIP PROGRAM - STATE GEAR UP - STATE GOVERNOR'S SCHOLARSHIP ACADEMIC INCENTIVE AWARD"
