object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201511049349301111,231352688,BELLE AIR YEARBOOK,541800,67101,57846,9255
201511049349301111,231352688,OUTSIDE USE OF ATHLETIC FACILITY,721000,342782,342782
201511049349301111,231352688,ATHLETICS,541800,14193744,13583470,610274
201511319349302196,237409172,OTHER SOURCES,2316336,2316336
201511349349300721,350868188,Alumni Association,900099,3121392,2607579,513813
201511949349300746,362167817,Alumni travel study,561520,217044,217044
201511949349300746,362167817,Alumni affinity card,900099,57142,12400,44742
201511949349300746,362167817,Investment in partners,523000,-9230027,-9230027
201511059349300201,741159753,0,0,0,0,0
201511059349300201,741159753,0,0,0,0,0
201511059349300201,741159753,0,0,0,0,0
201511059349300401,540573801,SUMMER CAMPS,721000,533601,533601
201511059349300401,540573801,BOOKSTORE,451211,99015,99015
201511319349303401,951664100,Other sources,900099,1321108,1321108
201511949349301326,131810448,Miscellaneous,900099,35829,35829
201510479349301911,630400608,Other Income,900099,101989,101989
201511349349303031,314379507,CONFERENCES & SEMINARS,721110,348510,348510
201511349349303031,314379507,LAUNDRY/VENDING,812300,71567,71567
201511349349303031,314379507,FINES,900099,32040,32040
201511349349303301,231543518,MANAGEMENT FEE,541200,18441,18441
201511349349303301,231543518,BOOK SALES,900099,9476,9476
201511349349303301,231543518,"ADMIN FEES - PELL, CWS, SEOG, VA",900099,9127,9127
201510939349300121,362170136,0
201510939349300121,362170136,0
201510939349300121,362170136,0
201510939349300311,010211810,HEALTH CENTERS,900099,4113609,4113609
201510939349300311,010211810,CONFERENCES,900099,1349038,1349038
201510939349300311,010211810,OTHER AUXILIARY INCOME,900099,1004257,1004257
201511289349300206,941279798,FLIGHT TRAINING & TESTING,73226,73226
201511289349300206,941279798,WATER SYSTEM,60082,60082
201511289349300206,941279798,ALBION TUITION & WORKSHOPS,3500,3500
201511339349303431,520705392,ATHLETICS,900099,231393,231393
201511339349303431,520705392,DEPARTMENT REVENUE,900099,161284,161284
201511339349303431,520705392,PARKING,812930,24532,24532
201511349349304441,160743088,"Health Center Fees , Reserved and Student Parking",611710,384744,0,0,384744
201511349349304441,160743088,Commissions,900099,134255,0,0,134255
201511349349304441,160743088,Overhead Reimbursement,900099,15329,0,0,15329
201511349349304626,361408475,INTEREST ON STUDENT LOANS,611600,376920,376920,0,0
201511349349304626,361408475,FITNESS CENTER,713940,667128,0,667128,0
201511349349304626,361408475,CONFERENCE SERVICES,523000,-92077,-92077
201511339349304916,042103638,Dining services,721000,1181329,1181329,0,0
201511339349304916,042103638,Telecommunications,517000,214333,0,0,214333
201511339349304916,042103638,Conference & events,451211,536020,0,423585,112435
201520929349300437,930386839,Activity Fees & other income,611310,-690280,-690280,0,0
201520929349300922,741196134,INSURANCE CLAIMS,900099,73439,73439
201521259349301812,350868107,TENNIS CENTER,713940,137262,11697,125565
201521259349301812,350868107,OTHER REVENUE,900099,530479,530479
201521259349301812,350868107,0
201521139349300402,221487354,INSURANCE RECOVERY - HURRICANE SANDY,900099,569461,569461
201521139349300402,221487354,AQUATICS,713940,228831,121370,107461
201521139349300402,221487354,PARKING,812930,426742,426742
201520439349302052,750950119,Golf Course,-66129,-66129
201520439349302052,750950119,OIL & GAS WORKING INTERES,863,863
201521269349300022,237110060,MISCELLANEOUS,900099,6938,6938
201521269349300022,237110060,CURREN. EXCHANGE GAIN,900099,3509,3509
201521329349300512,510064335,OTHER REVENUE,569477,569477
201521329349300922,560543261,OTHER REVENUE,900099,179306,179306
201521329349300922,560543261,CAMPUS STORE,900099,169510,169510
201520759349300517,611124267,NON-OPERATING GAIN,611710,492071,492071
201520759349300517,611124267,INSURANCE SETTLEMENT,611710,25000,25000
201520759349300517,611124267,TRANSPORTATION FEE,611710,19875,19875
201520759349301212,042103585,MISCELLANEOUS INCOME,900099,46211,46211
201520759349301212,042103585,ALUMNI EVENTS,900099,23571,23571
201521329349302162,390826049,INSURANCE CLAIM RECEIPTS,900099,717816,717816
201521329349302162,390826049,SUMMER CAMP/CONF.,721000,137058,122683,14375
201521329349302162,390826049,MISCELLANEOUS,812900,322614,253999,68615
201521329349302427,231352648,FORFEIT STUDENT DEPOSITS,900099,17824,17824
201521329349302427,231352648,TRANSCRIPT INCOME,900099,18325,18325
201521329349302427,231352648,PARKING FEE/PERMITS,812930,64165,64165
201520789349300532,591023117,COMMUNITY CULTURAL AFFAIRS,900099,505954,505954
201520789349300532,591023117,RECOGNIZED DEFERRED INCOME,900099,300000,300000
201520789349300532,591023117,OTHER,900099,38888,38888
201521329349303042,810378943,MISCELLANEOUS INCOME,33098,33098
201520829349300842,131740445,INVESTMENT AMORTIZATION,900099,301189,301189
201520829349300842,131740445,ALUMNI EVENTS,900099,41206,41206
201520829349300842,131740445,REBATE INCOME,900099,57080,57080
201521329349303337,236408773,MISC REVENUE,611710,253,253
201521339349304262,440546278,MISCELLANEOUS INCOME,900099,157696,157696
201521339349305272,010802914,Other revenue,40729,40729
201520899349300707,231501197,Auxiliary Enterprises,990009,3260515,3260515
201520899349300707,231501197,General income,990009,212323,212323
201521359349304057,570314395,"REGISTRATION, APPLICATION, AND POLICE FEES",900099,701871,701871
201540489349301704,314379584,0
201540489349301704,314379584,0
201540489349301704,314379584,0
201531359349308358,830340684,OTHER INCOME,21222,21222
201531339349303083,540505940,MISCELLANEOUS PROGRAMS,900099,635278,635278
201531339349303083,540505940,SUMMER PROGRAM,900099,172511,172511
201531339349303083,540505940,LANGUAGE ACADEMY,900099,105092,105092
201531359349308993,550357072,OTHER INCOME,305872,305872
201540559349300009,370681530,Penalty/fine revenue,900099,27320,27320
201531289349301108,350868149,Fixed Price Agreement,541700,3000,3000
201531289349301108,350868149,Concessions/Parking,722210,630,630
201540459349300244,131624158,Reimbursement of Costs,900099,1174320,1174320
201540459349300244,131624158,Other,900099,895419,895419
201540459349300244,131624158,Mortgage Interest,900099,299039,299039
201540569349300769,943185612,Misc Revenue,611600,13714,13714
201540569349300769,943185612,Real/Unrealized Gains,611600,1519,1519
201531339349304883,910565553,Accommodation,721000,152309,0,152309,0
201531349349302748,931139187,OTHER,900099,103595,103595
201531339349305458,610458355,CONTRACTS & OTHER EXCHANGE TRANSA,900099,747017,747017
201531339349305458,610458355,LUCE CENTER,713940,34301,34301
201531559349300008,620479189,CHANGE IN VALUATION OF INTERE,900099,243903,243903
201531559349300008,620479189,CHANGE IN VALUATION OF ANNUIT,900099,222786,222786
201531559349300008,620479189,CHANGE IN NET PENSION LIABILI,900099,-1402021,-1402021
201540479349300909,741277664,OTHER REVENUE,900099,883203,883203
201540479349301109,520591694,PARKING FINES/FEES,900099,129215,129215
201540479349301109,520591694,GOLF COURSE,713910,57546,57546
201540479349301109,520591694,THEATER,711110,8372,8372
201531349349305243,240795453,PARKING & TRAFFIC FINES,900099,234885,234885
201531349349305243,240795453,"DEPOSITS, ADJUSTMENTS, ETC.",900099,70792,70792
201531349349305243,240795453,BAD DEBT RECOVERIES,900099,61823,61823
201540629349300629,150543658,MISCELLANEOUS,611600,54755,54755
201532249349300013,860702049,MISCELLANEOUS,147163,147163
201531319349301188,131628206,OTHER,900099,137560,137560
201531349349306638,951904355,MISCELLANEOUS,900099,433912,433912
201540439349300949,042271070,MISCELLANEOUS,611600,863,863
201540489349301299,240795406,SUMMER CAMPS/CONFERENCES,611710,288557,116356,172201
201540489349301299,240795406,STUDENT PARKING/FINES,812930,62909,62909
201540489349301299,240795406,OUTSIDE PRINTING REVENUE,561439,34976,34976
201531349349308018,540505965,INVESTMENT MANAGEMENT,525990,16934421,16934421
201531349349308018,540505965,OTHER MISCELLANEOUS,900099,1386203,819158,567045
201541699349300704,751596658,MISCELLANEOUS,611310,35204,35204
201542259349302194,951643307,ADVERTISING AND FILMING,900099,37000,37000
201541339349306354,430719506,Other income,900000,161745,-12166,173911
201541009349300509,390977529,MISCELLANEOUS RECEIPTS,611600,83807,83807
201541289349301794,367468174,Rounding Adj,12,12
201541349349302474,540784341,OTHER REVENUES,900099,46079,46079
201541349349304524,316064854,MISCELLANEOUS,900099,13131,13131
201541349349304779,314379560,INSURANCE REIMBURSEMENT,900099,190477,190477
201541349349304779,314379560,OHIO TIF,900099,40349,40349
201541349349304779,314379560,SPORTING EVENT TICKET SALES,711210,25381,25381
201540929349300939,311601569,MISCELLANEOUS INCOME,900099,399263,399263
201541329349300414,231352354,RESIDENCE HALLS,721000,6320792,6320792
201541329349300414,231352354,DINING HALL,722320,5712230,5712230
201541329349300414,231352354,ATHLETIC CAMPS & TOURNAMENTS,713990,358029,358029
201540939349300434,381368367,OTHER REVENUE,900099,30436,30436
201541059349301159,240795441,EARLY ED TRAINING CTR,611710,199590,199590
201541059349301159,240795441,BAD DEBT & GRANT RECOVERY,900099,87713,87713
201541059349301159,240795441,BOOK STORE COMMISSION,900099,30167,30167
201541349349307504,030229504,OPTIONS TO PURCHASE PR,900099,11000,11000
201541349349307504,030229504,MISCELLANEOUS,611710,10501,10501
201541319349301929,273321328,OTHER,611600,2901,2901
201541319349301944,050258956,RISD WORKS,453220,468311,468311
201541319349301944,050258956,OUTSIDE CATERING,722320,51906,51906
201541319349301944,050258956,ALL OTHER REVENUE,711120,20655,20655
201541669349300604,730590036,ENDOWMENT INCOME,611710,1208201,1208201
201541669349300604,730590036,MISCELLANEOUS,611710,413954,413954
201541339349304279,160743140,RIT INN AND CONFERENCE CENTER,721110,3889947,3889947
201541339349304279,160743140,BOOKSTORE COMMISSIONS,451211,971660,971660
201541339349304279,160743140,PARKING,812930,1333219,1333219
201542109349300114,237135915,OTHER INCOME,900099,48056,48056
201541349349300339,630366652,OTHER EDUC. SOURCES,611710,2362602,2362602
201540999349300809,231352654,ADMIN AND OTHER REVENUES,541800,3374410,2979623,394787
201541359349309664,522347972,OTHER INCOME,900099,3492,3492
201500099349301175,420680400,Present Value Adjustment,900099,18133,18133,0,0
201501259349301430,250496976,Commissions Bookstore,900099,165171,165171,0,0
201501259349301430,250496976,Advertising,541800,45636,0,45636,0
201501259349301430,250496976,Personal Printing,323100,24271,0,24271,0
201501359349305610,381359081,MISCELLANEOUS INCOME,900099,853308,853308
201501359349305695,391097032,DOUBTFUL ACCOUNTS RECOVERY,900099,4985,4985
201501359349305695,391097032,MISCELLANEOUS,900099,405823,405823
201500939349300115,562535892,SETTLEMENT,900099,5749,5749
201500939349300115,562535892,REFUND REVENUE,900099,1,1
201502269349301730,113135077,MISCELLANEOUS,900099,8793,8793
201500129349300910,560556753,MISCELLANEOUS,611710,574972,826,574146
201500449349302610,610444650,CHILD DEV LAB,624410,503330,503330
201500449349302610,610444650,ADMIN COST ALLOWANCE,900099,189644,189644
201500449349302610,610444650,GIFT ANNUITY ADMINISTRATION,525990,143915,143915
201501359349306860,540946734,SPONSORSHIPS/ADVERTISING,511120,943800,709981,233819
201501359349306860,540946734,TENNIS RECREATIONAL CENTER,711210,169143,-18110,187253
201501359349306860,540946734,OTHER INCOME,611710,-700372,-855240,154868
201500419349301355,590587238,OTHER CORPORATE INCOME,900099,85950,85950
201500419349301355,590587238,BOAT SLIP RENTALS,900099,12525,12525
201500419349301355,590587238,OTHER INCOME,900099,218,218
201501359349307555,111630822,INSURANCE RECOVERIES,900099,10594485,10594485
201501359349307555,111630822,INTEREST AND LATE CHARGES ON LOANS RECEIVABLE,900099,293066,293066
201501359349307555,111630822,OTHER MISCELLANEOUS INCOME,900099,2347012,2347012
201502269349302825,810374399,OTHER MISCELLANEOUS RE,900099,605234,605234
201502269349302825,810374399,OTHER PROGRAM REVENUE,900099,344795,344795
201501219349300125,941156628,0
201501219349300125,941156628,0
201501219349300125,941156628,0
201501269349301865,920023588,CHANGE IN BENEFICIAL INTERESTS,900099,1114414,1114414
201501359349300220,314379585,OTHER INCOME,900099,5325404,5325404
201502389349300610,205239134,REFUNDABLE CREDIT,6092,6092
201500689349301005,160743045,MISCELLANEOUS,611710,697937,697937
201500889349300205,362887286,INTEREST,999999,452,452
201500889349300205,362887286,OTHER,999999,14831,14831
201500889349300205,362887286,RENTAL INCOME,999999,9900,9900
201500759349300015,741161941,OTHER REVENUES,611710,221085,220650,435
201500759349300015,741161941,OTHER EVENT INCOME,611710,79076,79076
201500759349300015,741161941,"FINES, PENALTIES & OTHER FEES",611710,36951,36951
201500899349300005,310840764,OTHER INCOME,900099,11337,11337
201500899349300205,362170999,FEES FOR ACTIVITIES,900099,223736,223736
201500899349300205,362170999,CHARGE CARD FEES & COLLECTION AGE,900099,209895,209895
201500899349300205,362170999,ATHLETIC EVENTS,900099,79286,79286
201501669349301355,260704109,Miscellaneous Income,900099,251,251
201501359349302600,030179403,Other Operating Income,900099,1160273,1160273
201500909349300430,420680387,OTHER,900099,21489,21489
201501359349303300,560529961,OTHER,525990,306382,306382
201501359349303300,560529961,NET SALES FROM AUXILIARY ENTERPRISES,900099,2895714,2895714
201500439349302655,381358000,MISCELLANEOUS,291917,291917
201501329349303515,156019050,Other income,900099,99008,99008
201501359349303590,560532129,MISC. SALES,900099,14127495,14127495
201501359349303590,560532129,VARIOUS FEES AND FINES,900099,4347090,4347090
201501359349303590,560532129,STUDENT DUES,900099,4070084,4070084
201521969349301002,391353508,OTHER MISCELLANEOUS REVENUE,900099,135850,135850
201521359349308307,263586792,MISCELLANEOUS,1271,1271
201521969349301762,366112087,PERFORMANCE FEES AND BOOK SALES,611600,567733,567733,0
201521969349301762,366112087,SHERWOOD SCHOOL OF MUSIC LESSON REVENUE,611600,757399,757399,0
201521969349301762,366112087,INCOME FROM AFFILIATED ORGANIZATION,900099,953865,953865,0
201530369349300838,231352008,PACE fees,611310,1095401,1095401
201530369349300838,231352008,Conferment fees,611310,863312,863312
201530369349300838,231352008,Ethics membership fees,611310,201000,201000
201530689349300723,410708577,OTHER REVENUE,900099,1795399,130746,1664653
201530709349300613,391467668,MANAGEMENT FEE,900099,60000,60000
201530709349300613,391467668,OTHER,900099,5028,5028
201530409349300648,540506314,OTHER INCOME,900099,337405,389474,-52069,0
201531329349300413,941581707,OTHER SOURCES,900099,21011,21011
201531189349300148,951860996,FACILITY USE INCOME,94957,94957
201531329349303688,210634584,CONFERENCE AND PROGRAM SERVICES,722320,410330,410330
201531329349303688,210634584,FITNESS CENTER,713940,83020,83020
201531329349303688,210634584,SPONSOR ADVERTISING,541800,131223,131223
201531329349303768,132676570,Academic Support,561000,7160004,7160004
201531329349303768,132676570,Other Income,900099,4243951,2598868,1645083
201511329349303621,560530235,OTHER REVENUE,900099,236001,236001
201511329349303731,953127273,OUTSIDE REVENUES,900099,861208,861208
201511329349303731,953127273,STAFF PARKING,900099,372498,372498
201511329349303731,953127273,OTHER EDUCATIONAL REVENUE,900099,249550,249550
201511359349302631,141338587,MISCELLANEOUS,611310,3573581,3573581,0,0
201510369349300801,231352664,fines,900099,42388,42388,0,0
201510369349300801,231352664,excess of payments to healthcare trust over claims,900099,1610765,1610765,0,0
201510439349301336,580566199,"INS PROCEEDS, ETC",900099,721781,721781
201510439349301336,580566199,REIMBURSEMENTS,900099,2200,2200
201510439349301336,580566199,CAMPUS VENDING,900099,1283,1283
201510439349301626,204741060,OTHER REVENUE,38380,38380
201510779349300301,951641455,DA CAMERA SOCIETY,611710,721472,721472
201510779349300301,951641455,MISCELLANEOUS INCOME,611710,486116,486116
201510779349300301,951641455,ADMIN RECOVERY,611710,91837,91837
201511259349300526,866042458,MISCELLANEOUS,900099,140,140
201511259349300526,866042458,INTEREST INCOME,900099,1,1
201510809349300306,231352668,SALES AND SERVICES,611600,81864,52178,29686
201510809349300306,231352668,PARTNERSHIP REVENUE,900099,-16953,-16953
201510809349300306,231352668,BOOKSTORE,900099,15099,15099
201510819349300056,231352641,WORKSHOP FEES,900099,250711,250711
201510819349300056,231352641,ADMINISTRATIVE FEES,900099,123162,123162
201510819349300056,231352641,STUDENT LOAN INTEREST,900099,137279,137279
201511359349305676,391596986,Miscellaneous Revenue,900099,50649,50649
201510709349300411,580603153,Income (loss) from partnership,523000,384,384
201510419349300131,251114320,PARKING & OTHER FEES,611710,18480,18480
201510419349300131,251114320,DEBT RECOVERY REVENUE,900099,17700,17700
201510419349300131,251114320,SUMMER CAMPS,611710,4355,4355
201510419349300236,382385150,Book Store,611710,14687,14687
201510419349300236,382385150,Graduation,611710,6430,6430
201510419349300236,382385150,Events,611710,5092,5092
201510729349300401,941339635,BOOKSTORE,451211,32046,32046
201510429349300226,231352698,LAUNDRY AND MISC VENDING,812300,400151,400151
201510429349300226,231352698,PARKING REVENUE,812930,326008,326008
201510429349300226,231352698,"CENTERS FOR EXCELLENCE, ENTREPRENEURIAL STUDIES",611710,48986,48986
201510729349300741,630829631,OTHER INCOME,611710,6596,6596
201510729349301151,362167804,OTHER,900099,66087,66087
201511329349301451,251024358,ATHLETIC REVENUE,611710,2046302,2046302
201511329349301451,251024358,GOLF COURSE,713910,214739,214739
201511329349301451,251024358,SEWER & WATER,611710,193329,193329
201511339349300011,410518750,MISCELLANEOUS INCOME,900099,11741,11741
201511669349300136,310707369,Finance charges,611310,142623,142623,0,0
201511669349300136,310707369,Bookstore rental,531120,259711,0,0,259711
201520439349301577,550357021,OTHER INVESTMENT INCOME,900099,67187,67187
201520439349301577,550357021,OTHER INCOME,900099,65742,65742
201521009349300812,430662529,TENNIS CENTER INCOME,713990,27772,27772
201521009349300812,430662529,ATHLETIC INC: CAMPS,900099,211462,211462
201521009349300812,430662529,VA REPORTING FEE,900099,53935,53935
201521319349301002,610469267,DEPARTMENTAL MISC. REVENUE,611710,363926,363926
201521319349301002,610469267,ATHLETICS INCOME,611710,291907,291907
201521319349301002,610469267,ACTUARIAL GAIN ON SPLIT INTER,611710,37964,37964
201521319349301792,160743209,RESEARCH LABS,900099,322410,322410
201521319349301792,160743209,ATHLETIC FEES,900099,28145,28145
201521319349301792,160743209,MAG ROOM RENTAL,900099,153372,153372
201520479349302217,480543729,MISCELLANEOUS REVENUE,990009,68364,68364
201521039349300132,381895805,FOOD & SOUVENIR STORE,453220,59516,59516
201521039349300132,381895805,MISCELLANEOUS,900099,10579,10579
201521039349300132,381895805,VENDING MACHINE INCOME,900099,14701,14701
201520149349300907,470376524,MISCELLANEOUS REVENUE,900099,145667,145667
201520149349300907,470376524,INCR IN CSV OF LIFE INSURANCE,900099,127775,127775
201520149349300907,470376524,ATHLETIC FACILITY RENTALS,713940,9000,9000
201520489349301022,911160585,CHILDCARE,624410,154616,154616
201520489349301022,911160585,EXCHANGE CONTRACTS,900099,69205,69205
201521049349300112,060653264,CASH DISCOUNT ON PURCHASES,900099,4134,0,0,4134
201521049349300112,060653264,ALUMNI INCOME,900099,5817,0,0,5817
201521049349300747,590737882,MISC INCOME,611710,30766,30766
201521349349300542,251698677,WELLNESS CENTER/COFFEE CULTURE,713940,3457856,3457856
201521349349300542,251698677,OTHER REVENUE,900099,378142,378142
201521349349300542,251698677,BOOK STORE RECEIPTS,451211,359320,359320
201520489349302112,462847593,OTHER INCOME,900099,1967,1967
201521049349301142,510198454,"Tuition, room & board",813000,41500,41500
201521049349301142,510198454,Scholarships,813000,100,100
201521049349301142,510198454,Other income,813000,2256,2256
201521349349301402,111797182,Bad Debt Recovery,900099,134872,0,0,134872
201521349349301402,111797182,Theatre Ticket Sales,900099,184522,0,184522,0
201521349349301402,111797182,Forfeited Deposits,900099,38200,0,0,38200
201521339349301847,210650678,BUSINESS CONF CENTER,721000,1855197,1488266,366931
201521339349301847,210650678,FITNESS CENTER,713940,55867,21011,34856
201521339349301847,210650678,VENDING MACHINE COMMISSION,722210,29674,29674
201521339349301872,141713034,OTHER REVENUE,900099,3095263,3095263
201521339349301872,141713034,TICKET SALES FOR PERFORMANCES,900099,893756,893756
201521339349301872,141713034,STUDENT FINES & OTHER CHARGES,900099,30404,30404
201521349349301992,231386178,MISCELLANEOUS,525990,1159963,1159963
201521349349301992,231386178,WELLNESS CENTER,713940,720,720
201520969349300822,481249429,GAINS FROM SUBSIDIARY,900099,216482,216482
201520969349300822,481249429,MISCELLANEOUS RECEIPTS,900099,7261,0,7261
201521059349300737,310725957,"VENDING, PRINTING & COPYING COMMISSIONS",900099,15369,15369
201521059349300737,310725957,0
201521059349300737,310725957,0
201521059349301122,150543962,MISCELLANEOUS,611710,15635,15635
201521059349301252,560686603,CENTER FOR THE PERFORMING ARTS -,711300,104874,104874
201521059349301252,560686603,CENTER FOR THE PERFORMING ARTS CO,711300,82,82
201521349349303462,041591060,ADMIN. SERVICE FEE,900099,150000,150000
201521349349303462,041591060,AUXILIARY ENTERPRISES,900099,126101,126101
201521349349303462,041591060,INTEREST INCOME ON STUDENT LOANS,900099,22465,22465
201521349349303802,540506457,CHANGE IN FUNDS HELD IN TRUST,900099,1174052,1174052
201520229349300527,620476666,OTHER INCOME,611310,1335883,1335883
201520229349300527,620476666,DORM SUPPORT SERVICES,611310,81516,81516
201520229349300527,620476666,ATHLETIC DEPARTMENT REVENUE,611310,8000,8000
201520999349300627,951643992,PARKING FEES & METERS,812930,2202020,2202020
201520999349300627,951643992,FINES,900099,89259,89259
201520999349300627,951643992,VENDING MACHINE,900099,148784,148784
201520999349300822,570314404,AUXILLARY ACTIVITIES,900004,199535,199535
201521319349300002,742016083,GUILD INCOME,900099,13520,13520
201521319349300002,742016083,MISCELLANEOUS,900099,6680,6680
201521319349300002,742016083,COMMISSION REVENUE,900099,589,589
201521319349300017,620476822,Other,900099,4283145,4196182,86963
201500649349300620,930821228,CLEAR CHANNEL OUTDOOR,531190,1500,1500
201501339349301120,046130872,AUXILIARY ENTERPRISES,721000,1225268,120633,1104635
201501339349301120,046130872,HAMPSHIRE COLLEGE CHILD CARE CTR.,624410,428811,239310,189501
201501339349301120,046130872,OTHER INCOME,900099,342205,342205
201530139349300848,930386890,CANCELLATION FEE OFFSET,1022500,1022500
201530139349300848,930386890,RENTS,254899,254899
201530139349300848,930386890,MISC SERVICES FOR STUDENTS,117048,117048
201510129349300346,521859814,MISCELLANEOUS,611710,124774,124774
201511349349305001,240795686,MISCELLANEOUS,900099,691984,691984
201511349349305001,240795686,"FEES, FINES AND COST RECOVERY",900099,461093,461093
201511899349300966,110461385,MISCELLANEOUS FEES,900099,396485,396485
201512299349301916,237285905,MISCELLANEOUS,900099,119580000,119580000
201512299349301916,237285905,INVESTEE INCOME,900099,5648000,5648000
201511349349307941,943477005,OTHER INCOME,900099,1427,1427
201511349349301296,952261113,Other sources,900099,451296,451296
201522169349301407,264789471,0,0
201522169349301407,264789471,0,0
201522169349301407,264789471,0,0
201530829349300623,350868096,HORNER CENTER MEMBERSHIPS,713940,38698,38698
201520989349300807,390808497,MISCELLANEOUS INCOME,900099,1061659,-14448,1076107
201520989349300807,390808497,CONFERENCES,721000,108671,108671
201511319349302071,050306206,"BOOKSTORE, VENDING & STUDENT SERV",611310,2134173,2134173
201511319349302071,050306206,CAREER EXPLORATION AND OTHER PROG,611310,706492,706492
201511319349302071,050306206,PROFESSIONAL DEVELOPMENT PROGRAMS,611310,74812,74812
201541349349301574,340714670,Hiram inn,611710,166248,25070,141178,0
201541349349301574,340714670,Conferencing,611710,221532,41687,179845,0
201541349349301574,340714670,Other,611710,70104,0,70104,0
201531139349300348,231352626,CATERING REVENUE,722320,188523,188523
201531139349300348,231352626,PARKING TICKETS AND FEES,611110,52468,52468
201531139349300348,231352626,GAS CONVERSION REBATE,611110,35528,35528
201531049349300033,160743150,OTHER AUXILIARY ACTVITIES,611710,1694235,1307467,386768
201531049349300033,160743150,EDUCATIONAL PROGRAMS,611710,674147,674147
201531049349300033,160743150,OTHER INCOME,900099,30168,30168
201531019349300713,330494864,Miscellaneous,3376,3376
201531019349300713,330494864,Research Income,150,150
201531019349300713,330494864,Sublease Income,282136,282136
201521039349300717,470405319,FITNESS FACILITIES,713990,262864,262864
201521039349300717,470405319,GUEST SERVICES,721000,76703,76703
201521039349300717,470405319,MISCELLANEOUS,900099,17969,17969
201521359349302802,030179593,OTHER SOURCES,900099,90373,90373
201531319349300928,111797166,EDUCATIONAL ADMIN. INC,16747,16747
201521349349302642,520591691,BOOKSTORE COMMISSION,900099,123022,123022
201521349349302642,520591691,ATHLETIC PROGRAMS,900099,155633,155633
201521349349302642,520591691,GIS PROGRAM,900099,203292,203292
201500359349301225,591113963,MISCELLANEOUS REVENUE,611310,58891,58891
201531339349303343,314379515,STUDENT TRIP DEPOSITS,900099,188491,188491
201531339349303343,314379515,STUDENT ACCOUNTS,900099,177222,177222
201531339349303343,314379515,ATHLETICS/ALUMNI,900099,155696,155696
201521349349307287,951684793,Other Income,611310,1563109,1563109,0,0
201531319349302678,410694747,Summer Academic Programs,611310,1430808,1430808,0,0
201531319349302678,410694747,Wind Turbine,221000,234898,0,234898,0
201531319349302678,410694747,Other Auxiliary Enterprises,900003,280533,280533,0,0
201532269349300418,136227366,STUDENT HOUSING,900099,496777,0,0,496777
201531339349301218,231365971,OTHER,611310,9025000,9025000
201531339349301218,231365971,0
201531339349301218,231365971,0
201531359349301723,454135256,MISCELLANEOUS REVENUE,900099,201048,201048
201531359349302008,237179639,OTHER INCOME,900099,1198519,1022890,175629
201531359349305968,135562167,OTHER INCOME,900099,691384,691384
201531359349302598,530204707,OTHER REVENUE,900099,16882000,16882000
201531359349302853,131099420,Other Space Rental,611310,215897,215897,0,0
201531359349302853,131099420,Comparative Medicine Recovery,611310,462735,355533,107202,0
201531359349302853,131099420,Other Revenue,611310,150550,150550,0,0
201531359349303733,370661491,OTHER INCOME,611600,80083,80083
201531359349304083,910654200,MISC INCOME,900099,32195,32195
201531359349304633,141442493,STUDENT CLUB ACTIVITIES,900099,689519,689519
201531359349304633,141442493,ATHLETICS,611600,1053559,1053559
201531359349304633,141442493,SUMMER CAMP ACTIVITIES,611600,310315,310315
201531359349301243,440545813,CAFETERIA INCOME,722210,2832917,2832917
201531359349301243,440545813,BOOKSTORE INCOME,611710,115181,115181
201531359349301243,440545813,ATHLETIC INCOME,900099,118522,118522
201531359349305158,314379537,STUDENT FINES AND ASSESSMENT,900099,16688,16688
201531359349305158,314379537,STUDENT CHARGES,900099,102562,102562
201531359349305158,314379537,PELL GRANT ADMIN REVENUE,900099,8629,8629
201532649349300628,610673582,MISCELLANEOUS,900099,67566,67566
201532649349300628,610673582,FEDERAL WORKSTUDY INCOME,900099,38386,38386
201532649349300628,610673582,COUGAR CLOSET SALES,900099,15375,15375
201541359349302644,020274509,LOSS RECOVERY,611710,1125000,1125000
201541359349302644,020274509,OTHER INTEREST INCOME,611710,813727,813727
201541359349302644,020274509,BAD DEBT RECOVERY,611710,305195,305195
201541359349303834,273510935,0
201541359349303834,273510935,0
201541359349303834,273510935,0
201541359349303789,251125048,OTHER INCOME,900099,479144,479144
201531809349301318,660432514,miscellaneous revenue,900099,447334,447334,0,0
201541359349306344,160743900,RESEARCH,541712,698610,698610,0,0
201541359349306344,160743900,ATHLETICS & EQUESTRIAN,711210,243432,243432,0,0
201541359349306344,160743900,STUDENT LOAN INTEREST,611710,250002,250002,0,0
201540729349301059,371332634,OTHER INCOME,611600,3545,3545
201541259349301429,221494434,Misc Copy Ctr Revenue,611310,21880,0,0,21880
201541339349300404,042133255,BOOKSTORE COMMISSIONS,900099,450000,450000
201541339349300404,042133255,OTHER SOURCES,900099,164356,164356
201541339349300404,042133255,MISCELLANEOUS INCOME,900099,194513,194513
201540239349300739,620511454,OTHER SOURCES,611710,154511,154511
201541339349300609,314379459,GAIN FROM PARTNERSHIPS,525990,934187,934187
201541329349302619,390806202,INVESTMENT INCOME BENEFICIAL INTE,900099,625000,625000
201541329349302619,390806202,CELL TOWER LEASE,900099,20250,20250
201541329349302619,390806202,MANAGEMENT SERVICES - CNE,561000,12000,12000
201541329349302784,910564961,Loss other endowment investments,900099,-866039,0,-866039,0
