object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201510519349300616,440552049,Tuition,611310,53845809,53845809
201510519349300616,440552049,Auxiliary Services,611710,7621783,7621783
201510519349300616,440552049,Other Student Activiti,611710,795069,795069
201510129349301651,362581098,TUITION AND FEES,611600,2331957,2331957
201510999349300021,840442429,Tuition and fees,900099,56882768,56882768
201510999349300021,840442429,Student housing,721310,3877782,3877782
201510999349300021,840442429,Food service,721310,2242215,2242215
201510999349300021,840442429,Events & Hosting,900099,614599,614599
201510999349300021,840442429,Bookstore revenue,451211,101342,101342
201511349349306651,383064555,OFFICE RENTS,611710,77821,77821
201511349349306651,383064555,UC CLASSROOM RENTS,611710,71248,71248
201511349349306651,383064555,UC COMPUTER LAB RENTS,611710,42495,42495
201511349349306651,383064555,ALL OTHER PROGRAMS,611710,28684,28684
201511349349306651,383064555,PROGRAM ADMINISTRATION,611710,15607,15607
201511349349306841,630417508,STUDENT TUITION & FEES,900099,25883969,25883969
201511349349306841,630417508,DORMITORIES,900099,5442160,5442160
201511349349306841,630417508,MISSIONFUGE SUMMER CAMP,900099,558832,558832
201511349349306841,630417508,DINING/VENDING COMMISSIONS,900099,59254,59254
201511349349306841,630417508,BOOKSTORE,900099,54448,54448
201511349349307151,460434429,TUITION AND FEES,611600,407644,407644
201511349349307151,460434429,BOOK REVENUE,451211,32479,32479
201511009349300646,520591661,TUITION & FEES,611600,86842941,86842941
201511009349300646,520591661,DORMITORIES,611710,7365296,7365296
201511009349300646,520591661,BOOKSTORE,611710,992387,992387
201511009349300646,520591661,AUXILIARY ENT.,611710,2949953,2882747,67206
201511349349307706,951816009,TUITION AND FEES,611600,153236083,153236083
201511349349307706,951816009,CLINIC INCOME,621400,22716113,22716113
201511349349307706,951816009,RESEARCH CONTRACT,541700,11472273,11472273
201511349349307706,951816009,STUDENT LOAN INTEREST,611600,927303,927303
201511349349307971,943477000,GOVERNMENT FUNDING,900099,4647809,4647809
201510579349300106,660177776,Tuition and Fees,611310,227147824,227147824
201510579349300106,660177776,Federal Grants and Con,611310,17251223,17251223
201510579349300106,660177776,Commonwealth of Puerto,611310,4121538,4121538
201511269349301631,060731360,TUITION AND FEES,900099,227127430,227127430
201511269349301631,060731360,OTHER PROGRAM SERVICE REVENUE,900099,3634069,3634069
201511349349308116,953156658,Auxiliary Services,611710,2429120,2429120
201511349349308116,953156658,Tuition & Fees,611710,185300,185300
201511039349300026,350868158,STUDENT TUITION AND FEES,611710,50973723,50973723
201511039349300026,350868158,ROOM AND BOARD,611710,13535495,13535495
201511039349300026,350868158,CAMPS/EVENTS & CONFERENCES/ATHLETICS,900099,898357,751480,146877
201511039349300026,350868158,0
201511039349300026,350868158,0
201512039349301251,942933165,Tuition Fees,611310,38565786
201511049349300121,850297355,TUITION AND FEES/IB BACCALAUREATE,900099,9050331,9050331
201510449349302431,952492344,Equipment Rental,1319,1129,190
201510449349302431,952492344,Facility Use Revenue,9175,8600,575
201510449349302431,952492344,Guest Rooms Revenue,78958,78958
201510449349302431,952492344,Membership Dues & Assessments,116136,116136
201511049349301111,231352688,TUITION & FEES,611310,367637576,367637576
201511049349301111,231352688,"SALES & SERVICES, AUXILIARY ENTERPRISES",721000,67204584,62986688,4217896
201511319349302196,237409172,TUITION AND FEES,24130295,24130295
201511349349300721,350868188,Student tuition & fees,611310,521395703,521395703
201511349349300721,350868188,Auxiliary enterprises,611710,236125107,230076547,6048560
201511349349300721,350868188,Educational programs,900099,18399077,18304056,95021
201511349349300721,350868188,Research contracts (go,611310,4921097,4778961,142136
201511349349300721,350868188,Student services,611710,3771668,3771668
201511949349300746,362167817,Tuition and fees,900099,876211487,876211487
201511949349300746,362167817,Research activities,900099,535208689,535208689
201511949349300746,362167817,Educational activities,900099,140016854,140016854
201511949349300746,362167817,Auxilliary enterprises,900099,77631415,77631415
201511949349300746,362167817,Medical departments,900099,26305387,26305387
201511059349300201,741159753,TUITION AND FEES,611310,545799337,545799337,0,0
201511059349300201,741159753,EDUCATION AND GRANTS,611310,22928330,22485852,130489,311989
201511059349300201,741159753,ROOM AND BOARD,611310,50740424,50740424,0,0
201511059349300201,741159753,GOVERNMENT CONTRACTS,611310,13227810,13227810,0,0
201511059349300201,741159753,ATHLETICS,611310,37652095,36039857,408038,1204200
201511059349300226,370663573,AUXILLARY ENTERPRISES,611710,819729,819729
201511059349300226,370663573,SERVICE INCOME - BENED,611710,762746,762746
201511059349300226,370663573,TUITION AND FEES,611710,19339,19339
201511059349300226,370663573,OTHER EDUCATION ACTIVI,611710,8217,8217
201511059349300401,540573801,TUITION,611310,79633317,79633317
201511059349300401,540573801,AUXILIARY SERVICES,532000,12205691,12132771,14300,58620
201511059349300401,540573801,FEES,611710,2047907,1962469,85438
201511319349303401,951664100,Tuition and fees,900099,52712976,52712976
201511319349303401,951664100,Fed grants & contracts,900099,6392159,6392159
201511319349303401,951664100,Auxiliary services,900099,2404692,2404692
201511949349301326,131810448,Tuition and fees,900099,15144902,15144902
201511949349301326,131810448,Auxiliary enterprises,900099,3650245,3650245
201510479349301911,630400608,Tuition and Fees,611600,19731538,19731538
201510479349301911,630400608,Sales and Services of Auxiliary Enterprises,611710,5091657,5091657
201511349349303031,314379507,TUITION AND FEES,900099,82107925,82107925
201511349349303031,314379507,TRUST FUNDS,900099,61321,61321
201511349349303031,314379507,AUXILIARY ENTERPRISES,900099,23030762,23030762
201511349349303031,314379507,BOOKSTORE,451211,987759,987759
201511349349303301,231543518,TUITION AND FEES,611600,9325306,9325306
201510489349301101,362662739,Auxiliary Services,900099,1632004,1632004
201510489349301101,362662739,Tuition Fees,900099,790776,790776
201510489349301101,362662739,Programming,611600,17859,17859
201510939349300121,362170136,TUITION AND FEES,900000,231323154,231323154
201510939349300121,362170136,SALES & SERVICES OF AUXILIARY ENTERPRISES,900000,13243842,13012664,231178
201510939349300121,362170136,STUDENT SERVICES,900000,23040916,23040916
201510939349300121,362170136,EQUITY INTEREST ON IITRI,900000,556000,556000
201510939349300121,362170136,0
201510939349300311,010211810,TUITION AND FEES,900099,156749266,156749266
201510939349300311,010211810,RESIDENCE AND DINING HALLS,900099,19504996,19504996
201511289349300206,941279798,TUITION & FEES,40932511,40932511
201511289349300206,941279798,HOWELL MTN ENTERPRISES,7021982,7021982
201511289349300206,941279798,WOMEN'S DORMS,2925525,2925525
201511289349300206,941279798,MEN'S DORMS,2332752,2332752
201511289349300206,941279798,SALES & SERVICE-EDUCATIONAL,2232435,2232435
201511339349303431,520705392,TUITION AND FEES,900099,95651628,95651628
201511339349303431,520705392,STUDENT HOUSING,611710,15214618,15214618
201511339349303431,520705392,FOOD SERVICE,611710,6401907,6401907
201511339349303431,520705392,BOOK STORE,451211,1934190,1934190
201511339349303431,520705392,VENDOR COMMISSIONS,531120,202244,182001,20243
201511349349304441,160743088,Tuition and Fees,611310,73928823,73928823,0,0
201511349349304441,160743088,Room and Board,611310,13265261,0,0,13265261
201511349349304441,160743088,Public Services,611310,433802,0,37985,395817
201511349349304626,361408475,TUITION AND FEES,611710,485845251,485845251,0,0
201511349349304626,361408475,AUXILIARY,611710,63146087,63146087,0,0
201511349349304626,361408475,ACADEMIC SUPPORT-TRINITY HEALTH,611710,23111325,23111325,0,0
201511349349304626,361408475,OTHER EDUCATION & GENERAL,611710,13042707,13042707,0,0
201511339349304916,042103638,Tuition and fees,611310,73565266,73565266,0,0
201511339349304916,042103638,Room & Board,611310,17261799,17261799,0,0
201511339349304916,042103638,Education department services,611310,101131,101131,0,0
201511349349304851,870788565,JPCM REBATE (COLLEGES),900099,2291326,2291326
201511349349304851,870788565,JPMC REBATE INCOME,900099,255732,255732
201511349349304851,870788565,OTHER REBATE INCOME,900099,95118,95118
201510509349300236,264556177,STUDENT TUITION & FEES,611310,5726174,5726174
201521249349300957,470376583,Tuition and fees,900099,274225857,274225857,0,0
201521249349300957,470376583,Healthcare services,900099,64734431,64734431,0,0
201521249349300957,470376583,Auxiliary services,900099,35519093,35397028,122065,0
201521249349300957,470376583,Other education and general,900099,8351247,8351247,0,0
201521359349304622,362387148,Tuition and fees,611710,22532691,22532691
201521359349304622,362387148,Academic Support,611710,6236487,6236487
201521359349304622,362387148,Off Campus Programs,611710,2942330,2942330
201521359349304622,362387148,Adult Studies,611710,2837781,2837781
201512659349300116,751786007,Tuition & Fees,611310,5934992,5934992,0,0
201512659349300116,751786007,Bad Debt Recovery,611310,68563,68563,0,0
201512659349300116,751786007,Auxillary,611310,21319,21319,0,0
201512659349300116,751786007,Finance Charges,611310,52358,52358,0,0
201520689349300307,201024637,TUITION,611600,144489,144489
201520689349300307,201024637,OTHER INCOME,611600,604,604
201520929349300437,930386839,Student Tuition & Fees,611310,82046763,82046763,0,0
201520929349300437,930386839,Auxiliary Enterprises,611310,11238340,0,0,11238340
201520929349300437,930386839,"Bookstore, net of expenses",611310,68510,0,0,68510
201520929349300922,741196134,TUITION AND FEES,611710,24778046,24778046
201520929349300922,741196134,AUXILIARY SERVICES,611710,936886,936886
201521349349308967,231352689,Tuition and fees,611600,4870733,4870733
201521349349308967,231352689,Bookstore Revenue,451211,4116803,4116803
201521349349308967,231352689,Other program income,900099,162527,162527
201521259349301812,350868107,TUITION & FEES,611600,101523685,101523685
201521259349301812,350868107,AUXILIARY SERVICES,611710,13838455,13838455
201521259349301812,350868107,SALES & SERVICE,611710,501077,501077
201521259349301812,350868107,0
201521259349301812,350868107,0
201521139349300402,221487354,TUITION & FEES,611600,180383245,180383245
201521139349300402,221487354,RESEARCH REVENUE,541700,28166974,28166974
201521139349300402,221487354,STUDENT HOUSING,611710,16278592,16278592
201521139349300402,221487354,STUDENT DINING,611710,8967046,8967046
201520439349302052,750950119,AUXILLARY - OTHER,611710,1108027,1108027
201520439349302052,750950119,ROOM AND BOARD,611710,3055052,3055052
201520439349302052,750950119,TUITION AND FEES,611710,27353256,27353256
201521269349300022,237110060,TUITION,900099,9060839,9060839
201521269349300022,237110060,HOUSING,900099,2874092,2874092
201521269349300022,237110060,FIELD TRIP/OTHER REIMB.,900009,270106,270106
201521329349300512,510064335,TUITION AND FEES,32931460,32931460
201521329349300512,510064335,AUXILIARY OPERATIONS,9848830,9848830
201521329349300922,560543261,TUITITION AND FEES,611110,13979388,13979388
201521329349300922,560543261,AUXILIARY SERVICES,611110,1304499,1304499
201521329349300922,560543261,ROOM RENTAL,611110,1102570,1102570
201512259349302121,580665885,REGISTRATION & TUITION,3198,3198
201520759349300517,611124267,TUITION REVENUE,611710,20193835,20193835
201520759349300517,611124267,AUXILLARY SERVICES,611710,368493,368493
201520759349300517,611124267,0
201520759349300517,611124267,0
201520759349300517,611124267,0
201521329349301617,930386892,Education and Extracurricular Programs,611600,115061936,115061936
201521329349301617,930386892,Clinic Services,621400,2854609,2854609
201521329349301617,930386892,Auxiliary Services,532000,12814750,12417379,397371
201520759349301212,042103585,FO,611310,53022536,53022536
201520759349301212,042103585,ROOM & BOARD,611310,15735012,15735012
201520759349301212,042103585,MGMT FEE/RENT FROM TAX-EXEMPT AFF,561499,2156843,2156843
201520759349301212,042103585,CONNECTED LEARNING/ED.,611710,1711149,1711149
201520759349301212,042103585,COLLABORATIONS WITH COLLEGES,611710,1293893,1293893
201520769349300807,461112309,Tuition,611000,321000
201520769349300807,461112309,Other Income,611000,36405
201521199349300712,362539399,TUITION,611600,1862464,1862464
201521199349300712,362539399,MECA PROGRAMS,611600,902921,902921
201521199349300712,362539399,FEES & TEXTBOOK SALES,611600,199793,199793
201521199349300712,362539399,AUXILIARY PROGRAMS,611600,92130,92130
201521329349302162,390826049,TUITION & FEES,812900,27240413,27240413
201521329349302162,390826049,AUXIL. ENTERPRISES,812900,6863244,6863244
201521339349302172,050258809,TUITION & FEES,900099,428889874,428889874
201521339349302172,050258809,RESIDENCE,900099,37408677,37408677
201521339349302172,050258809,DINING HALLS,900099,20429881,20429881
201521339349302172,050258809,BOOKSTORE,451211,7716241,7685857,30384
201521339349302172,050258809,COMPUTER STORE,900099,2212802,2212802
201520449349302252,201730126,COLLEGE PARTICIPATION FEE,611710,153650,153650
201520449349302252,201730126,TUITION/APPLICATION FEES,611710,38995,38995
201521329349302427,231352648,TUITION / FEES,900099,55887534,55887534
201521329349302427,231352648,RESIDENT HALLS,900099,3761205,3761205
201521329349302427,231352648,STUDENT BOARD PLAN,900099,2799208,2799208
201521329349302427,231352648,FOOD SVCS-CATERING,900099,317821,317821
201521329349302427,231352648,IU CASH RECEIPTS,900099,268810,268810
201521339349302622,630312914,Tuition Fees,900099,126714697,126714697
201521339349302622,630312914,Dormitory Utilities Fees,721310,11591736,11591736
201521339349302622,630312914,Food Services Vending,722210,7792106,7792106
201521339349302622,630312914,Bookstore Sales,451211,2457048,2457048
201521339349302622,630312914,Educational Workshops/Programs,611710,2139478,2139478
201520789349300532,591023117,STUDENT TUITION AND RELATED FEES,611710,65191719,65191719
201520789349300532,591023117,"RESIDENCE HALL, ROOM AND BOARD FEES",611710,10009516,10009516
201520789349300532,591023117,CAMP FEES,900099,1939002,1939002
201520789349300532,591023117,BOOKSTORE SALES,451211,670987,670987
201520789349300532,591023117,STUDENT ACTIVITY INCOME,611710,398605,398605
201521329349303042,810378943,TUITION AND FEES,1192327,1192327
201520829349300842,131740445,TUITION & FEES,900099,49482140,49482140
201520829349300842,131740445,ROOM & BOARD,900099,9587823,9587823
201521329349303337,236408773,ROOM & BOARD,721310,92589,92589
201521329349303337,236408773,RENTAL INCOME,532000,660777,660777
201521329349303782,042121659,Tuition and fees,611310,204610592,204610592,0,0
201521329349303782,042121659,Auxiliary operations,611310,26204408,26204408,0,0
201521329349303782,042121659,Sponsored research,611310,21107217,21107217,0,0
201521329349303782,042121659,Other educational operations,611310,1996380,1873390,122990,0
201521329349303782,042121659,Other operating sources,611310,2642003,2642003,0,0
201521339349303737,150532200,Tuition and fees,611310,90345725,90345725,0,0
201521339349303737,150532200,Room and board,611310,21120104,21120104,0,0
201521339349303737,150532200,Auxiliary operations,611310,1182136,1182136,0,0
201512249349300611,330786166,BA/MASTERS,37963,37963
201512249349300611,330786166,DOCTORATE,22809,22809
201512249349300611,330786166,OTHER,21303,21303
201521339349304132,520591421,TUITION FEES,611600,39190133,39190133
201521339349304132,520591421,Room & Board fees,611710,6746711,6746711
201521339349304132,520591421,Auxiliary Enterprises,611710,1418872,912243,506629
201521339349304132,520591421,Other program service revenue,611710,1586299,1586299
201521339349304262,440546278,Tuition and Fees,611600,24572412,24572412
201521339349304262,440546278,Dormitory Income,721310,914808,914808
201521339349304262,440546278,Food Service Revenue,722513,459674,459674
201521359349302302,520591672,TUITION & FEES,611310,63587680,63587680
201521359349302302,520591672,AUXILIARY ENTERPRISE,611710,19962159,19819880,142279
201521359349302302,520591672,CONFERENCES & GROUPS,611600,42963,42963
201521359349302302,520591672,OTHER SERVICES,221000,38249,38249
201520869349300437,350868101,TUITION AND FEES,23427557,23427557
201520869349300437,350868101,FOOD SERVICE,2798029,2798029
201520869349300437,350868101,RESIDENCE HALLS,2844075,2844075
201520869349300437,350868101,OTHER PROGRAM,69338,69338
201520869349300437,350868101,SALES & SERVICE OF EDUCATIONAL DEPARTMENT,31529,31529
201521219349301332,204905370,SERVICE FEES,220734,220734
201521329349304677,941156525,TUITION AND FEES,900099,66046863,66046863
201521329349304677,941156525,AUXILIARY SERVICES,611710,6677692,6677692
201521329349304677,941156525,FEES AND CHARGES,900099,213919,213919
201521329349304677,941156525,REC CENTER,713940,86927,63605,23322
201521329349304677,941156525,PARKING AND VENDING,900099,54454,54454
201521339349305272,010802914,Student Fees,1127188,1127188
201520899349300707,231501197,Tuition & fees,990009,53298244
201521359349304057,570314395,TUITION AND FEES,900099,120982383,120982383
201521359349304057,570314395,AUXILIARY SALES,713990,27020010,27020010
201521359349304057,570314395,INTERCOLLEGIATE ATHLETICS,900099,3669538,3669538
201521359349304057,570314395,OTHER INCOME,621300,1588689,1588689
201521359349304057,570314395,COMMISSION INCOME,561499,3598870,3598870
201540489349301704,314379584,TUITION,611600,45611819,45611819
201540489349301704,314379584,AUXILIARY SERVICES,611710,10994013,10994013
201540489349301704,314379584,EDUCATIONAL SERVICES,611710,727743,727743
201540489349301704,314379584,STUDENT LOAN INTEREST,900099,64221,64221
201540489349301704,314379584,0
201540129349300314,953890724,TUITION,224494,224494
201540129349300314,953890724,FEE,20673,20673
201540129349300314,953890724,ROOM AND BOARD,11164,11164
201540129349300314,953890724,MISCELLANEOUS,1811,1811
201540449349300049,264509303,TUITION FEES,4006,4006
201531339349301738,520591613,Undergraduate tuition room and board,611310,67621510,67621510,0,0
201531339349301738,520591613,Graduate tuition room and board,611310,5930412,5930412,0,0
201531339349301738,520591613,Continuing professional education,611310,651640,651640,0,0
201531339349302143,141463151,Instruction,611310,8405630,8405630,0,0
201531339349302143,141463151,Academic Support Services,900099,295898,295898,0,0
201540139349300129,630288841,TUITION AND FEES,900099,20168480,20168480
201540139349300129,630288841,AUXILIARY ENTERPRISES,900099,4116066,4116066
201540139349300129,630288841,OTHER SOURCES,900099,509421,509421
201540139349300704,344427516,STUDENT TUITION & FEES,611600,51132338,51132338
201540139349300704,344427516,RESIDENCE HALL,611600,5118596,5118596
201540139349300704,344427516,HEALTH SERVICES,611600,44181,44181
201540139349300704,344427516,OTHER INCOME,611600,538101,538101
201540139349300704,344427516,ALTIUS TUITION & FEES,611600,4926057,4926057
201540449349301359,510537391,RENTAL INCOME,531110,1260445,1260445
201531359349308358,830340684,ROOM AND BOARD INCOME,423840,423840
201531359349308358,830340684,TUITION INCOME,1477855,1477855
201531339349303083,540505940,TUITION AND FEES,611310,44404833,44404833
201531339349303083,540505940,AUXILIARY SERVICES,611310,10754033,10754033
201531359349308993,550357072,TUITION & FEES,24275910,24275910
201531359349308993,550357072,AUXILIARY SERVICES,6775000,6775000
201540559349300009,370681530,Tuition and fees,900099,26367055,26367055
201540559349300009,370681530,Auxiliary enterprises,900099,6445826,6445826
201540559349300009,370681530,Other program revenue,900099,376840,376840
201540559349300009,370681530,Sports training ctr,713940,26253,26253
201531289349301108,350868149,Tuition and Fees,611710,88715896,88715896
201531289349301108,350868149,Auxiliary Enterprises,611710,15424184,15424184
201531289349301108,350868149,Other Sources,611710,2208955,2208955
201531289349301108,350868149,Advertising Revenue,541800,7835,7835
201532689349300303,364500805,DEVELOPMENT FUNDS,65909,65909
201532689349300303,364500805,PROJECT REVENUE,19309,19309
201532689349300303,364500805,ACCELERATOR REVENUE,12499,12499
201532689349300303,364500805,NEW VENTURE CAPITAL,3750,3750
201540459349300244,131624158,Housing,532000,19466301,19466301
201540459349300244,131624158,Press operations,511120,10163960,10163960
201540459349300244,131624158,Food Service,722210,3156372,3156372
201540569349300769,943185612,Program Service Revenue,611600,3211069,3211069
201531539349300538,611622648,TUITION FEES,611600,17023,17023
201531339349304883,910565553,Tuition and Fees,611310,128558051,128558051,0,0
201531339349304883,910565553,Student Housing and Dining,611310,15659979,15659979,0,0
201531339349304883,910565553,Public Service Activities,611310,2499409,2499409,0,0
201531339349304883,910565553,Seminars and Events,611310,498527,498527,0,0
201531339349304883,910565553,Other Sales and Service,611310,528515,528515,0,0
201531349349302748,931139187,BFA PROGRAM TUITION,611710,12710520,12710520
201531349349302748,931139187,MFA PROGRAM TUITION,611710,2861844,2861844
201531349349302748,931139187,STUDENT HOUSING,531110,798684,798684
201531349349302748,931139187,CONTINUING EDUCATION,611710,508445,508445
201531349349303068,042005934,Instructional Services,611310,18101228,18101228,0,0
201531349349303068,042005934,Housing & Student Services,611310,5482137,5482137,0,0
201531349349303068,042005934,Center for Leadership,611310,100347,100347,0,0
201531339349305458,610458355,TUITION & FEES,611600,35280871,35280871
201531339349305458,610458355,AUXILIARY INCOME,611710,6015162,6015162
201531559349300008,620479189,TUITION AND FEES,611600,42084180,42084180
201531559349300008,620479189,DINING SERVICES,531110,3984046,3984046
201531559349300008,620479189,STUDENT HOUSING,722210,2811355,2811355
201531559349300008,620479189,INTERCOLLEGIATE ATHLETICS ETC,451211,432440,432440
201531559349300008,620479189,SUMMER PROGRAM,531110,418038,418038
201540479349300909,741277664,TUITION & FEES,900099,59960712,59960712
201540479349300909,741277664,AUXILIARY OPERATIONS,900099,3148203,3148203
201540479349300909,741277664,ENDOWMENT SUPPORT,900099,2937870,2937870
201540479349301109,520591694,TUITION & FEES - UNDERGRADUATE,611600,60251387,60251387
201540479349301109,520591694,SALES/SERVICES OF AUXILIARY ENTER,721310,13773785,13067400,706385
201540479349301109,520591694,TUITION & FEES - GRADUATE,611600,8222286,8222286
201531349349305243,240795453,TUITION & FEES,611600,76016111,76016111
201531349349305243,240795453,SALES & SVCS-AUX ENTER,721310,8244533,392805,7851728
201531349349305243,240795453,EDUCATION RELATED SVCS,611710,393234,393234
201531349349305243,240795453,SALES & SVCS-EDUCATIONAL,611710,258440,258440
201540629349300629,150543658,TUITION AND FEES,611600,27937371,27937371
201540629349300629,150543658,AUXILIARY SERVICES,611600,10468337,10061383,406954
201540629349300629,150543658,INTEREST STUDENT LOANS,611600,58409,58409
201532249349300013,860702049,TUITION,11026038,11026038
201532249349300013,860702049,PATIENT SERVICES,1162598,1162598
201531319349301188,131628206,Tuition and Fees,900099,46815261,46815261
201531319349301188,131628206,Residence Fees,900099,8296183,8296183
201531319349301188,131628206,Academic Programs,900099,247600,247600
201531349349306638,951904355,TUITION AND FEES,611600,1904494,1904494
201531349349306638,951904355,STUDENT HOUSING,532000,1139876,1139876
201540099349300104,460872490,TUITION,611600,695805,695805
201540439349300934,383001876,Tuition and fees,813110,2399390,2399390,0,0
201540439349300934,383001876,Sales and services,813110,649006,649006,0,0
201540439349300934,383001876,Publication Rroyalties,813110,6045,6045,0,0
201540439349300949,042271070,TUITION AND FEES,611600,17680844,17680844
201540489349301299,240795406,STUDENT TUITION & FEES,611600,67004660,67004660
201540489349301299,240795406,ROOM & BOARD,721310,11526567,11526567
201540489349301299,240795406,BOOKSTORE,451211,666883,666883
201540489349301299,240795406,STUDENT LOAN INT INC,523000,30405,30405
201540489349301299,240795406,NON-CREDIT PROGRAMMING,611600,3500,3500
201531349349308018,540505965,TUITION AND FEES,611600,169921799,169921799
201531349349308018,540505965,AUXILIARY ENTERPRISES,900099,19379441,18693527,685914
201531349349308018,540505965,SUMMER CAMPS & CONFERENCES,900099,753881,753881
201531969349300533,810564517,TUITION & FEES,160755,160755
201541699349300704,751596658,TUITION AND FEES,611310,30023843,30023843
201541699349300704,751596658,EDUCATIONAL CLINICS,611310,1012634,1012634
201541699349300704,751596658,DINING AND OTHER AUXILIARY,611310,394698,394698
201542259349302194,951643307,JPL AND OTHER AWARDS,900099,1628630000,1628630000
201542259349302194,951643307,STUDENT TUITION,611600,88279000,88279000
201542259349302194,951643307,USE OF FACILITIES,900099,28090000,28090000
201542259349302194,951643307,AUXILIARY ENTERPRISES,900099,27562000,9253000,4155000,14154000
201541339349306354,430719506,Tuition and fees,900099,30817617,30817617
201541339349306354,430719506,Auxiliary enterprises,721310,7015996,7015996
201541339349306354,430719506,Conference program,721110,1033797,1033797
201541339349306354,430719506,Other fee income,611710,314176,314176
201541009349300509,390977529,TUITION AND FEES,611600,1452142,1452142
201541009349300509,390977529,ROOM AND BOARD,611600,1335577,1335577
201541009349300509,390977529,CAMP FEES AND RELATED,721210,508553,508553
201541009349300509,390977529,ANCILLARY SERVICES INC,611600,56330,56330
201541009349300509,390977529,STUDENT ACTIVITIES AND,611600,37070,37070
201541349349302474,540784341,TUITION & FEES,611310,313172,313172
201542259349304004,943109801,Bible Convention,8000,8000
201542259349304004,943109801,building fund,51500,51500
201542259349304004,943109801,James Wu Memorial Fund,2720,2720
201542259349304004,943109801,Scholarship Fund,29850,29850
201542259349304004,943109801,Seminary,611600,244556,244556
201541349349304524,316064854,TUITIION AND FEES,611710,1254717,1254717
201541349349304524,316064854,PREPARATION ROOM REVEN,611710,119235,119235
201541349349304779,314379560,TUITION AND FEES,611310,41669914,41669914
201541349349304779,314379560,AUXILIARY ENTERPRISES-ROOM AND BOARD,611310,5752455,5752455
201541349349304779,314379560,0
201541349349304779,314379560,0
201541349349304779,314379560,0
201540919349300914,911036794,TUITION AND FEES,611600,28837031,28837031
201540919349300914,911036794,CLINIC SERVICES,621300,2845831,2845831
201540919349300914,911036794,RESEARCH,541700,1812280,1812280
201541049349300144,750959996,BOOKSTORE SALES,6011,6011
201541049349300144,750959996,RENT INCOME,67690,67690
201541049349300144,750959996,TUITION,296168,296168
201541049349300324,370673513,Tuition and Fees,611310,54116126,54116126,0,0
201541049349300324,370673513,Auxiliary Enterprises--Catering,722320,76795,0,76795,0
201541049349300324,370673513,Auxiliary Enterprises--Bookstore,451211,24167,0,24167,0
201541049349300324,370673513,Auxiliary Enterprises--Program,611710,9439518,9439518,0,0
201541949349301274,756064033,Misc sales and services,24878,24878
201542249349301739,043009002,TUITION AND CHARGES,611310,8141782,8141782
201542249349301739,043009002,BOOKSTORE SALES,611310,138309,138309
201542249349301739,043009002,COPY CARD SALES,611310,10400,10400
201542249349301739,043009002,TRANSCRIPTS,611310,1186,1186
201541349349305884,660473469,TUITION FEES AND AUXILIARY,900099,1245735,1245735,0,0
201541349349305884,660473469,FOODS SALES,900099,27771,27771,0,0
201541349349305884,660473469,"BOOKS, SUPPLIES AND PRODUCTS SALES",900099,34586,34586,0,0
201541349349305894,231352655,Tuition and Fees,611310,19986718,19986718,0,0
201541349349305894,231352655,Room and Board,611310,11921171,11921171,0,0
201541349349305894,231352655,Contracts and Sponsored Activities,611310,5035724,5035724,0,0
201540929349300939,311601569,TUITION,900099,5166424,5166424
201541329349300414,231352354,STUDENT TUITION AND FEES,611600,62602941,62602941
201541959349300439,941156365,STUDENT INCOME,900099,782538051,782538051
201541959349300439,941156365,NONGOVERNMENT RESEARCH,900099,230055514,230055514
201541959349300439,941156365,PATIENT CARE,900099,697504797,697504797
201541959349300439,941156365,SPECIAL PROGRAMS,900099,490234483,490234483
201541959349300439,941156365,DRIVING RANGE,713910,642461,642461
201540939349300434,381368367,TUITION AND FEES,611710,4992656,4992656
201540939349300434,381368367,FOOD SERVICE/DORM FEES,611710,843373,843373
201541059349301159,240795441,TUITION & FEES,611600,30343273,30343273
201541059349301159,240795441,ROOM & BOARD,721000,4318236,4318236
201541069349300229,710239576,Tuition & Fees,611310,38771503,38771503
201541069349300229,710239576,Auxiliary Enterprises,611310,7729756,7729756
201541069349300229,710239576,Public Service,611310,2150710,2150710
201541069349300229,710239576,Health Complex,713940,140385,140385
201541349349307504,030229504,TUITION & FEES,611600,5203579,5203579
201541349349307504,030229504,STUDENT HOUSING RENTAL,721310,282733,282733
201541349349307504,030229504,MERCHANDISE AND GALLER,451211,2997,2997
201541639349300964,954663290,Tuition and fees,611310,4632926,4632926
201541639349300964,954663290,Auxiliary revenue,900099,7068,7068
201541349349308114,273739336,GOVERNMENT FUNDING,900099,4327889,4327889
201541969349301224,208449705,ASN TUITION,611600,354755,354755
201541969349301224,208449705,FUNDING FR RELATED ORG,900099,278549,278549
201541109349300124,520591608,GROSS TUITION,611600,46747069,46747069
201541109349300124,520591608,AUXILIARY ENTERPRISES,713990,8341251,7975588,365663
201541109349300124,520591608,OTHER EDUCATIONAL AND GENERAL,611600,425382,425382
201541319349301929,273321328,TUITION,611600,21150,21150
201541319349301929,273321328,APP FEES,611600,320,320
201541319349301944,050258956,TUITION/ROOM/BOARD,900099,130467336,130467336
201541319349301944,050258956,MUSEUM,900099,586948,586948
201541319349301944,050258956,BOOK/SUPPLY STORE,451211,3374669,3374669
201541339349304009,240839402,EDUCATIONAL,611710,15990165,15990165
201541339349304009,240839402,CONTINUING ED AND MISC PROGRAM,611710,2381116,2381116
201541339349304009,240839402,AUXILIARY,611710,2288310,2288310
